naive_B_cell	memory_B_cell	CD4_positive_alpha_beta_T_cell	CD8_positive_alpha_beta_T_cell	macrophage_m0	macrophage_m1	macrophage_m2	MAST_cell
S4722	1.74820097264015e-123	1.42170020742917e-24	1.36855537236454e-18	0	1	1.18406474265651e-202	7.26117793614588e-103	1.53782706825874e-58
S4726	8.71447734754462e-124	1.95851106254396e-24	7.79431319009915e-19	0	1	1.12031515585203e-202	8.90805381309313e-103	1.71253476847656e-58
S4733	1.37308986224096e-123	2.48130189773418e-24	1.22674365372226e-18	0	1	1.48652593515878e-202	8.75627303038525e-103	1.42523347930603e-58
S4744	1.21050668460648e-123	2.11602588717568e-24	1.1504464310099e-18	0	1	1.59188704121137e-202	1.01826672576659e-102	1.68308528028554e-58
S4748	8.53895273819381e-124	1.81979668696515e-24	1.15525698140662e-18	0	1	1.39376883426656e-202	9.19763920740853e-103	1.82014486454137e-58
S4766	2.22674452394547e-123	2.22554284842507e-24	8.05520833756912e-19	0	1	1.27229918731911e-202	8.26650178872341e-103	1.71856959780963e-58
S4767	1.28868623699914e-123	2.38203940177384e-24	1.44116328964509e-18	0	1	1.58796373701153e-202	9.81360774121381e-103	2.0974672412291e-58
S4775	9.45897685756206e-124	1.88658522900884e-24	1.34035374705343e-18	0	1	1.15654759178697e-202	7.28820534056957e-103	1.72082844606626e-58
S4783	1.03168035187118e-123	1.23620437615543e-24	6.16962115207981e-19	0	1	1.11760829514562e-202	9.25053586232941e-103	1.78765492710438e-58
S4790	8.71447734754445e-124	1.61782692576063e-24	1.02129086624933e-18	0	1	1.33697389882354e-202	9.94756628134827e-103	1.84805574936945e-58
S4793	8.80696016880024e-124	1.99244137760257e-24	9.9521063528291e-19	0	1	1.34754610468423e-202	7.94340157578047e-103	1.64480126415635e-58
S482	6.90609002657602e-124	2.29793386463271e-24	9.85531444522583e-19	0	1	1.26183035936156e-202	7.85924253253678e-103	1.80814863772236e-58
S4820	8.89493548114716e-124	1.89195434770645e-24	5.70703694659626e-19	0	1	1.17902254100681e-202	8.747456630903e-103	1.37016845748341e-58
S4827	1.52463726744289e-123	2.13100987319691e-24	1.14525892670984e-18	0	1	1.58743916020981e-202	9.43064822941629e-103	1.66519170674471e-58
S4831	1.59872416550639e-123	1.92668040234824e-24	1.2149978896334e-18	0	1	1.66416440612886e-202	9.14132698438866e-103	1.84327110870512e-58
S4839	1.32330080706441e-123	1.52682771242878e-24	1.53972617843437e-18	0	1	1.90178123553182e-202	1.08329701076859e-102	1.59177704721393e-58
S4847	9.10828314793914e-124	1.72559903796409e-24	8.53956098152364e-19	0	1	1.61646764830728e-202	8.9781421598866e-103	1.74275924210855e-58
S4851	6.28905887324361e-124	1.66674948032365e-24	7.43999629482286e-19	0	1	9.34047592971353e-203	8.26562325037446e-103	1.59652846840109e-58
S4853	9.01344825959447e-124	2.37906926801327e-24	1.18692913976744e-18	0	1	1.62254816007678e-202	8.13091064435802e-103	1.80071926268534e-58
S4854	7.01133486830513e-124	1.60175920042752e-24	1.1107959390737e-18	0	1	1.73638632682722e-202	8.95924362933178e-103	1.43123272351455e-58
S4875	8.94018162584291e-124	1.68575780498528e-24	6.97533208382212e-19	0	1	1.27067460707509e-202	8.96239061962961e-103	1.6450407003476e-58
S4889	2.05679933116564e-123	2.69278169992719e-24	8.55377881859129e-19	0	1	1.36554605061122e-202	1.02201911429773e-102	1.64558241079896e-58
S4892	1.41592617447604e-123	1.87867730088297e-24	1.25993893074376e-18	0	1	1.41938369023007e-202	7.71021063382159e-103	1.75801000189192e-58
S4897	1.37832016573452e-123	1.8469659599065e-24	8.48092662956663e-19	0	1	1.21610795228095e-202	8.64606454730162e-103	1.6458504808713e-58
S4902	9.76404633249559e-124	1.74593188728215e-24	7.40994021632194e-19	0	1	1.09049107862323e-202	9.71187782992331e-103	1.61286230725279e-58
S4908	8.7225752643456e-124	1.69771851522904e-24	7.06045864176346e-19	0	1	1.00747541514881e-202	7.77809545510913e-103	1.25370531304527e-58
S4915	8.96550060620533e-124	2.26384828521864e-24	8.75035715259078e-19	0	1	9.91997209386572e-203	7.55953209471644e-103	1.76415616867217e-58
S4917	1.02141988169047e-123	1.7575884293727e-24	6.09895428797792e-19	0	1	1.17680719082063e-202	9.48633142832496e-103	1.64222098777764e-58
S4918	1.54108992321784e-123	2.89988819298453e-24	1.34465289543051e-18	0	1	1.46829782931546e-202	1.15403649259823e-102	2.46429210903484e-58
S4923	1.26039072778233e-123	1.82743143479975e-24	1.01350542276589e-18	0	1	1.34769867445846e-202	8.74305176057301e-103	1.87354194665157e-58
S4936	1.11451500967034e-123	1.98747577714075e-24	1.26661125827577e-18	0	1	1.18815081050358e-202	9.12393987794078e-103	1.52204738959553e-58
S4944	1.02240446801876e-123	1.83037249408312e-24	9.09643913593013e-19	0	1	2.73034760352553e-202	8.87916250960937e-103	1.92104095776152e-58
S4946	9.45235714722012e-124	1.55640473802278e-24	1.26334949867493e-18	0	1	1.62026669625891e-202	9.11707013206778e-103	1.77036063625587e-58
S4948	9.83131324223257e-124	1.61897115021776e-24	9.98001443911757e-19	0	1	1.04006567760929e-202	8.59440009276999e-103	1.84952304750947e-58
S496	1.44030669320085e-123	2.15128293196812e-24	1.46381558204316e-18	0	1	1.70380626555611e-202	1.02412289194097e-102	1.56764433343985e-58
S4960	1.00493768624331e-123	2.56609979449684e-24	1.07029894216302e-18	0	1	1.51109179221951e-202	9.19169083522264e-103	1.81671017226481e-58
S4963	7.50498475372236e-124	9.7861769696979e-25	9.61629998872343e-19	0	1	1.33934840733433e-202	6.49683443490801e-103	1.05122265915352e-58
S497	9.96047221871323e-124	2.10359544396154e-24	1.04818531921038e-18	0	1	1.25242247263483e-202	8.96649164644213e-103	1.85878290079375e-58
S4976	9.27774465888729e-124	1.28513264712483e-24	8.82185411349021e-19	0	1	1.3258932570817e-202	8.42476789455713e-103	1.46141738867713e-58
S4980	1.08831489285995e-123	1.8863760116134e-24	9.82789131223325e-19	0	1	1.37560344491495e-202	9.11117386617055e-103	1.71507097214859e-58
S4981	1.21719983731841e-123	1.8259373647361e-24	1.27480254814815e-18	0	1	1.86861320371642e-202	7.94028215215232e-103	1.32267927593871e-58
S4984	8.38010976595943e-124	1.63425971938297e-24	8.46084586642519e-19	0	1	9.73229057701797e-203	7.44905255089511e-103	1.4077228029672e-58
S4995	9.43033578057823e-124	1.9929109916793e-24	8.98390020988089e-19	0	1	1.23417014478668e-202	8.17657661982119e-103	1.438986720549e-58
S5	1.48026045774106e-123	2.57147704885808e-24	1.0227360137067e-18	0	1	1.26980881705481e-202	7.75924854852133e-103	1.73009142592724e-58
S5006	1.40809146147842e-123	2.55892395973959e-24	1.42768114579068e-18	0	1	1.50843371390525e-202	8.19355916087619e-103	1.90410531890479e-58
S5047	9.41289917009138e-124	1.68734768468825e-24	8.26446771048331e-19	0	1	1.31274615244483e-202	8.67928946269226e-103	1.55117158236533e-58
S5048	8.77408778742253e-124	2.76833258465124e-24	1.64131689029975e-18	0	1	2.22252241188835e-202	1.25705012499639e-102	2.44027422364035e-58
S5049	1.10010486058465e-123	2.14523735049033e-24	1.17387094519728e-18	0	1	1.57607330077983e-202	9.15709679988039e-103	1.67308794103508e-58
S5052	8.44135232710879e-124	1.77622861146485e-24	8.29178036739489e-19	0	1	1.11165924879338e-202	8.10345382886873e-103	1.55260762561411e-58
S5055	1.09348319302077e-123	1.88305779150607e-24	9.88158113087991e-19	0	1	1.40788025581638e-202	1.10012605851218e-102	1.70341301565607e-58
S5063	8.05298776243414e-124	1.32254542717266e-24	4.67407830181016e-19	0	1	1.60465664828325e-202	7.47861063551899e-103	1.20029853899413e-58
S5066	1.14398334321886e-123	2.12997615155989e-24	1.17256980229986e-18	0	1	1.50803296662749e-202	9.9460494689474e-103	1.84457478084102e-58
S5075	1.10550921141409e-123	2.53653185262346e-24	1.02661397726728e-18	0	1	1.26389034474908e-202	8.89016548010938e-103	1.72271408249568e-58
S5077	1.15322262482569e-123	1.74389995514595e-24	1.23495100670266e-18	0	1	1.89872543602876e-202	9.12739778051825e-103	1.34937681471828e-58
S5079	1.19225352331013e-123	2.83753320948873e-24	1.19174354236155e-18	0	1	1.42924307546531e-202	9.91621995992277e-103	2.20505291758318e-58
S5080	2.07200293433457e-123	2.5027206652377e-24	1.27768642529368e-18	0	1	1.44838449098288e-202	9.42646558779656e-103	1.68225717974084e-58
S5082	9.0993225577654e-124	1.55442097902274e-24	1.14815212713368e-18	0	1	1.46576921283788e-202	9.60862685256357e-103	1.79371822900003e-58
S5084	1.53413564249912e-123	2.01209340234504e-24	1.27768642529368e-18	0	1	1.91223694772282e-202	9.83608093982345e-103	2.0217060913575e-58
S5085	1.13160154072899e-123	2.04604415153179e-24	8.78049274166637e-19	0	1	1.38245702530012e-202	9.14272107338551e-103	1.70629048657737e-58
S5091	1.41966058235188e-123	2.02499350025241e-24	1.36628060027667e-18	0	1	1.71221590669838e-202	1.07066626075416e-102	2.03023014390096e-58
S51	1.17671182207408e-123	2.30083460153868e-24	8.37054699716042e-19	0	1	1.78538841191935e-202	8.31150809800118e-103	1.81977272224733e-58
S5105	1.09561889052982e-123	3.02077195809058e-24	1.00825028110392e-18	0	1	1.73155070418478e-202	1.06664160826924e-102	2.57071250984474e-58
S5106	1.39039620174415e-123	2.80406011173101e-24	8.48304316456576e-19	0	1	1.31626317081888e-202	9.87515646412304e-103	2.33446713537937e-58
S511	1.2380083508662e-123	2.97237734259971e-24	1.39566607714675e-18	0	1	1.70562201807206e-202	1.03460173200683e-102	1.86208415882237e-58
S5114	1.2063730010211e-123	1.46804610456422e-24	1.29399658326783e-18	0	1	1.26554718701855e-202	8.62196639852493e-103	1.87153662131583e-58
S5118	1.15825751761573e-123	2.1946293090846e-24	1.1184601135132e-18	0	1	1.32588713016808e-202	9.42481047134635e-103	1.62639566897991e-58
S5122	1.00758464822732e-123	1.63602781586675e-24	1.00196617640135e-18	0	1	1.34508247333422e-202	8.53633586183578e-103	1.66456854299118e-58
S513	1.18107947417874e-123	1.78989787790344e-24	8.42946987023542e-19	0	1	1.37639189385479e-202	8.56466572729621e-103	1.71889125775917e-58
S5133	1.25056586719826e-123	1.96492912757305e-24	1.35201748363371e-18	0	1	1.25754320514284e-202	9.35689765475415e-103	1.58804663367651e-58
S5141	1.01653933837046e-123	1.54674704452313e-24	7.36610469675351e-19	0	1	1.02740236557534e-202	7.40717594669303e-103	1.33879797915542e-58
S5144	9.33340915273786e-124	2.24512734416261e-24	1.45340201135368e-18	0	1	1.46856925346635e-202	9.99691951744673e-103	1.51923840221402e-58
S5153	1.15667699638468e-123	2.13281270161306e-24	9.35360109312621e-19	0	1	1.49649552761819e-202	9.97656801163671e-103	1.86126474569304e-58
S5169	1.37070303819023e-123	2.32630019078278e-24	9.93900825821211e-19	0	1	1.21787660513062e-202	8.41224153271014e-103	1.83717400880898e-58
S5176	1.04617271292446e-123	1.70316390143069e-24	1.04481955791525e-18	0	1	1.67955763178316e-202	8.9381129336663e-103	1.79790685257518e-58
S5181	6.34948306292711e-124	1.81611716200887e-24	7.64714856788609e-19	0	1	9.85529731678587e-203	8.21034933186074e-103	1.52046043818311e-58
S5185	9.35381010914899e-124	2.17965118786735e-24	6.21330942529959e-19	0	1	1.27337849101284e-202	9.76136975444462e-103	1.77356017286544e-58
S5186	2.01452686677708e-123	2.12452051866257e-24	1.36535282254969e-18	0	1	1.2518409718914e-202	6.57438953911039e-103	1.89676149172709e-58
S5187	2.46654403888417e-123	2.38888478906499e-24	1.94190659318644e-18	0	1	1.76599913202596e-202	9.97827391419744e-103	2.02393545002907e-58
S5190	5.22506556697853e-124	1.75846580086203e-24	5.24914300762351e-19	0	1	3.48477288573774e-202	8.70978399514822e-103	1.49060011747028e-58
S5191	1.09068617038005e-123	1.59610689704718e-24	1.0351887242066e-18	0	1	1.54369524730763e-202	1.02945600676557e-102	1.76636473986292e-58
S5197	1.77839530673501e-123	2.49267929131474e-24	8.32968479212066e-19	0	1	1.51032737705074e-202	9.93497915201409e-103	2.08919662536073e-58
S5201	1.08400096885933e-123	1.87155478139041e-24	5.62870056869324e-19	0	1	1.18249545125668e-202	9.81387983596719e-103	1.80564374812013e-58
S5203	8.11400471582662e-124	1.88943812900534e-24	9.14334402187728e-19	0	1	1.32406257066036e-202	8.56019467571859e-103	1.6895432458656e-58
S521	9.24679971961749e-124	1.62405138181176e-24	9.02271679311416e-19	0	1	1.54961658584612e-202	8.52214701793271e-103	1.52649543850219e-58
S5215	1.64694348092442e-123	1.75727170837227e-24	1.2039486061143e-18	0	1	1.30284726772798e-202	8.82598282606257e-103	1.86611549533418e-58
S5218	1.22387485552257e-123	1.82421690084976e-24	1.15149951858397e-18	0	1	1.60696811146274e-202	1.02188688638091e-102	1.8865538464507e-58
S5220	1.13473156177124e-123	2.41311601475335e-24	9.46538968978773e-19	0	1	1.35675601113164e-202	8.4934475540667e-103	1.57983433105424e-58
S5222	1.5992118263723e-123	2.6011638469374e-24	1.02107851686315e-18	0	1	1.71471796217888e-202	8.16230680721287e-103	1.70690560685545e-58
S5226	9.91944319841829e-124	1.65861296797413e-24	7.88243792104815e-19	0	1	1.4745158194902e-202	8.9956671042692e-103	1.7419500776157e-58
S5233	9.24068077461301e-124	1.26043111764027e-24	1.03200775218868e-18	0	1	1.22441953466879e-202	8.50593761227237e-103	1.43456991267524e-58
S5244	1.05881904219702e-123	1.9327797938843e-24	1.00494309291152e-18	0	1	1.34214570479519e-202	9.29956740425794e-103	1.84600092829222e-58
S5251	1.1433055728271e-123	2.1579437768696e-24	7.6966033711712e-19	0	1	1.4965819710861e-202	9.36455391993786e-103	1.52581841363626e-58
S5256	1.83109424335644e-123	2.38812322005579e-24	1.11923563973328e-18	0	1	1.75016543599941e-202	1.00495821136649e-102	1.77926115198768e-58
S5276	1.01485671130416e-123	1.67655205437138e-24	1.00739802518101e-18	0	1	1.37739718520847e-202	1.11606587095782e-102	1.67457881449576e-58
S5286	6.68225084508108e-124	2.16081757220793e-24	7.98084720125296e-19	0	1	1.43711412437664e-202	1.03591252145199e-102	1.76580774811376e-58
S5289	1.14115997045572e-123	1.96822789740971e-24	9.7106098473102e-19	0	1	1.78692361739184e-202	9.77536297763626e-103	1.68923878674534e-58
S5294	2.2751963350616e-123	2.29490952444614e-24	1.57797440847629e-18	0	1	1.56009581219162e-202	8.99417075162609e-103	1.82154581080365e-58
S5297	1.37966312668944e-123	1.97977609634646e-24	1.16778428993988e-18	0	1	1.7425515071546e-202	8.3248461297557e-103	1.8949545924611e-58
S5299	1.08118323473529e-123	1.80369734286532e-24	7.48925339257147e-19	0	1	1.28420124331763e-202	9.25271619340783e-103	1.60223224013969e-58
S530	9.86192404201396e-124	2.04604415153183e-24	9.37229199891969e-19	0	1	1.16085246900844e-202	9.12794610492476e-103	1.46961502199841e-58
S5303	1.15319065114844e-123	2.17102641181797e-24	1.30623440035154e-18	0	1	1.99226280129934e-202	1.0525354647867e-102	2.00451509044704e-58
S531	1.35554315751436e-123	2.20888341825425e-24	1.13190572896144e-18	0	1	1.1182798749439e-202	9.32974040914961e-103	1.52749565732896e-58
S5310	1.69301651461712e-123	2.60578359732875e-24	1.2584551558189e-18	0	1	2.09986701882751e-202	1.18140927644075e-102	2.0408827181068e-58
S5311	1.01135608904033e-123	2.14642725254772e-24	7.72589410210932e-19	0	1	1.71105322036473e-202	9.51996942489913e-103	2.09034095403441e-58
S5318	1.49673213065843e-123	2.9957916207859e-24	1.56446979829299e-18	0	1	1.74924774751595e-202	1.13839048759065e-102	1.76744249717958e-58
S532	1.15191642294898e-123	1.75936800017711e-24	1.27067387961545e-18	0	1	1.53147445245448e-202	8.99907639245853e-103	1.69414608015714e-58
S5335	2.08682706005925e-123	1.96435717709512e-24	1.01500990634881e-18	0	1	1.05917279157559e-202	1.00722233391545e-102	1.93201765596361e-58
S5338	6.55881026517641e-124	1.19646423928506e-24	7.83233190820573e-19	0	1	1.22507887141783e-202	1.02897089722096e-102	1.49079127270086e-58
S534	2.11572342598121e-123	2.39611520974467e-24	8.39925810863288e-19	0	1	1.11750242899807e-202	7.86265711081171e-103	1.47299065587982e-58
S5342	1.18000342424839e-123	1.91114504832181e-24	1.25151346061517e-18	0	1	1.58450765971774e-202	1.29369319086573e-102	1.97658949531302e-58
S5346	1.01832356916449e-123	1.87165856530144e-24	1.39760222288339e-18	0	1	1.47726771617854e-202	1.03999422112119e-102	1.80389864222474e-58
S5349	1.59255814419462e-123	2.00808073946227e-24	1.38737116770503e-18	0	1	1.43720377901731e-202	7.76114911435776e-103	1.78493096700846e-58
S5354	1.09203269163765e-123	1.811942630021e-24	8.01555214580474e-19	0	1	1.58116139223266e-202	9.46338906835019e-103	1.65380401641851e-58
S5360	1.62497333693125e-123	2.35420063347882e-24	9.90324892490758e-19	0	1	1.26518758182868e-202	1.11036103391369e-102	1.63117693240341e-58
S5367	8.41561754169735e-124	1.92377126950668e-24	1.05560772092384e-18	0	1	1.80729828361232e-202	9.45071582038653e-103	1.68472518795827e-58
S5374	9.9820362361823e-124	1.2368557701141e-24	1.25981667143947e-18	0	1	1.05630366150683e-202	6.92923910672584e-103	1.80291112249186e-58
S5381	1.48996252618463e-123	1.711186821952e-24	1.26877285280034e-18	0	1	1.4282626428479e-202	9.65995815805185e-103	1.58361680097866e-58
S5398	1.06931065644979e-123	2.45135134673731e-24	1.75980284341063e-18	0	1	1.35780342908024e-202	9.69380866267068e-103	1.7104231426179e-58
S5400	1.24938320900028e-123	1.96760043250371e-24	9.70415035012839e-19	0	1	1.27106220256676e-202	8.83128643000993e-103	2.00171735536189e-58
S5403	8.56758821321806e-124	1.97295394215308e-24	7.27688949695928e-19	0	1	1.32100686798013e-202	1.01514244332986e-102	1.77268141380318e-58
S5405	6.85879026914783e-124	1.45921986753613e-24	5.03629189920249e-19	0	1	1.28282819440258e-202	8.09903641620847e-103	1.35933239472771e-58
S5409	1.07411692277834e-123	1.79713311871882e-24	7.74981516873164e-19	0	1	1.19225648827126e-202	6.50154955981863e-103	1.16715670907784e-58
S5423	9.28205432404274e-124	1.86714928072407e-24	1.04244683512006e-18	0	1	1.34487115950671e-202	7.67264287954437e-103	1.76777943118156e-58
S5428	1.42761903846692e-123	2.03927632691551e-24	7.95808827865091e-19	0	1	3.48841408055388e-202	1.29772273618168e-102	2.03754691548872e-58
S5438	1.08784728865617e-123	2.80946860228296e-24	1.33434692277295e-18	0	1	1.78686168841154e-202	1.05491165131655e-102	1.66459738801593e-58
S5445	1.12021530633307e-123	1.61395155782885e-24	9.90640705653468e-19	0	1	1.2848601162292e-202	7.97775935943905e-103	1.47480404498346e-58
S5455	1.10220383053158e-123	2.06742827249106e-24	1.25238124435799e-18	0	1	1.4946951815908e-202	9.94283275369393e-103	2.28139029145127e-58
S5464	1.0260820118743e-123	1.67262876300909e-24	9.64299902924759e-19	0	1	1.09044320785561e-202	7.77532838008967e-103	1.25574478050271e-58
S5467	1.07354379447807e-123	2.60950700959551e-24	1.06607859905544e-18	0	1	1.10370756239173e-202	8.88885097609792e-103	1.64869928098987e-58
S5473	9.23719062613738e-124	2.59673227235205e-24	1.0479964340895e-18	0	1	1.30960157977096e-202	9.65661085174805e-103	1.7201963848585e-58
S5475	1.94583050372022e-123	2.96217582603236e-24	1.15396047321282e-18	0	1	1.47024301247232e-202	1.10214612463083e-102	2.31981262051238e-58
S548	1.64900531195126e-123	2.48857053251399e-24	1.14985648508496e-18	0	1	1.23028961127573e-202	8.0869943680436e-103	1.75210991037606e-58
S5481	1.01059226732431e-123	2.32575201611725e-24	1.23476270044277e-18	0	1	1.33352478012748e-202	8.36858442601247e-103	1.78682491750952e-58
S5486	1.34858461678451e-123	2.35563706215095e-24	8.78463231533905e-19	0	1	1.43028035903709e-202	8.29209669559187e-103	1.8235418105482e-58
S549	1.12968147380659e-123	2.56691811997581e-24	1.2893766908075e-18	0	1	1.13564975849745e-202	9.9854234338329e-103	2.07223594598095e-58
S5492	1.25394671703615e-123	1.71308564160024e-24	1.00635115684938e-18	0	1	1.24818170182649e-202	9.61608916450272e-103	1.87979231625532e-58
S5493	1.01034012267977e-123	1.95671993399344e-24	1.46609014018376e-18	0	1	1.77579859723501e-202	1.02697104910825e-102	1.18319534241328e-58
S5495	1.03441209276581e-123	2.45642003870413e-24	8.89023714338703e-19	0	1	1.44550269700155e-202	8.63648107006968e-103	1.61309709404207e-58
