ID,naive_B_cell,memory_B_cell,CD4_positive_alpha_beta_T_cell,CD8_positive_alpha_beta_T_cell,macrophage_m0,macrophage_m1,macrophage_m2,MAST_cell
S6063,6.7827,5.97126,7.63861666667,8.17005,5.25963333333,5.69198125,6.49687272727,5.40565384615
S6065,6.88556,5.96412,7.07041666667,8.035525,5.429975,5.83669375,6.4698,5.24100769231
S6068,7.00436,6.1894,6.7505,8.04385,5.35785,5.88915,6.45227272727,5.26646153846
S6099,7.65452666667,6.76356,6.39543333333,6.683575,5.202975,5.60369375,6.31425454545,5.43983076923
S6104,7.18008,5.98842,6.9415,8.33345,5.51721666667,5.9832125,6.62098181818,5.32311538462
S6105,6.86428666667,6.16914,6.95825,7.849375,5.42349166667,5.803875,6.65670909091,5.22463846154
S6106,6.7179,6.05602,7.07585,7.88305,5.44655,5.983575,6.48410909091,5.50064615385
S6107,7.01659333333,6.19154,6.9782,7.6825,5.51464166667,5.9326,6.53970909091,5.2169
S6114,6.73813333333,6.23796,7.19688333333,8.387075,5.41981666667,5.8326625,6.63949090909,5.42746923077
S613,6.7377,5.97136,6.71201666667,7.67705,5.46730833333,5.7813,6.31808181818,5.34737692308
S6131,6.97622,6.06594,7.59275,8.296925,5.31473333333,5.8764125,6.51217272727,5.31653076923
S6134,6.74430666667,6.05742,6.58183333333,7.636725,5.3377,5.65468125,6.28217272727,5.40739230769
S6140,7.03630666667,6.14254,6.98073333333,8.039525,5.41408333333,5.74085625,6.58939090909,5.36473076923
S6156,7.10345333333,6.16546,6.52598333333,7.681025,5.25783333333,5.9118,6.55076363636,5.42553846154
S6164,6.94641333333,6.04604,7.26653333333,8.06655,5.2311,5.82005625,6.38312727273,5.26220769231
S6173,6.78472666667,6.01724,6.79218333333,7.73395,5.2378,5.8533,6.29362727273,5.36054615385
S618,7.0052,6.09566,6.95615,8.075875,5.382125,5.96845625,6.61968181818,5.29528461538
S6195,6.57358,6.13172,6.19871666667,7.121125,5.39654166667,5.8191125,6.48030909091,5.32088461538
S6198,7.04634,5.86658,6.98218333333,8.02915,5.47769166667,5.69935,6.38645454545,5.31550769231
S620,6.70902,6.00306,6.29725,7.9702,5.29035,5.97219375,6.58589090909,5.30639230769
S6200,6.63152,6.0039,7.0892,7.522225,5.25745,5.66788125,6.45479090909,5.38726153846
S6203,6.92632666667,6.27882,6.8221,8.11075,5.36215,5.77655,6.45478181818,5.29446153846
S6205,8.33978666667,7.25452,6.40543333333,6.711375,5.09319166667,5.4875375,6.27050909091,5.34103846154
S6210,6.75772666667,5.92694,6.59318333333,8.072125,5.32161666667,5.6739,6.28200909091,5.34197692308
S6214,6.60698666667,5.97192,6.3968,7.682775,5.68286666667,5.84180625,6.35191818182,5.38459230769
S6216,6.66579333333,5.9114,6.69028333333,7.216975,5.36523333333,5.7975625,6.36548181818,5.33223076923
S6219,6.85758666667,6.12228,7.50708333333,8.366025,5.46488333333,5.79390625,6.53630909091,5.33686923077
S6225,7.27437333333,6.12462,7.53448333333,8.527325,5.61826666667,6.02079375,6.38958181818,5.2851
S6227,6.70544666667,5.97316,6.86211666667,8.181675,5.27829166667,5.6379125,6.39668181818,5.23969230769
S6234,7.10533333333,6.0304,6.77761666667,7.68835,5.32645,6.01613125,6.59866363636,5.32326153846
S624,7.1765,6.18654,7.06066666667,8.01435,5.39546666667,5.7329875,6.54305454545,5.31117692308
S6240,6.84804666667,6.0958,7.0476,8.288275,5.44804166667,5.7798375,6.64704545455,5.3466
S6244,6.98841333333,5.97126,6.99963333333,8.348625,5.41585,5.74368125,6.50137272727,5.30625384615
S6250,6.53445333333,6.01844,6.61705,7.4002,5.55021666667,6.2847875,6.70230909091,5.2848
S6255,6.75564666667,6.26608,7.0219,7.989775,5.74580833333,6.10744375,6.79253636364,5.20893846154
S6256,7.01962666667,6.0812,6.86463333333,8.1918,5.49416666667,5.84451875,6.52728181818,5.37155384615
S626,6.83032666667,6.09894,6.62388333333,7.402175,5.419075,5.89559375,6.44602727273,5.34333846154
S6260,6.81483333333,5.96858,7.3717,8.4389,5.33628333333,5.6711875,6.33362727273,5.29635384615
S6263,6.83631333333,6.26198,6.54828333333,7.65635,5.40585833333,6.03798125,6.46350909091,5.39393846154
S6284,6.64352666667,6.15716,6.52485,7.37175,5.41886666667,5.74235625,6.5391,5.42020769231
S6302,6.54296666667,6.17832,6.54656666667,7.496,5.36064166667,5.6951375,6.40881818182,5.39249230769
S6310,7.09910666667,6.11286,6.54715,8.35145,5.3842,6.021775,6.32544545455,5.40787692308
S6321,6.82424666667,6.06196,6.5423,7.719275,5.28154166667,5.90231875,6.44349090909,5.30894615385
S6324,6.8854,6.08358,6.903,8.034125,5.442975,5.77366875,6.41652727273,5.30601538462
S6330,7.00655333333,5.9231,7.7616,8.9058,5.73678333333,5.84806875,6.7092,5.30863076923
S6331,6.73162666667,6.05842,6.8637,7.57585,5.55766666667,6.00755625,6.44143636364,5.28269230769
S6333,6.72248,6.07754,6.87871666667,7.994475,5.47666666667,5.91555,6.4343,5.2402
S6336,6.88372,6.19072,7.28871666667,7.7409,5.488725,5.61225,6.48005454545,5.31013076923
S6337,6.92144666667,5.84558,6.9112,7.660725,5.74354166667,6.14135,6.4981,5.33540769231
S6351,6.63241333333,6.23152,6.69208333333,7.5466,5.49961666667,5.8315375,6.54158181818,5.34893076923
S6355,6.41491333333,6.07326,6.79033333333,7.624725,5.38854166667,5.95235625,6.54125454545,5.34992307692
S6356,6.84160666667,5.88366,6.76965,7.74555,5.480325,6.03843125,6.50576363636,5.25407692308
S6358,6.96207333333,6.10506,6.93116666667,8.446,5.39140833333,5.809525,6.50843636364,5.30797692308
S6360,6.72336,6.17504,6.78331666667,7.941675,5.43790833333,5.9419125,6.49436363636,5.23839230769
S6364,7.07079333333,6.17076,6.34453333333,7.909725,5.37515,6.04641875,6.61155454545,5.36292307692
S6367,6.95085333333,6.07124,6.55838333333,7.679825,5.36810833333,5.97289375,6.49384545455,5.31886923077
S6370,6.73856666667,6.13184,6.9767,7.681225,5.43061666667,5.883675,6.59076363636,5.24646923077
S6388,7.12980666667,6.23574,6.78108333333,7.970275,5.454625,6.11221875,6.74027272727,5.35539230769
S6391,7.03346,6.08082,7.23905,8.269025,5.30628333333,5.7120875,6.48750909091,5.37657692308
S6395,6.68564666667,5.80782,7.24661666667,8.139525,5.36095,5.6814875,6.26082727273,5.30173846154
S6399,6.58319333333,5.99208,7.2842,7.802275,5.65063333333,5.82059375,6.48545454545,5.38878461538
S64,6.64778666667,6.1073,6.72128333333,7.74025,5.326575,5.83666875,6.52619090909,5.39626923077
S6410,6.93120666667,6.06464,6.68518333333,7.7274,5.527375,6.19006875,6.71132727273,5.24520769231
S6415,6.78931333333,6.10516,6.80253333333,7.903125,5.4975,5.89785625,6.48080909091,5.24754615385
S6416,6.73828666667,6.13512,6.66433333333,8.2926,5.47625,5.91050625,6.615,5.41993846154
S6432,6.79008666667,5.91262,6.71865,7.972375,5.45986666667,5.91015,6.36596363636,5.27613076923
S6440,6.97368,6.09622,6.56205,7.088575,5.40039166667,5.8749625,6.45710909091,5.38835384615
S6452,6.96832,6.01838,6.83196666667,7.832675,5.581425,5.966175,6.43513636364,5.19544615385
S6458,6.99394666667,6.21182,6.6167,8.2041,5.34691666667,5.9076125,6.55673636364,5.26041538462
S6470,6.92208,6.00356,6.55768333333,7.52735,5.2712,5.85800625,6.40482727273,5.40526153846
S6471,6.81618666667,5.95014,6.95455,7.809525,5.374175,5.7326,6.35266363636,5.46978461538
S6474,6.79464666667,6.08188,7.27371666667,8.359125,5.327,5.81791875,6.53284545455,5.41532307692
S6480,6.88414666667,5.91088,7.22093333333,8.203325,5.557225,5.9102125,6.45847272727,5.28452307692
S6492,6.88804,6.08762,6.95973333333,8.217375,5.51384166667,5.7496375,6.65735454545,5.43679230769
S6495,6.6887,5.93256,6.78885,7.933575,5.268475,6.01548125,6.23983636364,5.34167692308
S6498,6.53768666667,5.98554,7.03608333333,7.951775,5.50846666667,5.99750625,6.56203636364,5.36234615385
S65,7.00117333333,6.12194,6.8451,7.6337,5.26654166667,5.84235625,6.39645454545,5.37219230769
S6512,7.05608,6.00836,7.28273333333,8.429875,5.28435833333,5.9814875,6.70671818182,5.38808461538
S6516,6.97576666667,6.2296,6.96453333333,8.0717,5.48329166667,5.83365625,6.5697,5.34463076923
S6521,6.50763333333,6.01208,6.2796,7.416675,5.494875,5.96510625,6.64488181818,5.32874615385
S6548,7.26222,6.22836,7.05891666667,8.82475,5.53893333333,6.001475,6.86989090909,5.17386923077
S6554,6.45637333333,5.84264,6.84155,6.802375,5.453525,5.9210625,6.33613636364,5.40686153846
S6560,7.04518666667,6.22952,6.82785,7.938,5.30044166667,5.8737625,6.50623636364,5.39192307692
S6562,7.07465333333,6.1951,7.36048333333,8.471175,5.324475,6.04499375,6.52687272727,5.32593846154
S6566,7.15927333333,6.13122,6.75998333333,7.941575,5.37813333333,5.862425,6.79401818182,5.20758461538
S6569,6.71182666667,6.1226,6.91931666667,7.763925,5.56353333333,5.86998125,6.76718181818,5.35206923077
S6581,6.82243333333,6.08712,6.70386666667,7.82405,5.44760833333,5.9243875,6.58016363636,5.35153076923
S6586,6.60868666667,6.09044,6.57016666667,7.436775,5.565375,5.900725,6.66081818182,5.33639230769
S6588,6.74316,6.04618,6.81868333333,7.483975,5.231375,5.8531625,6.447,5.17899230769
S6590,7.06752666667,5.96578,6.72528333333,8.006075,5.15179166667,5.78676875,6.35412727273,5.17041538462
S66,7.00035333333,6.15166,6.71946666667,7.75705,5.33879166667,5.89784375,6.36549090909,5.2856
S6600,6.65190666667,6.07642,6.72418333333,7.9514,5.518525,6.1994,6.72078181818,5.34714615385
S6601,6.82024,6.15768,7.2595,8.03055,5.73046666667,5.87839375,6.74875454545,5.47396153846
S6609,7.16027333333,5.99172,6.73236666667,7.77565,5.58539166667,5.96438125,6.62101818182,5.39073076923
S6614,6.86046666667,6.084,6.78816666667,7.926825,5.26685,5.64766875,6.34373636364,5.34976923077
S6615,6.73954,6.00372,6.96055,8.072825,5.28240833333,5.78944375,6.38197272727,5.24661538462
S6616,7.22601333333,6.07496,7.28068333333,8.3682,5.39059166667,5.96724375,6.5741,5.40209230769
S662,6.78625333333,6.0396,6.97695,8.0376,5.3723,5.7520625,6.37786363636,5.35063846154
S6634,6.68716,6.01982,6.7136,7.7092,5.39528333333,5.789875,6.42253636364,5.35373076923
S6636,6.66916666667,6.0207,6.67116666667,7.433525,5.47195,5.89170625,6.67824545455,5.25265384615
S6643,6.78357333333,6.04346,6.68636666667,8.07885,5.70176666667,5.92535625,6.70885454545,5.40659230769
S6662,6.81986666667,5.9367,7.05228333333,8.274325,5.43048333333,5.76429375,6.42758181818,5.33066153846
S6665,6.59599333333,5.97928,6.90725,7.603575,5.44915,5.78795,6.37917272727,5.36493846154
S6666,7.18329333333,6.10092,7.00308333333,8.268375,5.40285833333,5.94280625,6.60498181818,5.27697692308
S6670,6.73234,6.01006,6.96846666667,8.135575,5.33950833333,5.81281875,6.34514545455,5.21497692308
S6675,7.15762,6.27762,7.07015,8.32965,5.296175,5.83660625,6.61585454545,5.32539230769
S6682,6.71405333333,6.02988,7.2403,8.12735,5.39159166667,5.76445625,6.43738181818,5.25475384615
S6687,6.85772666667,6.11914,6.60476666667,7.98075,5.38504166667,5.890925,6.63840909091,5.34900769231
S6694,6.81628,5.97324,6.82333333333,7.6942,5.43685833333,5.76158125,6.41022727273,5.37541538462
S6695,6.80105333333,6.1263,7.4641,8.236925,5.485975,5.9142375,6.73045454545,5.34004615385
S6696,6.95826,5.9807,7.14095,8.2428,5.436475,5.84945625,6.39447272727,5.26873846154
S6700,7.03447333333,5.9723,6.65491666667,8.0569,5.28175833333,5.7465875,6.33401818182,5.21239230769
S6709,6.98569333333,6.11872,7.09363333333,8.222475,5.32289166667,5.69815,6.30829090909,5.2841
S671,6.85488,6.19858,6.78185,7.8434,5.41025833333,5.78334375,6.47735454545,5.21604615385
S6714,6.85118,6.05864,7.32295,8.582825,5.25755833333,5.66350625,6.55897272727,5.32923076923
S6716,6.90047333333,6.1018,6.9269,7.841125,5.41885,5.80801875,6.63029090909,5.21432307692
S6717,6.63421333333,5.99488,6.35756666667,7.32125,5.61245833333,6.27456875,6.46582727273,5.44973076923
S6723,7.11178666667,6.2441,7.09095,8.13665,5.34501666667,5.6281625,6.55411818182,5.17691538462
S6724,6.85914666667,6.15406,6.85145,7.822175,5.40096666667,5.8259,6.66003636364,5.32866923077
S6725,6.33997333333,6.02664,6.94146666667,7.818725,5.46053333333,5.68485625,6.38293636364,5.4197
S6731,6.491,5.91586,6.76775,7.788375,5.59411666667,5.93561875,6.49438181818,5.34568461538
S6735,6.79474,6.15824,7.14225,8.157275,5.59283333333,5.91815,6.77681818182,5.34263846154
S6736,6.66364666667,6.25278,6.92423333333,7.277375,5.27278333333,5.62468125,6.31311818182,5.42024615385
S6737,7.36332666667,6.161,7.00026666667,8.162325,5.43873333333,5.72855625,6.5985,5.18757692308
S6741,6.94443333333,6.22626,7.19693333333,8.4013,5.51749166667,5.9847,6.80347272727,5.34117692308
S6742,7.0516,6.1819,6.83611666667,8.24975,5.20666666667,5.977225,6.49030909091,5.30587692308
S6746,6.7857,5.96756,7.08303333333,8.1932,5.71249166667,5.7691125,6.46539090909,5.46027692308
S6750,7.10703333333,6.1561,7.24186666667,8.304575,5.25209166667,5.72755,6.39675454545,5.19817692308
S6757,6.84019333333,6.17284,6.96753333333,7.92655,5.38560833333,5.7251875,6.54407272727,5.32957692308
S6762,6.58634666667,5.94636,6.59415,7.66495,5.35178333333,6.0173875,6.45091818182,5.33274615385
S6766,6.99768666667,6.05734,7.10071666667,8.002725,5.48119166667,5.99528125,6.37718181818,5.23078461538
S6770,6.79733333333,6.07582,6.82243333333,7.789975,5.34590833333,5.80279375,6.51418181818,5.35080769231
S6776,6.99842,6.12688,7.17553333333,8.237775,5.565875,5.74,6.59038181818,5.31436153846
S6777,6.92390666667,6.11992,6.654,7.998025,5.31394166667,5.593375,6.37444545455,5.30676153846
S6778,7.04199333333,6.1607,6.96665,8.225775,5.64959166667,6.0133375,6.84640909091,5.34524615385
S6784,6.83912,6.18302,7.46945,8.4398,5.634475,5.9692875,6.7215,5.31251538462
S6785,7.18956666667,6.31274,7.28431666667,8.601125,5.447775,6.04681875,6.68079090909,5.33689230769
S6789,6.67378,5.89122,6.85658333333,7.501675,5.19515833333,6.057425,6.26748181818,5.10405384615
S6790,6.85505333333,6.08526,6.81456666667,7.9183,5.37861666667,5.90295625,6.60162727273,5.2747
S6792,7.04514,6.27078,7.0297,8.834175,5.40108333333,5.80711875,6.87029090909,5.32342307692
S6793,6.74986,6.02846,6.85495,7.71475,5.64268333333,5.9366125,6.84434545455,5.31560769231
S68,6.91842,5.91278,7.25196666667,8.234525,5.336825,5.82105,6.38974545455,5.31619230769
S6803,6.79701333333,6.14416,7.20605,8.04795,5.54673333333,6.2320375,6.5233,5.44384615385
S6805,6.75972,6.13434,6.90358333333,8.09575,5.66479166667,5.9132,6.68122727273,5.40952307692
S6813,7.0483,6.06922,7.26463333333,8.3918,5.50873333333,5.7289,6.4801,5.37603076923
S6819,6.84903333333,6.12082,6.48645,7.53965,5.26095833333,5.78678125,6.44163636364,5.37743846154
S6821,6.5986,5.97486,6.99786666667,7.948175,5.51689166667,5.9415625,6.21884545455,5.39751538462
S6822,6.77292,6.03382,7.58273333333,8.088925,5.50096666667,5.70833125,6.44594545455,5.36366923077
S6825,6.78738,6.06906,7.08641666667,8.5223,5.50329166667,5.84145625,6.71879090909,5.28244615385
S6828,6.70491333333,5.98236,6.96995,7.99135,5.48919166667,5.8193375,6.63409090909,5.32257692308
S6831,7.13545333333,6.10496,6.9727,8.28145,5.26874166667,5.80039375,6.46876363636,5.21663076923
S6832,6.77014666667,6.099,7.18693333333,8.130225,5.58579166667,5.9710625,6.65583636364,5.23313076923
S6836,6.76056666667,5.9459,7.37728333333,8.321875,5.370975,5.71911875,6.28684545455,5.39597692308
S684,6.70716666667,6.09668,6.76246666667,7.994225,5.572075,5.8891,6.55998181818,5.34514615385
S6841,6.73732,6.087,6.87706666667,8.0635,5.35500833333,5.885,6.45648181818,5.30186923077
S6843,6.85253333333,5.94998,6.71241666667,7.600825,5.43820833333,6.03448125,6.37659090909,5.25807692308
S6844,6.85327333333,6.27228,6.568,7.866175,5.52908333333,5.85325625,6.74104545455,5.27062307692
S6845,6.63948,5.83264,6.63506666667,7.2532,5.36549166667,5.7926875,6.32630909091,5.29231538462
S6861,6.84746,6.17066,6.89518333333,8.117775,5.49845,5.717425,6.59820909091,5.3053
S6871,6.96857333333,5.99698,7.22993333333,8.1835,5.33455,5.9385875,6.42803636364,5.35611538462
S6886,6.86524666667,6.06156,6.85615,8.1392,5.39280833333,5.7545625,6.5909,5.40494615385
S6889,6.95798666667,6.14722,6.38701666667,7.389225,5.37758333333,5.94146875,6.41518181818,5.34143846154
S6893,6.85163333333,5.98794,7.18066666667,8.198225,5.35195833333,5.78158125,6.52380909091,5.24186923077
S6907,6.78321333333,6.21364,6.68038333333,7.217875,5.41128333333,5.8677625,6.32949090909,5.31569230769
S6909,6.71183333333,6.23754,6.36761666667,7.06385,5.47576666667,6.1504125,6.48440909091,5.3212
S6916,6.83528,6.12614,7.34958333333,8.13625,5.94320833333,5.807475,6.53313636364,5.31493846154
S692,6.79616666667,6.08802,6.91726666667,7.883625,5.34028333333,5.78076875,6.45605454545,5.27952307692
S6922,6.81914,6.0448,7.2747,8.058775,5.41839166667,5.9497625,6.47374545455,5.25550769231
S6926,6.84548,6.27078,7.48126666667,8.20035,5.55680833333,6.0944,6.48704545455,5.4299
S6929,6.89874666667,6.11172,6.64828333333,7.868425,5.50753333333,5.8887625,6.56832727273,5.36787692308
S6938,6.65069333333,6.06284,6.6893,7.833825,5.41474166667,5.97261875,6.54829090909,5.36520769231
S6941,6.8271,5.96134,6.71596666667,7.6794,5.36786666667,6.0206125,6.34924545455,5.29950769231
S6943,6.70185333333,6.24984,6.59358333333,7.76875,5.37049166667,5.724975,6.31047272727,5.33730769231
S6950,6.70974666667,6.06658,6.929,7.971275,5.33454166667,5.6560375,6.41020909091,5.37755384615
S6952,6.76812,5.93634,7.16695,7.999025,5.50406666667,5.774125,6.46599090909,5.24978461538
S6960,6.88447333333,6.1301,7.26821666667,8.073525,5.48463333333,5.89709375,6.60093636364,5.39358461538
S6969,6.78298666667,6.10486,6.90948333333,7.732125,5.39295833333,5.86511875,6.35580909091,5.23983076923
S6973,7.24399333333,6.091,7.18263333333,8.531975,5.25910833333,5.75839375,6.45521818182,5.28369230769
S6979,6.97014,6.12752,7.08823333333,7.9382,5.42906666667,5.74931875,6.44393636364,5.30201538462
S6983,6.81511333333,5.8888,6.92218333333,7.910175,5.43684166667,5.8019,6.16685454545,5.27530769231
S6991,7.20874,6.4854,6.7114,7.2804,5.378725,5.8269375,6.54949090909,5.3034
S700,6.64894666667,5.94866,7.1261,8.11455,5.27324166667,5.92234375,6.39178181818,5.33543076923
S7001,6.80404666667,6.21938,6.63058333333,8.00505,5.54593333333,5.92933125,6.79389090909,5.35932307692
S7009,6.85457333333,6.1562,6.26413333333,6.717125,5.56135,5.7203875,6.16601818182,5.35437692308
S7018,6.90441333333,6.07962,6.82456666667,7.945825,5.32264166667,5.82940625,6.59447272727,5.37326153846
S7027,6.80099333333,5.9366,6.69985,7.60215,5.39629166667,5.75560625,6.46271818182,5.36823846154
S7031,6.77870666667,6.1566,6.77453333333,7.715275,5.44448333333,6.00041875,6.42105454545,5.38796153846
S7048,6.77052,6.04448,7.76418333333,8.307625,5.428475,5.72034375,6.41009090909,5.31932307692
S7050,7.01023333333,6.218,6.81283333333,8.153525,5.52388333333,6.0796,6.73027272727,5.35728461538
S7059,6.8497,6.24472,6.8422,8.135125,5.19470833333,5.6700875,6.58961818182,5.29563846154
S7061,6.79534666667,5.93716,7.41245,8.459725,5.471225,5.696425,6.63691818182,5.34263846154
S7066,6.9107,6.08326,6.96576666667,8.0996,5.31291666667,5.83514375,6.52878181818,5.32984615385
S7067,7.00583333333,6.17862,6.90508333333,8.21345,5.44449166667,5.7452875,6.64870909091,5.3578
S7071,6.87531333333,6.00024,7.19548333333,8.1691,5.293625,5.815475,6.46778181818,5.3418
S7089,6.80656666667,6.06878,6.93273333333,8.296475,5.29015833333,5.79803125,6.54310909091,5.36396153846
S7092,6.98742666667,5.98364,7.07735,8.222125,5.383825,6.1409375,6.535,5.4025
S7093,6.80148,6.07924,6.8304,7.90205,5.44303333333,5.785875,6.62015454545,5.24159230769
S7098,6.62454666667,6.14784,6.67873333333,7.6337,5.43420833333,5.887175,6.56687272727,5.30221538462
S7104,6.90334666667,6.1697,6.65583333333,7.440775,5.40684166667,5.836275,6.38702727273,5.39688461538
S7115,6.83731333333,6.2593,6.70135,8.370425,5.59320833333,5.687225,6.45009090909,5.26937692308
S7120,7.19226,5.97952,6.70105,7.99825,5.53015,6.05310625,6.55422727273,5.28306923077
S7123,6.73460666667,5.81826,7.21381666667,8.191925,5.13746666667,5.705275,6.4015,5.28738461538
S7126,7.04126,6.00278,7.44428333333,8.729125,5.20599166667,5.6891625,6.43265454545,5.38132307692
S7128,6.84228,6.24536,6.98065,8.18145,5.30611666667,5.656675,6.58601818182,5.27532307692
S7132,6.66334,6.01418,6.69616666667,7.84975,5.35223333333,5.805225,6.46250909091,5.31236153846
S7136,6.77326,6.02282,6.58523333333,7.535725,5.33341666667,5.68576875,6.3896,5.20703846154
S7153,6.75074666667,6.13816,6.71203333333,7.80935,5.45270833333,5.9363625,6.58000909091,5.25993846154
S7155,6.65894666667,5.9518,6.48541666667,7.549175,5.28443333333,6.0778875,6.83896363636,5.30855384615
S7158,6.98342666667,6.01284,6.84421666667,7.8822,5.419775,5.6984625,6.41527272727,5.27551538462
S7167,6.85202666667,6.09444,6.81258333333,7.797,5.34808333333,5.8464125,6.39633636364,5.36531538462
