ID,naive_B_cell,memory_B_cell,CD14_positive_monocyte,CD16_positive_monocyte,CD56dim_natural_killer_cell,CD56bright_natural_killer_cell,neutrophil,CD4_positive_alpha_beta_T_cell,CD8_positive_alpha_beta_T_cell
S21642,6.94940666667,6.2233,6.90468666667,6.82281764706,7.3474,5.8491,6.85494482759,7.20255,8.165575
S21646,7.01638,6.22612,6.74266666667,6.93044117647,6.60446153846,5.10365,6.94519310345,6.63696666667,7.73905
S21647,6.99348,6.07134,6.91634666667,7.14362941176,6.91418461538,5.628425,7.36564137931,6.42455,7.62715
S21651,7.54011333333,6.73662,6.50334666667,6.95651764706,6.65382307692,5.30545,6.95682758621,6.19308333333,7.15555
S21652,7.03262,6.14488,7.16144666667,7.21057058824,6.91691538462,5.813925,7.49483793103,6.87295,8.240775
S21656,6.95824,6.0461,6.551,7.15386176471,6.34137692308,4.8391,7.07586206897,6.5275,8.0762
S21657,6.96238,5.8476,6.91016666667,6.92910882353,6.83274615385,5.3542,7.2129137931,6.66978333333,7.724925
S2166,6.83939333333,6.1629,6.72423333333,6.97966176471,7.03718461538,5.24035,7.01659310345,7.5772,8.71705
S21660,6.74957333333,6.1072,6.74427333333,7.11522352941,6.38541538462,5.215225,7.31237586207,6.53876666667,7.4995
S21672,6.67132,6.19526,7.12654,7.01206470588,7.38857692308,6.476225,7.06745517241,7.5926,8.7458
S21674,6.85282666667,5.90372,6.66768666667,7.04560882353,6.70116923077,5.5191,7.38870689655,6.73333333333,7.898925
S21683,6.82096666667,6.02248,6.77662,6.84112941176,7.13571538462,5.448075,7.36932758621,7.37436666667,8.323625
S21693,6.56013333333,5.98486,7.10314,7.15622352941,6.71726153846,5.3533,7.26237931034,6.2603,7.053475
S21695,7.16059333333,6.18104,6.84026,6.94784117647,7.06900769231,6.0653,7.14657931034,7.42738333333,8.233325
S21696,7.15654,6.20814,6.97526666667,7.15004411765,6.9632,5.847425,7.43210344828,7.12588333333,8.52125
S21697,6.97452,6.0483,6.72070666667,6.85392941176,6.6209,5.1907,6.91946896552,6.91948333333,7.834075
S21710,6.73606,6.27124,6.94558,7.00050294118,6.75903076923,5.4843,7.21747586207,6.61091666667,7.40825
S21715,6.71120666667,6.026,6.68094,6.92627941176,7.05723076923,6.0532,7.22811034483,6.90061666667,7.99625
S21726,6.7306,5.95752,6.89041333333,6.76536176471,7.01189230769,5.372625,7.19664827586,7.0377,7.711
S21740,6.95954,6.02896,7.11294,6.88258529412,7.44687692308,5.869175,7.25743448276,7.3074,8.27415
S21750,6.74160666667,5.93934,6.94902,6.94796470588,6.71282307692,5.01995,7.03261724138,6.82593333333,7.6886
S21753,6.94820666667,6.20686,7.05477333333,6.90070588235,7.37520769231,5.9348,7.41522413793,7.163,8.201025
S21754,6.53004666667,5.73548,7.14242666667,6.89615588235,7.05746923077,5.530125,7.47560344828,6.75013333333,7.8423
S21761,6.93922666667,6.12122,6.85200666667,7.01137647059,6.98060769231,5.90495,7.00122758621,7.28371666667,8.324075
S21773,6.83562,6.11482,6.98248,7.00853529412,7.11199230769,5.7051,7.29864827586,6.89205,8.090075
S2178,6.87882666667,6.17484,7.30910666667,7.03242941176,7.41894615385,5.855275,7.72690689655,6.64218333333,7.466475
S21780,7.09640666667,6.24128,6.52233333333,6.94994117647,6.677,5.410775,6.92259655172,6.71458333333,8.0255
S21781,7.12355333333,6.17768,7.02272,6.85170588235,7.49823076923,6.293975,7.09803448276,7.48466666667,8.544925
S21783,6.67968,6.10878,6.83731333333,7.09106764706,6.98523846154,5.70405,7.53376896552,6.65825,7.56915
S21791,6.70656666667,6.13516,6.74129333333,7.06229411765,7.18094615385,5.626125,7.27513793103,6.50718333333,7.650275
S21797,6.69848,6.00128,7.00535333333,6.96320294118,6.83676923077,4.981125,7.36829655172,6.74046666667,7.3113
S2180,6.83342666667,6.16106,6.60347333333,6.99912941176,6.97031538462,5.420025,7.23892068966,6.8355,7.95785
S21805,6.77868,5.89818,6.76219333333,6.82665588235,7.21038461538,5.513675,7.4913137931,7.10366666667,8.129975
S21811,6.99352666667,6.25062,6.63724666667,6.99276470588,6.7925,5.322625,6.87851724138,6.75776666667,8.221
S21822,7.09355333333,6.10644,6.84128666667,6.96141764706,7.01453846154,5.38055,7.03242758621,7.19888333333,8.4997
S21828,7.16612,5.98732,6.83719333333,7.04048529412,6.69718461538,5.10035,6.85050689655,7.23568333333,8.2318
S21829,6.55927333333,5.88576,7.52172,7.04527647059,7.00084615385,5.44895,7.67847241379,6.27236666667,7.3103
S21832,6.76074666667,6.04196,6.82558,6.91990882353,6.87640769231,5.59745,7.07823793103,6.73013333333,7.53965
S21834,6.99674,6.1459,6.78674,7.12941764706,6.76953076923,5.61715,7.36315862069,6.68728333333,8.00315
S21836,6.84038666667,6.09796,6.39018666667,6.91226470588,6.52078461538,5.464225,6.64546551724,6.55921666667,7.8156
S21838,6.67408,6.00464,6.94274,6.95241764706,7.05055384615,5.6417,7.31916896552,6.88495,7.836075
S21839,6.70316,6.07406,6.89496,6.84684411765,6.88338461538,5.263,7.22931724138,6.72981666667,7.625875
S21845,6.82058666667,6.20898,6.93058,6.99235588235,7.28134615385,5.156125,7.24643103448,6.98258333333,7.990175
S21857,7.07454,6.28064,7.27408,7.07345588235,7.29299230769,5.892125,7.57307931034,7.14135,8.5399
S21859,6.49769333333,6.05098,6.93611333333,6.99596176471,6.98943076923,5.92885,7.04144137931,7.16468333333,8.198325
S21863,6.94952666667,6.02202,6.85494666667,7.03598235294,7.04863846154,6.0074,7.23527931034,7.2853,8.465975
S21867,6.53036666667,6.16382,7.23668,7.10658235294,7.19673076923,5.892,7.32865517241,6.8144,7.396875
S2187,6.61414,6.06882,7.08436666667,6.85161470588,6.97053846154,5.7696,7.27050689655,7.14611666667,7.668325
S21895,6.86023333333,5.94516,6.79266,6.89785294118,7.11161538462,5.3711,7.47221724138,6.82446666667,7.79315
S21900,6.7136,5.83046,6.93540666667,6.76210588235,7.46272307692,6.08195,7.15521034483,7.25116666667,8.182075
S21906,6.70319333333,6.08456,6.76726666667,6.78195294118,7.14811538462,5.591025,7.08523448276,6.98171666667,7.6613
S21913,7.0329,6.0942,6.86822666667,6.96387352941,6.95887692308,5.745175,7.07270344828,6.89828333333,8.11465
S21917,6.99674,6.05698,6.73616,6.93555588235,6.83276923077,5.29125,6.97283103448,6.93111666667,7.739175
S21919,6.85404666667,6.06958,6.8526,6.95492058824,6.7892,5.330275,7.39883793103,6.78731666667,7.774125
S2192,7.22822666667,6.24076,7.13242666667,7.22013235294,7.25706153846,6.183225,7.47523448276,7.53611666667,8.8592
S21936,6.64248,6.14506,7.08162666667,7.17380294118,6.91377692308,5.54625,7.22530344828,6.61038333333,7.7113
S21937,6.56304666667,6.01602,6.82842,6.97543529412,6.97997692308,5.478175,7.22726551724,6.81821666667,7.641025
S21942,7.06024,6.02002,7.07907333333,7.14675294118,6.71447692308,5.640575,7.44680689655,7.01248333333,8.245075
S21948,6.71216666667,6.01244,6.38592,6.92616470588,6.34573076923,4.81405,6.66134137931,6.79465,7.779
S21957,7.36042666667,6.75894,7.00472666667,7.12917941176,7.1664,5.558525,7.19847586207,6.8831,8.317075
S21959,6.67478666667,6.07892,6.5855,6.83304411765,6.7415,6.119275,6.73262758621,6.62748333333,7.9973
S21960,6.63366666667,6.1687,6.55654666667,6.69847352941,6.57655384615,5.50455,7.02573448276,6.50163333333,7.283
S21961,6.72146666667,5.99704,6.99066666667,6.89524117647,7.20492307692,6.1654,7.30002413793,7.38173333333,8.2752
S21976,7.04751333333,6.08242,6.61472666667,7.00229705882,6.92422307692,5.789025,6.94947586207,7.15673333333,8.4236
S21979,7.03008666667,6.19736,6.93403333333,6.80437941176,7.35395384615,6.284975,7.17279310345,7.50761666667,8.048225
S21980,6.93852666667,5.98692,6.14324,6.69704117647,6.68583846154,5.457775,6.48876896552,7.42851666667,8.39175
S21984,6.62945333333,6.06328,7.03168,7.07040882353,6.34636923077,4.87035,7.21024482759,6.46241666667,7.1982
S2199,6.89094,6.12832,7.01053333333,6.98530882353,7.0603,5.605475,7.30937241379,6.99981666667,7.643375
S21994,6.76816666667,6.07054,6.76184,6.97628235294,7.03223846154,5.57125,7.12505172414,6.97946666667,8.147
S21999,6.78325333333,6.18442,6.97518,7.04976176471,7.14955384615,5.5259,7.27583793103,6.93136666667,8.013225
S22002,6.59730666667,6.1584,7.33914666667,6.89792941176,7.52258461538,5.93825,7.25632758621,7.39673333333,8.7227
S22011,6.78262666667,6.10332,6.83738,6.77758529412,7.05469230769,5.854675,7.26648275862,6.92865,7.894475
S22023,6.70218,6.23032,6.76714,6.83877058824,6.75069230769,4.9538,7.44775862069,6.20265,6.191025
S22025,7.00453333333,6.06276,6.8827,6.84473235294,7.12484615385,6.22415,7.0956,7.54825,8.7186
S22026,6.97664,6.07838,6.98250666667,7.02043529412,7.31537692308,5.397825,7.4935,7.10973333333,8.416675
S22032,6.50294,6.00296,6.87272666667,6.94815882353,6.58181538462,5.009425,7.20484482759,6.31311666667,6.9843
S22034,6.93860666667,6.18682,6.99549333333,7.1703,6.68966153846,5.87005,7.47646206897,6.47996666667,7.8936
S22038,6.58382,6.04208,6.94188666667,6.87442352941,7.25613076923,5.801325,7.46437931034,6.79233333333,7.5658
S22041,6.60104666667,5.97192,7.00006,7.08607352941,7.23136923077,5.61095,7.69118275862,6.57571666667,7.98525
S22046,6.91410666667,6.1187,6.93072,6.99076764706,7.27049230769,5.87475,7.10676896552,6.83565,8.125575
S22048,6.89062,6.13974,7.11208,7.19947352941,6.82316153846,5.03715,7.29166896552,6.95636666667,7.964525
S2207,7.14881333333,6.35112,7.30672666667,7.27608529412,6.63593846154,5.443925,7.48407241379,6.65175,8.077475
S22070,6.89889333333,6.04844,6.86074666667,6.90088235294,7.04656923077,5.75575,7.50728275862,6.84686666667,7.81795
S22075,7.1197,6.09804,6.57985333333,6.92332647059,7.31696153846,6.6294,6.95483448276,7.012,8.4845
S22077,6.98408,6.08242,6.74775333333,7.08872058824,6.79963846154,5.55825,7.06162413793,6.84966666667,8.197475
S22078,6.69441333333,5.95728,6.84662666667,7.05190294118,6.63709230769,5.07515,7.15161034483,6.78658333333,7.6546
S2210,7.05506,6.06566,6.92508666667,7.11837941176,6.59603846154,5.2258,7.06440689655,6.6948,8.03555
S22100,6.96476666667,6.02526,7.09825333333,6.99981764706,6.93264615385,5.47885,7.63571724138,6.1636,6.993075
S22106,6.80330666667,5.94254,6.82854,6.85769705882,7.06886153846,5.46525,6.94754137931,6.86795,7.9835
S22109,6.7268,6.0049,6.91341333333,6.98476470588,6.88505384615,5.07565,7.35569310345,6.68675,7.5761
S22110,7.02708666667,6.28652,7.09318,7.15719411765,7.24246153846,5.537925,7.06587586207,7.32898333333,8.461475
S22113,6.92204666667,6.03774,6.86978,6.81563823529,7.18119230769,5.741,7.06354137931,7.34278333333,8.098925
S22114,6.93171333333,6.2683,6.67024,6.97025588235,6.51452307692,5.404825,6.81358965517,6.78085,8.105125
S22117,6.60553333333,6.14322,7.02712666667,7.04114117647,7.02997692308,5.694725,7.13601724138,6.5056,7.992275
S2212,6.81459333333,6.15144,6.72224,6.98574117647,6.68662307692,5.248,7.15615517241,6.69408333333,7.843525
S22126,6.81454,6.2175,7.15408,7.10436470588,7.17531538462,5.510325,7.39243448276,7.30991666667,8.314925
S22129,6.71929333333,6.02398,6.91514666667,6.91016764706,6.8777,5.1003,7.19770689655,6.75468333333,7.88745
S22131,7.12125333333,6.22456,7.06604666667,7.0774,7.12759230769,5.438725,7.17901724138,7.26145,8.249
S22144,6.81548666667,6.19054,7.01556666667,7.31125882353,6.6115,5.4137,7.20736551724,6.44395,8.098025
S22147,6.58894666667,6.05314,6.87082666667,6.89807941176,6.93460769231,5.349,7.39761034483,6.69705,7.7445
S22148,6.77523333333,6.15086,7.14042666667,7.07085882353,6.95584615385,5.87725,7.46454827586,6.52875,7.5101
S22150,6.87805333333,6.23384,6.65787333333,7.06062352941,6.85191538462,5.914725,6.72205517241,6.26045,7.588725
S22151,6.67028,6.06604,7.02145333333,7.07165588235,6.94880769231,5.97425,7.49893793103,6.8838,7.332225
S22160,6.75538,5.95242,6.96271333333,6.89600588235,7.08986153846,5.088125,7.66124482759,6.61113333333,7.56065
S22166,6.95232666667,6.2239,6.9915,6.89887058824,7.3258,5.68745,7.04077931034,6.93373333333,8.095075
S22173,6.85350666667,6.16482,7.19854666667,7.16652941176,7.08368461538,5.331225,7.53192758621,6.73826666667,7.715425
S22174,6.63786666667,6.16368,6.9955,7.02505882353,7.10846923077,5.804025,7.26484827586,6.46318333333,7.933625
S22177,6.83242666667,6.0961,6.88786666667,7.19333529412,6.98642307692,5.566875,7.35450344828,7.08921666667,8.2923
S22178,6.96440666667,6.3075,7.09062,7.0313,7.04255384615,5.539175,7.21053103448,6.8835,7.713275
S22181,7.13945333333,6.22246,6.79997333333,6.95657058824,7.05583846154,5.809075,7.20184137931,7.11903333333,8.3453
S22185,7.23322666667,6.2121,7.18426,7.25533529412,6.89855384615,5.316175,7.63900344828,6.57601666667,7.863075
S22189,6.92089333333,6.01486,6.99926666667,7.09340882353,6.84953846154,5.05935,7.47187931034,6.90656666667,8.03445
S22191,6.93832666667,6.08352,7.02535333333,7.06590588235,6.80596153846,5.60445,7.04355862069,7.42476666667,8.220375
S222,6.89891333333,6.17326,6.93593333333,6.97239117647,7.17202307692,5.41345,7.33756551724,7.08461666667,8.14095
S2220,6.90599333333,6.17568,6.7559,6.96530882353,6.83136153846,5.7549,6.90419310345,6.77003333333,8.1459
S22226,6.70011333333,6.04832,6.66678,6.97754411765,6.83842307692,5.524725,7.11557931034,6.36668333333,7.4707
S22227,6.98545333333,6.13958,6.83333333333,6.94642941176,6.88060769231,5.61925,6.79628965517,6.96803333333,8.333
S22231,6.32056666667,5.89912,7.07796666667,6.70629705882,6.82985384615,5.6018,7.37994137931,7.2076,7.77585
S22238,6.69799333333,6.00276,7.10153333333,7.02443823529,6.80322307692,5.46925,6.9073862069,6.84821666667,7.932125
S2224,7.08104,6.0047,6.99824,6.90648529412,7.12876153846,5.307575,7.43575517241,7.07521666667,7.9727
S22249,6.67211333333,6.06544,7.22559333333,7.08743529412,7.18433846154,5.275975,7.69653793103,6.85981666667,7.614025
S22257,6.93470666667,6.0239,6.59672,6.89671764706,6.82980769231,5.46045,7.01976206897,7.07886666667,8.377375
S22259,6.74757333333,6.18536,6.97916666667,7.18024411765,6.5998,4.928525,7.31966206897,6.58851666667,7.844125
S2226,6.84650666667,6.08862,6.95302666667,6.87912352941,7.23020769231,5.547975,7.12404827586,7.27305,8.322875
S22260,6.71864,6.00834,7.03285333333,6.91616176471,7.40343076923,5.619475,7.35538965517,7.04288333333,7.958975
S22262,6.44289333333,5.93662,6.76013333333,6.77814117647,6.49216923077,4.652325,6.81043793103,6.42453333333,6.8345
S22268,6.72528666667,6.07242,6.68083333333,7.04097647059,6.34743846154,5.10435,7.00042413793,6.5288,7.477125
S22275,6.58596666667,5.98618,6.85476,6.98407941176,6.54963076923,5.07085,7.17176206897,6.39793333333,7.7356
S22289,6.98732666667,6.05552,6.85605333333,6.93028529412,6.98769230769,5.10745,7.08002758621,6.83361666667,8.242275
S2229,7.06541333333,6.04918,6.72209333333,6.95059117647,6.81994615385,5.154325,7.09577586207,7.02136666667,8.050625
S22295,7.02612,6.3739,6.95753333333,6.99197941176,7.06942307692,4.981875,7.23295172414,6.69201666667,7.532125
S22296,6.7011,5.99108,6.73098,6.80443823529,6.91665384615,5.902,7.10776896552,6.9909,7.61835
S22301,6.96946,6.10976,6.89712666667,7.03215588235,6.81567692308,5.6642,7.10538275862,6.76481666667,8.111375
S22320,7.06526666667,6.1713,6.36332,6.90135882353,6.73596923077,5.791825,6.72845517241,7.05945,8.256075
S22323,6.74551333333,5.98232,7.04183333333,7.16067352941,6.62046923077,4.891325,7.46449655172,6.53405,7.40295
S22326,7.14385333333,6.13524,6.89148,7.00047647059,7.00005384615,5.592075,7.30914482759,6.78846666667,8.39155
S22327,6.68326,6.14376,7.31920666667,7.16002941176,7.13568461538,6.19555,7.75839310345,7.03915,8.404425
S22333,7.41126,6.10758,6.6039,6.98870588235,7.02603846154,5.63155,6.77108965517,7.45603333333,8.369275
S22335,6.82389333333,6.06464,7.08450666667,6.98170294118,7.25597692308,5.7537,7.15685172414,7.11535,7.75235
S22336,6.70616666667,5.9745,6.65641333333,6.98870294118,6.38295384615,4.8748,6.79141034483,6.5936,7.67315
S22343,6.42372666667,6.03476,6.92014,6.80519411765,6.75981538462,5.51535,6.95817586207,6.6345,7.22835
S22352,7.24983333333,6.11768,6.50835333333,6.90280588235,7.07169230769,5.2077,7.27396551724,7.20815,8.66655
S22371,6.98744,6.0749,6.72921333333,6.79860588235,6.9836,5.683475,6.91080344828,7.21518333333,8.2546
S22372,6.73284666667,6.01112,6.52721333333,6.99004117647,6.33984615385,5.092475,7.02545172414,6.56518333333,7.557275
S22375,6.72646666667,5.90444,6.94755333333,6.83668823529,6.92143076923,5.41435,7.49223793103,6.76623333333,7.53305
S22376,7.02930666667,6.20368,6.69356666667,7.13342941176,6.7745,5.774825,7.12883448276,6.91768333333,8.141625
S22377,6.74885333333,6.25106,6.73934,6.96470588235,6.76375384615,5.040625,7.02542068966,6.67043333333,7.639025
S22388,7.02046,5.9609,7.0136,7.03223235294,6.87676923077,5.246275,7.35960344828,6.9487,7.9292
S22392,6.67531333333,6.09104,6.69774666667,6.92013235294,6.75846923077,5.407575,7.09328275862,6.70303333333,7.47995
S22395,6.65949333333,6.11366,7.32994666667,7.10626764706,7.19619230769,5.927025,7.51874827586,6.99151666667,7.708475
S22396,6.94127333333,6.2009,6.68372666667,7.04180882353,7.0539,6.242575,7.54597241379,6.91653333333,8.520425
S22406,6.95971333333,6.24254,6.78589333333,7.09952058824,6.84646153846,5.618,7.06038965517,6.42781666667,7.793975
S22407,6.9263,6.04108,6.59857333333,6.76985294118,7.09422307692,5.81885,7.15361724138,7.20496666667,8.404375
S22408,6.54636666667,6.16506,6.78968,6.88541176471,6.99149230769,6.86785,6.71803103448,7.03811666667,7.8155
S22412,6.82698666667,6.00122,6.716,6.88172352941,6.93986153846,5.55445,7.2728862069,6.84151666667,7.97905
S22416,6.99785333333,5.959,7.01771333333,6.92046470588,7.53353076923,6.540825,7.47120689655,7.27351666667,8.349425
S22418,6.93361333333,6.10856,6.85782666667,6.82519411765,7.04513846154,5.52485,7.01879655172,7.10986666667,8.0519
S22421,6.90803333333,5.90532,6.80179333333,6.94798823529,6.71248461538,5.07525,7.09328965517,7.22301666667,8.209375
S22423,7.22645333333,6.17032,6.96829333333,6.89248529412,7.37032307692,5.8404,7.32866551724,7.27075,8.409675
S22424,6.74768666667,6.1784,7.06602,6.81273823529,7.19473076923,5.725675,6.93893103448,7.29336666667,7.99075
S22425,6.81956666667,6.06644,7.13844666667,6.85005882353,7.42552307692,5.8258,7.13105517241,7.23946666667,8.02275
S22427,6.35470666667,6.03694,6.81840666667,6.86794411765,6.97183076923,5.6718,7.10722068966,7.2227,7.76915
S2243,6.65428666667,6.15146,6.98346,7.06487647059,6.77513846154,5.24075,7.15316206897,6.49773333333,7.451725
S22434,6.8989,6.21148,6.95158666667,6.93285294118,7.06255384615,5.7547,6.47865172414,6.88651666667,8.014625
S22441,7.13653333333,5.98554,7.07266666667,6.99535882353,6.98317692308,5.46845,7.61176206897,7.15923333333,8.30175
S22447,6.79619333333,6.25068,7.08164,7.15507941176,6.85769230769,5.384125,7.59730689655,6.6208,7.726275
S22455,6.71004,6.13618,6.91818666667,7.07760294118,6.67658461538,5.2408,7.41452413793,6.50181666667,7.700425
S22459,6.92287333333,6.2314,7.20368,7.07481470588,7.27021538462,5.876175,7.32236551724,7.36658333333,8.0916
S22466,6.63671333333,6.21176,7.19961333333,6.95704117647,7.26170769231,6.0421,7.23592068966,7.23951666667,7.894925
S22467,6.94637333333,6.08602,7.00016666667,6.96758235294,6.60556923077,5.0454,7.31853793103,6.87845,7.79285
S22468,7.07794,5.9492,6.65850666667,6.76439117647,7.05721538462,5.120675,7.15396896552,7.39246666667,8.433875
S22470,6.75819333333,6.04604,6.75812,6.91982647059,7.12220769231,5.5293,6.94574137931,6.89193333333,8.342625
S22475,6.5998,5.98308,6.6998,6.86548235294,6.70449230769,5.3575,6.83299310345,6.76221666667,7.3657
S22481,6.91889333333,6.16556,7.27086,7.27029705882,6.91103846154,5.2544,7.40504137931,6.92446666667,8.31405
S22482,6.74375333333,5.89964,7.16009333333,7.06285,6.98692307692,5.3375,7.56207931034,6.76253333333,7.952325
S22485,7.05866666667,6.19546,7.0704,6.9859,7.19709230769,6.082025,7.16875517241,6.75438333333,7.442775
S22486,6.97808666667,6.0716,7.17107333333,7.16992352941,7.2235,5.9779,7.4908137931,6.93363333333,8.240025
S22493,6.85527333333,6.21362,6.90866,7.03904117647,7.3909,5.777725,6.94007931034,6.96995,8.3219
S22498,6.77190666667,6.1199,6.89077333333,6.90098235294,7.02050769231,5.2284,7.12863793103,6.44551666667,7.346475
S225,6.5567,6.02574,7.06664,7.03044117647,7.02811538462,5.646475,7.36138965517,6.68581666667,7.426075
S22507,6.58262,5.98786,7.05570666667,6.97880294118,6.92575384615,5.354525,7.40035172414,6.60158333333,7.758025
S22514,6.34444666667,5.76452,6.82099333333,6.73872352941,7.07306153846,5.17595,7.10812068966,6.9228,7.425475
S22515,6.84475333333,6.04198,7.00294,7.03565294118,7.01185384615,5.90405,7.52478275862,6.78386666667,7.930175
