ID,B_cells,Blood_CD34._cells,Dendritic_cells,Eosinophils,Fibroblasts,Keratinocytes,Lymphatic_endothelial_cells,Macrophages,Monocytes,NK_cells,Neutrophils,Plasma_cells_CD138.,Platelets,Reticulocytes,Subcutaneous_Adipose,T_cells_CD3.,T_cells_CD4.,T_cells_CD8.,T_cells_Gamma_Delta,T_cells_Regulatory,Vascular_Endothelial_Cells
S19435,6.283168,5.81341,6.006672,6.654678,6.31007,5.671788,6.265438,6.23101,7.243842,6.30765,7.651684,5.576904,6.204036,5.197406,5.380058,6.673718,6.595212,7.168392,6.46562,6.200094,6.394246
S19443,6.45162,6.013298,6.161586,6.661368,6.415934,5.653684,6.211294,6.201452,7.31685,6.721202,7.603028,5.554482,6.151604,5.05814,5.278034,6.748724,6.668664,7.296242,6.673226,6.296362,6.432782
S19446,6.508184,5.921584,6.103838,6.818036,6.301124,5.654974,6.155952,6.182836,7.281422,6.6135,7.880532,5.429084,6.154276,5.033686,5.368938,6.73934,6.66686,7.160142,6.613914,6.277796,6.456446
S19452,6.655598,5.97399,6.052624,6.55933,6.246894,5.666006,6.079816,6.118972,7.17545,6.687888,7.498048,5.375556,6.214004,5.017604,5.283938,6.763698,6.863208,7.260104,6.590822,6.305682,6.468844
S19453,6.755472,6.21483,6.160166,6.750544,6.369922,5.695756,6.141884,6.262972,7.335824,6.840056,7.7525,5.535104,6.474382,4.99562,5.309112,6.801898,7.035484,7.402564,6.71,6.437266,6.615056
S19455,6.412804,6.017006,6.198966,6.820512,6.327748,5.716014,6.220438,6.286964,7.577526,6.555956,7.826134,5.47186,6.190018,5.040748,5.328896,6.680914,6.559772,7.210742,6.613506,6.259942,6.472028
S1946,6.523956,6.075314,6.209248,6.861786,6.443948,5.781778,6.239092,6.307996,7.575304,6.660554,8.01657,5.518988,6.377092,5.05478,5.29825,6.741848,6.72753,7.307996,6.697496,6.354388,6.573524
S19476,6.205766,5.80951,6.08702,6.585446,6.256544,5.69039,6.199598,6.1265,7.167782,6.22443,7.301902,5.48938,6.080336,5.283618,5.274616,6.485776,6.306212,6.891618,6.334532,6.091562,6.407316
S19477,6.641326,6.161056,6.125484,6.774458,6.3799,5.802526,6.235334,6.316688,7.472756,6.83277,7.710942,5.533608,6.384702,5.09161,5.369896,6.843744,6.928788,7.339654,6.809692,6.393996,6.532946
S19481,6.384556,6.002156,6.092646,6.700242,6.368186,5.74833,6.198514,6.186752,7.30227,6.472374,7.624484,5.499212,6.207022,5.163156,5.27023,6.704236,6.609442,7.132424,6.554624,6.256966,6.50225
S19485,6.408726,5.952508,6.069132,6.71894,6.3194,5.70643,6.218512,6.253218,7.367188,6.490678,7.776804,5.460298,6.094704,5.09218,5.25088,6.73752,6.582394,7.119966,6.530204,6.25388,6.452438
S19486,6.298688,5.768792,6.072156,6.641136,6.236048,5.635392,6.17357,6.190752,7.21783,6.37035,7.50933,5.429904,6.150272,5.171784,5.269704,6.521666,6.484698,6.966466,6.47892,6.16152,6.38636
S19487,6.54389,6.01203,6.171634,6.685766,6.279542,5.701914,6.202586,6.274736,7.394114,6.726784,7.628298,5.533286,6.289924,5.092532,5.323378,6.626744,6.779358,7.216738,6.696878,6.347644,6.511494
S19495,6.399142,5.976384,6.003644,6.524608,6.317942,5.684292,6.168832,6.094524,7.131282,6.583624,7.091378,5.53207,6.165128,5.218138,5.293844,6.68768,6.690486,7.190882,6.609122,6.276838,6.443252
S19510,6.659512,6.05843,6.041874,6.633972,6.317352,5.661828,6.086138,6.257272,7.2666,6.789314,7.769956,5.568492,6.3362,4.976704,5.315584,6.647794,6.899776,7.240566,6.64462,6.318036,6.50334
S19512,6.600446,6.100046,6.165956,6.734202,6.344038,5.72133,6.148108,6.32165,7.432608,6.832502,7.853062,5.549442,6.300748,5.012844,5.352664,6.683812,6.884524,7.359434,6.773406,6.332384,6.639782
S19514,6.580892,6.037468,6.09164,6.7059,6.285708,5.708642,6.16206,6.275196,7.362258,6.71739,7.838894,5.513832,6.30698,5.010428,5.312354,6.744012,6.7955,7.33614,6.644318,6.367972,6.517416
S19516,6.897106,6.38249,6.20715,6.692512,6.452104,5.84563,6.178754,6.360082,7.57022,7.227836,7.848656,5.688344,6.270124,4.928274,5.400216,6.949548,7.24272,7.586546,7.05093,6.48982,6.686678
S19517,6.767486,6.258142,6.277486,6.844976,6.465534,5.799206,6.24424,6.395254,7.67147,7.030234,7.956096,5.621224,6.44072,4.94981,5.41969,6.860192,7.065106,7.483628,6.9949,6.476032,6.73443
S1953,6.291306,5.934768,6.054716,6.604228,6.314994,5.730494,6.297564,6.15754,7.151188,6.401268,7.438214,5.495292,6.401398,5.184318,5.282904,6.630592,6.579288,7.153632,6.538452,6.21427,6.436068
S19535,6.58151,6.05981,6.149006,6.768002,6.41064,5.745734,6.258172,6.31284,7.465512,6.698214,7.750462,5.53372,6.3267,5.075202,5.324172,6.8914,6.88451,7.411672,6.764892,6.364338,6.551996
S19538,6.377602,5.998376,6.001498,6.646692,6.265642,5.69256,6.099296,6.093988,7.223006,6.60747,7.587774,5.43406,6.216422,5.089072,5.272066,6.698978,6.672452,7.194742,6.553502,6.267432,6.464774
S1954,6.4696,6.032816,6.143924,6.83122,6.33933,5.727686,6.151866,6.247196,7.415684,6.710606,7.892628,5.536012,6.285912,5.010314,5.294812,6.707788,6.805406,7.208676,6.653474,6.325156,6.494276
S19545,6.61715,6.210992,6.186866,6.684922,6.375116,5.705546,6.2403,6.278278,7.363052,6.9056,7.615238,5.584036,6.42133,5.05673,5.332312,6.775124,6.94087,7.4096,6.840368,6.41672,6.609544
S19549,6.527478,5.99672,6.044494,6.610992,6.332856,5.760962,6.19026,6.196438,7.19793,6.601086,7.377554,5.493112,6.187864,5.142318,5.324042,6.87613,6.862836,7.346734,6.642936,6.359654,6.497742
S19553,6.749338,6.213948,6.154612,6.57984,6.320726,5.801054,6.083272,6.195128,7.318212,6.9135,7.420476,5.567482,6.135282,4.975582,5.294302,6.789152,7.068034,7.228406,6.830188,6.346358,6.50805
S19558,6.690688,6.081868,6.21078,6.734806,6.315328,5.70381,6.166408,6.30239,7.54325,6.686668,7.721732,5.546572,6.248538,5.023138,5.351126,6.689608,6.753638,7.252704,6.727502,6.291968,6.574966
S1956,6.6117,6.079818,6.192446,6.604356,6.24886,5.769356,6.049818,6.187414,7.247862,6.751382,7.448012,5.614264,6.258302,4.983732,5.30198,6.610338,6.878816,7.227222,6.741298,6.249978,6.529892
S19567,6.591128,5.973024,6.09798,6.494986,6.299426,5.769518,6.04597,6.196864,7.093622,6.658666,7.247648,5.658696,6.192892,5.116294,5.313452,6.546342,6.854222,7.079514,6.686196,6.18054,6.416546
S19569,6.536014,6.070352,6.009338,6.524354,6.200616,5.638292,6.03203,6.125392,7.117802,6.661764,7.433082,5.493572,6.196696,5.05036,5.309614,6.502482,6.83071,7.19524,6.54594,6.23004,6.343268
S19577,6.33132,5.90975,6.002226,6.58048,6.212048,5.685378,6.23114,6.12855,7.113288,6.416078,7.423734,5.458372,6.204772,5.185178,5.24716,6.748928,6.607746,7.13026,6.504572,6.228028,6.417618
S19586,6.505488,5.991604,6.10517,6.708836,6.287246,5.703906,6.09164,6.154766,7.298958,6.675584,7.547768,5.461984,6.14449,5.036032,5.271324,6.74779,6.741456,7.249776,6.599698,6.297396,6.46687
S19587,6.625816,6.15055,6.001222,6.557944,6.274088,5.695732,6.046424,6.21215,7.111994,6.869816,7.58892,5.629634,6.205598,5.001394,5.375586,6.659438,6.936058,7.212518,6.723214,6.32237,6.54237
S19592,6.480652,5.98176,6.110024,6.694284,6.307348,5.702128,6.06586,6.206646,7.29206,6.731,7.730628,5.510154,6.269848,5.049268,5.260674,6.6381,6.743612,7.262484,6.633236,6.260648,6.540656
S19593,6.617598,6.119628,6.1326,6.678052,6.312556,5.745722,6.14325,6.285126,7.355198,6.751248,7.691654,5.535132,6.172746,5.032842,5.309766,6.726064,6.81763,7.288724,6.67074,6.379188,6.601356
S19596,6.835118,6.236762,6.150436,6.693994,6.424544,5.855138,6.22425,6.296164,7.350524,7.035854,7.581502,5.698714,6.453798,5.030376,5.399912,6.882554,7.210152,7.344258,7.004932,6.434954,6.611534
S19600,6.554072,6.345618,6.181788,6.76735,6.33897,5.8444,6.078426,6.492714,7.4556,6.760598,7.869102,5.705896,6.593794,5.004616,5.331674,6.554588,6.935442,7.095906,6.761584,6.312844,6.698884
S19610,6.432092,5.94959,6.29529,6.904698,6.287556,5.774146,6.11179,6.334112,7.557736,6.633458,7.99704,5.388014,6.218622,5.054004,5.26441,6.549484,6.563118,7.057054,6.543654,6.202448,6.498808
S19612,6.55259,6.162096,6.02973,6.651512,6.333808,5.75109,6.170222,6.231634,7.182852,6.729556,7.521946,5.585968,6.371962,5.07611,5.29614,6.7127,6.956812,7.175752,6.684618,6.332986,6.428506
S19613,6.667872,6.080908,6.222758,6.80282,6.411894,5.723412,6.152064,6.35687,7.583172,6.819078,7.881878,5.569274,6.354608,4.943656,5.301822,6.790668,6.90853,7.338206,6.793298,6.354762,6.60759
S19614,6.66388,6.188208,6.257652,6.79144,6.521828,5.796452,6.263298,6.385674,7.546026,6.78991,7.804586,5.611142,6.439318,5.019356,5.32668,6.90743,6.90631,7.438726,6.908772,6.424758,6.63847
S19615,6.528266,6.096306,6.108382,6.694514,6.370412,5.760224,6.10876,6.215058,7.390632,6.78579,7.744918,5.49594,6.166614,4.995984,5.24836,6.794214,6.856978,7.420456,6.709048,6.332894,6.549346
S19618,6.577356,6.09064,6.147766,6.77786,6.422372,5.71887,6.149232,6.328584,7.517394,6.783624,7.997708,5.522836,6.347366,4.987116,5.2762,6.76355,6.859524,7.31614,6.795236,6.354732,6.647114
S19621,6.466228,6.024414,6.030278,6.598084,6.243868,5.730156,6.094884,6.093212,7.100712,6.513488,7.35674,5.509606,6.14399,5.115276,5.214662,6.56303,6.727334,7.158908,6.5797,6.221242,6.46154
S19627,6.567368,5.93822,6.08559,6.558822,6.297746,5.635122,6.074626,6.14541,7.15637,6.632876,7.547226,5.563848,6.14693,5.06698,5.309974,6.57792,6.747592,7.054792,6.577238,6.185862,6.3335
S19628,6.553142,5.959372,6.10921,6.55427,6.293712,5.69543,6.099496,6.11431,7.153358,6.668476,7.481992,5.450302,6.205934,5.1074,5.29521,6.792772,6.87993,7.185442,6.622172,6.347274,6.475392
S19633,6.422902,5.976486,6.10754,6.584898,6.287948,5.686234,6.1486,6.173112,7.298006,6.457834,7.287726,5.492752,6.082294,5.15059,5.251088,6.680744,6.629144,7.091014,6.504372,6.199798,6.425776
S19635,6.616558,6.077986,6.21347,6.76122,6.356512,5.787902,6.21075,6.278272,7.548476,6.721244,7.82031,5.502374,6.217894,5.00444,5.321648,6.865574,6.875864,7.341592,6.734622,6.356082,6.5357
S19640,6.622048,6.059286,6.157358,6.649244,6.338048,5.716476,6.083326,6.213928,7.232526,6.872894,7.693172,5.538822,6.200288,5.005528,5.27004,6.6766,6.986276,7.299104,6.681942,6.286272,6.599776
S19641,6.57542,6.163018,6.142006,6.650182,6.30761,5.737108,6.117198,6.187438,7.265724,6.828514,7.518098,5.513252,6.22637,5.046442,5.289554,6.834186,6.925192,7.452636,6.704484,6.355574,6.516992
S19648,6.494092,6.135832,6.145676,6.700376,6.37202,5.693982,6.028532,6.210942,7.385472,6.81437,7.756866,5.480446,6.252638,4.976752,5.347612,6.721332,6.873652,7.247196,6.677062,6.279526,6.55611
S19659,6.792232,6.256486,6.19194,6.71613,6.40726,5.78409,6.217818,6.314302,7.429888,7.051564,7.673584,5.58865,6.285392,4.887478,5.309772,6.963284,7.1556,7.652576,7.006346,6.49282,6.646686
S19660,6.616144,6.240812,6.205668,6.685524,6.352556,5.800032,6.20567,6.270132,7.34139,6.777698,7.538106,5.69619,6.244988,5.069958,5.372764,6.730912,6.928574,7.274304,6.746994,6.331816,6.607984
S19664,6.564046,5.974892,6.156464,6.721206,6.294382,5.746678,6.252818,6.266984,7.380144,6.606434,7.698898,5.583646,6.229944,5.081432,5.327996,6.77727,6.771344,7.200988,6.76654,6.34733,6.520486
S19676,6.87442,6.217428,6.202676,6.679748,6.326952,5.740098,6.051322,6.343534,7.453294,7.083266,7.77557,5.577388,6.332086,4.865594,5.33219,6.700808,7.169854,7.358904,6.903462,6.429282,6.717292
S19677,6.46059,6.009966,6.164228,6.740752,6.35691,5.783366,6.250534,6.220774,7.392014,6.48724,7.700566,5.437142,6.192398,5.157342,5.306736,6.77487,6.698186,7.249208,6.592242,6.292778,6.478528
S19678,6.39713,6.008672,6.134032,6.498842,6.366836,5.700336,6.098648,6.204782,7.116868,6.511298,7.169728,5.69741,6.175178,5.196996,5.315322,6.511562,6.824678,7.027702,6.618098,6.14675,6.365652
S1968,6.412574,6.025016,6.106278,6.70231,6.308714,5.723656,6.202696,6.212328,7.461222,6.507976,7.620376,5.492626,6.110216,5.121672,5.241348,6.75192,6.657106,7.193634,6.567364,6.258096,6.46441
S19682,6.634784,6.094766,6.172942,6.744502,6.357186,5.74226,6.193884,6.32038,7.510464,6.80706,7.824582,5.544612,6.265724,5.003806,5.289832,6.83216,6.763072,7.378908,6.723136,6.357026,6.593496
S19688,6.388914,6.057202,6.163136,6.681476,6.362058,5.755392,6.24605,6.266688,7.33692,6.604646,7.665654,5.568104,6.367358,5.210908,5.289958,6.761818,6.678996,7.234418,6.584266,6.28355,6.472098
S19689,6.598674,6.062228,6.1891,6.799362,6.435874,5.741756,6.159886,6.296804,7.493304,6.86914,7.87808,5.553046,6.29508,4.977264,5.31043,6.788346,6.839694,7.344924,6.761166,6.36592,6.569348
S19697,6.319504,5.970752,6.056562,6.7087,6.249528,5.621194,6.068516,6.148446,7.279866,6.605346,7.713196,5.400338,6.151638,4.999342,5.266532,6.592936,6.556288,7.233352,6.489616,6.188826,6.443906
S19702,6.61438,5.999202,6.085936,6.74245,6.372482,5.701334,6.116278,6.245708,7.39545,6.791812,7.902096,5.488428,6.216742,4.985202,5.264038,6.82816,6.838258,7.34046,6.712952,6.345506,6.598076
S19711,6.709808,6.10699,6.28151,6.869706,6.329604,5.738508,6.154212,6.338702,7.627452,6.754076,7.86493,5.467192,6.274424,4.91832,5.263556,6.685178,6.755862,7.32558,6.722676,6.343852,6.591892
S19729,6.401326,5.862054,6.10487,6.559482,6.156202,5.690116,5.960734,6.047798,6.99908,6.437194,7.468674,5.412544,6.048856,5.132968,5.297104,6.353048,6.542012,6.970442,6.327512,6.131048,6.390876
S19730,6.329264,5.939262,5.990536,6.586978,6.32502,5.65628,6.193798,6.178038,7.157702,6.464382,7.438042,5.552666,6.23162,5.217148,5.246898,6.661434,6.661568,7.045934,6.551276,6.220296,6.429236
S19737,6.782972,6.248188,6.160736,6.67492,6.402536,5.814838,6.247616,6.309968,7.386866,7.018568,7.413942,5.565056,6.29709,4.985414,5.382072,7.0233,7.196144,7.571288,6.878716,6.482888,6.659866
S19739,6.847936,6.30224,6.1419,6.605406,6.336376,5.785976,6.04972,6.322134,7.433832,7.179076,7.678426,5.696398,6.280066,4.847032,5.349696,6.677354,7.13817,7.368958,6.911096,6.398862,6.61983
S19744,6.651558,6.079306,6.151914,6.605644,6.269898,5.64692,6.139446,6.184706,7.196934,6.751308,7.413116,5.519296,6.228472,5.050798,5.341258,6.800978,6.959128,7.39626,6.6531,6.32377,6.465038
S19746,6.934066,6.276898,6.19739,6.54567,6.376862,5.80117,6.075196,6.268918,7.227166,7.10516,7.46862,5.765422,6.322494,4.960056,5.350872,6.65659,7.228306,7.350288,6.92274,6.384992,6.627982
S19747,6.415844,5.960356,6.058814,6.6613,6.240526,5.670878,6.083118,6.182768,7.335392,6.672956,7.751344,5.46821,6.078912,5.057984,5.316016,6.653754,6.716368,7.233136,6.595492,6.252144,6.45867
S19758,6.520986,6.13385,6.192254,6.710124,6.363762,5.790998,6.138338,6.267368,7.47211,6.724362,7.866578,5.545902,6.23335,5.01824,5.289486,6.739916,6.806746,7.371912,6.784426,6.380026,6.519388
S19759,7.001014,6.361728,6.28697,6.7065,6.464304,5.800984,6.173076,6.396332,7.535716,7.079518,7.925308,5.70536,6.404698,4.924368,5.36917,6.929064,7.27625,7.429248,7.061682,6.524986,6.730016
S1977,6.181688,5.710982,5.9373,6.588334,6.242556,5.642334,6.169674,6.124152,7.053066,6.174438,7.359892,5.367682,6.064212,5.22642,5.277576,6.556282,6.39069,6.838534,6.306288,6.124132,6.260516
S19778,6.42397,5.964728,6.11177,6.78817,6.35643,5.706404,6.24096,6.241442,7.413748,6.552448,7.83654,5.464658,6.210434,5.068048,5.271698,6.67521,6.599568,7.215606,6.561358,6.283282,6.499012
S19779,6.67092,6.216192,6.129798,6.669592,6.38679,5.770118,6.14703,6.342322,7.324308,6.989764,7.746146,5.623814,6.300662,4.96936,5.307446,6.681394,6.967034,7.34258,6.823828,6.342718,6.550136
S19780,6.363938,5.87137,6.116474,6.684054,6.33593,5.74122,6.309868,6.208914,7.322842,6.486092,7.65581,5.49091,6.125414,5.147856,5.27387,6.789386,6.66568,7.225618,6.616404,6.320044,6.367058
S19781,6.504358,6.077494,6.017284,6.658452,6.306114,5.676074,6.15191,6.171022,7.16011,6.66524,7.696422,5.45093,6.235352,5.087254,5.318934,6.68651,6.854282,7.291232,6.583338,6.329158,6.486678
S19784,6.79235,6.300062,6.21814,6.762266,6.51703,5.81076,6.32564,6.413388,7.517368,6.962434,7.83132,5.662472,6.418184,4.968322,5.40251,7.04337,7.168134,7.495862,6.992992,6.491284,6.64492
S19785,6.589472,6.184578,6.278678,6.720794,6.38203,5.794702,6.318878,6.332942,7.389214,6.806798,7.64202,5.650538,6.370022,5.083528,5.389268,6.861444,6.948348,7.351872,6.88892,6.443818,6.466448
S19789,6.873432,6.230798,6.199688,6.728628,6.420752,5.798932,6.218814,6.303388,7.42243,7.092458,7.720914,5.635318,6.38929,4.997082,5.382708,6.928652,7.171592,7.525992,6.97398,6.503104,6.671438
S19797,6.598488,6.091894,6.152476,6.604382,6.313296,5.67796,6.030744,6.187782,7.28436,6.71157,7.545496,5.520704,6.249756,4.987176,5.290762,6.69507,6.85985,7.18758,6.657996,6.288316,6.507842
S19799,6.420108,5.957204,6.175286,6.745362,6.33588,5.737506,6.229152,6.273124,7.27344,6.611624,7.53601,5.465982,6.161402,5.122564,5.299364,6.736362,6.683566,7.29346,6.701622,6.25248,6.514356
S19800,6.39187,6.00004,6.13479,6.705328,6.467362,5.754626,6.323906,6.28166,7.39654,6.48791,7.453436,5.488142,6.28245,5.226376,5.33816,6.800812,6.678484,7.223088,6.670398,6.267558,6.498058
S19802,6.931102,6.314302,6.335288,6.770588,6.454216,5.831782,6.203058,6.444562,7.622032,7.22464,7.924244,5.7306,6.375052,4.882224,5.339194,6.910462,7.172318,7.580454,7.100246,6.540938,6.713588
S19808,6.435756,5.92765,6.076838,6.632844,6.208478,5.68077,6.02836,6.095944,7.13474,6.494758,7.489414,5.479646,6.058096,5.09141,5.287854,6.659064,6.687148,7.117268,6.454002,6.146774,6.400474
S1981,6.524844,5.99751,6.132656,6.759276,6.370038,5.731492,6.212344,6.234804,7.336858,6.599236,7.622442,5.485578,6.169658,5.07781,5.306026,6.883548,6.810198,7.306454,6.66938,6.311466,6.472334
S19813,6.635712,6.038046,6.087948,6.779006,6.31742,5.761496,6.118654,6.271616,7.348188,6.777582,7.968586,5.471748,6.284978,5.012994,5.310172,6.831926,6.88484,7.3539,6.717836,6.320312,6.472622
S19814,6.573602,6.028124,6.13354,6.692736,6.340264,5.6979,6.144382,6.232438,7.363616,6.71021,7.83697,5.495492,6.231372,5.008712,5.301028,6.684916,6.699604,7.263418,6.569764,6.301908,6.564568
S19815,6.305192,5.878736,6.153816,6.68534,6.374718,5.716774,6.199808,6.228334,7.51581,6.38373,7.775038,5.448296,6.09298,5.138892,5.26775,6.511402,6.446788,6.988174,6.460888,6.10025,6.433602
S19827,6.833912,6.321438,6.219804,6.5951,6.463622,5.775312,6.15452,6.331384,7.47934,7.221328,7.702286,5.72326,6.32449,4.91301,5.344372,6.847308,7.364684,7.524302,7.045184,6.42708,6.668188
S19828,6.588814,6.091866,6.18943,6.725824,6.361456,5.75943,6.067822,6.328196,7.520572,6.91524,7.833552,5.52551,6.245416,4.945234,5.297224,6.674254,6.930964,7.36282,6.797402,6.33358,6.578608
S19832,6.604208,6.170076,6.19169,6.758914,6.425446,5.786616,6.236432,6.347156,7.576252,6.826296,7.82401,5.576362,6.321798,4.982924,5.288208,6.842092,6.905654,7.553758,6.825488,6.39692,6.630726
S19837,6.735018,6.231486,6.174948,6.659312,6.386828,5.76984,6.14765,6.295096,7.339258,6.995722,7.85361,5.618824,6.352928,4.937666,5.309724,6.680264,7.072906,7.45535,6.87011,6.371718,6.581676
S19840,6.584462,5.990238,6.210712,6.607766,6.311044,5.611212,6.006644,6.292746,7.474848,6.816082,7.895574,5.501844,6.25661,4.868282,5.340174,6.597082,6.704618,7.150868,6.600272,6.238888,6.56726
S19847,6.549942,6.134176,6.210338,6.755884,6.508692,5.836036,6.358234,6.36358,7.52383,6.737118,7.719992,5.628808,6.375966,5.122342,5.414322,6.916718,6.878352,7.512238,6.779358,6.386788,6.521954
S19853,6.381102,6.001856,6.159636,6.582328,6.317652,5.7165,6.16415,6.222674,7.270464,6.554946,7.43212,5.630436,6.257072,5.121144,5.27619,6.529972,6.782178,7.051324,6.626986,6.117772,6.371778
S19858,6.798486,6.25771,6.186846,6.616922,6.3976,5.824534,6.067586,6.308208,7.399504,7.153784,7.797002,5.651126,6.32022,4.840942,5.436234,6.81965,7.178794,7.669994,6.878662,6.541004,6.643626
S19861,6.701366,6.117018,6.093534,6.654538,6.30424,5.73502,6.054834,6.171484,7.367346,6.941118,7.738616,5.459918,6.263324,4.92733,5.306538,6.810638,7.023386,7.501548,6.785228,6.354092,6.538364
S19862,6.749508,6.26334,6.156152,6.778488,6.412934,5.83097,6.303192,6.324188,7.476994,6.93522,7.676262,5.609692,6.296656,5.001364,5.365834,7.150558,7.183236,7.597524,6.947308,6.538358,6.597848
S19863,6.490912,5.989006,6.101864,6.657498,6.28371,5.675932,6.108536,6.18468,7.184314,6.586104,7.493124,5.504494,6.189374,5.10021,5.287588,6.6237,6.77787,7.154346,6.61575,6.270052,6.464534
S19864,6.345838,5.877934,5.993748,6.643376,6.190408,5.672358,6.087226,6.132142,7.240842,6.358412,7.682808,5.374964,6.104132,5.109338,5.204128,6.54087,6.552934,7.053726,6.385114,6.186214,6.460168
S19868,6.618794,6.06424,6.133942,6.596812,6.277182,5.686208,6.056432,6.232082,7.249364,6.81706,7.647714,5.512652,6.237114,5.000526,5.298202,6.682838,6.853788,7.259794,6.700416,6.27776,6.548252
S19869,6.542362,6.11558,6.26979,6.784116,6.394656,5.733228,6.118804,6.381672,7.575156,6.88089,7.957136,5.519166,6.336014,4.95844,5.262724,6.675378,6.825694,7.346806,6.791248,6.31874,6.599792
S19876,6.637538,6.090248,6.21119,6.696606,6.391704,5.743304,6.216024,6.24613,7.488578,6.705972,7.599136,5.496386,6.178906,5.011288,5.24435,6.877622,6.877702,7.405078,6.76093,6.35652,6.528538
S19886,6.667168,6.107646,6.145378,6.660064,6.330954,5.725536,6.023494,6.245354,7.327448,6.94624,7.724016,5.562448,6.24287,4.882058,5.326672,6.759904,6.974738,7.387102,6.822108,6.398962,6.596452
S19887,6.629664,6.045336,6.12709,6.618516,6.30801,5.698656,6.068428,6.200716,7.251142,6.639098,7.698162,5.536336,6.25922,5.016846,5.22384,6.6977,6.841454,7.260178,6.615456,6.306348,6.506274
S19899,6.705186,6.13624,6.236978,6.613734,6.291968,5.760386,6.070866,6.323294,7.491622,6.833,7.588904,5.63742,6.265578,4.942872,5.289842,6.59239,6.910392,7.23006,6.762642,6.278362,6.59823
S19901,6.583232,6.155738,6.101888,6.64768,6.298886,5.697556,6.039708,6.203258,7.423398,6.827446,7.589174,5.597712,6.26794,4.963776,5.351306,6.659656,6.870336,7.249556,6.684246,6.31046,6.512374
S19902,6.43379,5.936082,6.020292,6.580614,6.28337,5.720772,6.107416,6.151478,7.347062,6.522708,7.39286,5.521988,6.083122,5.065004,5.270246,6.759912,6.738348,7.19289,6.572006,6.295582,6.442648
