T cells	CD8 T cells	Cytotoxic lymphocytes	NK cells	B lineage	Monocytic lineage	Myeloid dendritic cells	Neutrophils	Endothelial cells	Fibroblasts
S17133	7.33344615384615	4.0977	6.7973	6.16455	6.5485375	6.26257142857143	4.98044	8.77472142857143	4.89207857142857	5.2055125
S17134	7.41627692307692	4.078	6.52904	5.906225	6.2964875	6.24098571428571	5.11028	8.77845	5.02704642857143	5.2306
S17142	7.19549230769231	3.7186	7.02742	6.42435	6.3128875	6.50978571428571	5.16496	8.5737	4.92942142857143	5.1687125
S17148	7.62071538461538	4.9275	7.18244	6.40905	6.6229	6.22148571428571	4.64684	8.68459285714286	4.83190714285714	5.238625
S17150	7.49301538461538	4.0075	7.26444	6.008475	6.5464125	6.56064285714286	4.79962	8.42436428571428	4.82768214285714	5.3051375
S17151	7.36464615384615	4.0583	7.75926	6.878875	7.10445	6.36268571428571	4.9414	8.06805	4.92773928571429	5.3032125
S17180	7.51834615384615	3.7484	6.76634	5.830475	6.4758875	6.58617142857143	5.21832	8.20777857142857	5.05788928571429	5.3053875
S17187	6.86423076923077	3.8483	6.14336	5.929925	6.1283	6.60991428571429	5.02154	8.85651428571429	4.99266428571429	5.394675
S17197	7.50940769230769	3.8002	6.89688	6.083725	6.3783875	6.30281428571429	4.70342	8.32118571428571	4.9783	5.388525
S17198	7.19265384615385	4.0541	7.4205	6.421175	6.24685	6.58245714285714	4.91452	8.8503	4.97826071428571	5.3135125
S17205	7.246	3.9752	6.60356	5.63045	6.1219125	6.06394285714286	5.12834	9.147	5.06879642857143	5.324275
S1721	7.52772307692308	4.6591	7.0083	5.9695	6.826025	6.33378571428571	5.0581	8.60822857142857	4.95763214285714	5.2596125
S17210	7.44801538461538	4.6788	6.91904	5.811275	6.38965	6.47851428571429	5.15016	8.57303571428571	4.99738928571429	5.2853
S17211	7.66422307692308	5.0482	7.84172	6.8195	6.672	6.54214285714286	4.73432	8.82958571428571	5.03368571428571	5.31385
S17212	7.3275	3.9466	6.85844	6.172975	6.4372	6.56657142857143	5.19656	8.52495	4.90758571428571	5.364325
S17219	6.98493846153846	3.8375	6.70462	5.769725	6.3105125	6.24125714285714	5.02016	8.35215	5.106575	5.6173
S17223	7.12217692307692	4.0813	6.51022	5.926325	6.4933375	5.95891428571429	5.32468	8.42119285714286	5.13023571428571	5.5404125
S17229	7.24849230769231	4.223	6.95696	5.69305	7.210125	6.04828571428571	4.81758	8.02122857142857	5.04100714285714	5.5280375
S17230	7.39653076923077	3.8899	7.02072	6.127825	6.4270375	6.06951428571429	4.85822	8.89012857142857	4.889825	5.281475
S17233	7.54869230769231	4.4659	7.37294	5.892725	5.999725	6.05012857142857	5.0556	8.46298571428571	5.06642857142857	5.3867125
S17240	7.27716153846154	4.0107	6.98002	5.843275	6.813275	6.21047142857143	4.74896	8.62502857142857	5.08550714285714	5.3179125
S1725	7.66386923076923	5.0791	6.65496	5.743975	6.676125	6.5442	5.09936	8.9515	4.89327857142857	5.2235375
S17251	7.4404	4.2548	6.91038	5.82515	6.3266875	6.46671428571429	4.7528	8.47923571428571	4.86905	5.3139375
S17252	7.10786153846154	4.4151	6.61516	5.828875	6.3989375	5.92794285714286	4.77968	8.21095714285714	5.03593214285714	5.4537
S17254	7.21408461538461	4.1316	7.90724	6.752175	5.4931	6.97342857142857	4.97182	8.53638571428571	4.87053928571429	5.3573375
S17256	7.47026153846154	4.1484	7.03506	6.2067	6.4978875	6.04527142857143	4.91404	8.77273571428571	5.00901785714286	5.35655
S17259	7.23443076923077	3.3365	6.91426	6.218025	6.2877375	6.1687	4.90776	8.43275714285714	5.01794285714286	5.4710625
S1726	7.42084615384615	4.2649	7.29628	6.373425	6.4780125	6.1381	4.98888	8.20899285714286	5.01710714285714	5.29635
S17275	7.61560769230769	4.3441	6.70132	5.8404	6.81595	6.1346	5.03124	8.61743571428571	5.08136071428571	5.47635
S17281	7.35543076923077	4.8425	7.44992	6.510025	6.71505	6.39411428571429	4.98058	8.47437142857143	4.91124642857143	5.2086875
S17283	7.32965384615385	4.0552	7.01554	6.087925	6.4138375	6.48017142857143	5.06588	8.69849285714286	4.9517	5.2598875
S17284	7.51089230769231	4.3758	7.28604	6.245425	6.5834875	6.3928	5.17192	8.40651428571429	4.982675	5.3054625
S17290	7.46843846153846	4.622	6.84754	5.868075	6.2456375	6.1532	5.1437	8.34162142857143	5.08378571428571	5.4108
S17291	7.50202307692308	3.801	7.23702	6.440625	6.5778875	6.34991428571429	4.8739	8.49575714285714	5.011325	5.314425
S17295	7.61086153846154	3.9121	6.98632	6.183325	6.826175	6.44038571428571	5.03866	7.99848571428571	4.96032857142857	5.2869375
S17301	7.39752307692308	4.4755	6.75622	5.83425	7.067275	6.41554285714286	4.80186	8.10987142857143	4.93168214285714	5.311975
S1731	7.41580769230769	4.0525	7.00426	6.0909	6.4482625	6.2382	4.74478	8.41142857142857	4.94863928571429	5.4620375
S17311	7.45990769230769	4.4344	7.06952	5.9522	7.2994125	6.15452857142857	5.09722	8.46475	4.92781428571429	5.2653375
S17316	7.59163846153846	4.0889	7.48048	6.520775	6.477475	6.51764285714286	5.18672	8.62856428571429	5.00751071428571	5.3013125
S17320	7.66761538461538	4.1419	7.29788	6.469975	6.6837625	6.4131	5.04398	8.23586428571429	4.8387	5.04645
S17322	7.20943846153846	4.0972	7.2342	6.57775	6.5474375	6.25555714285714	5.10976	8.63084285714286	4.99157142857143	5.3244875
S17323	6.63769230769231	3.9221	5.78248	4.739425	8.4951625	5.44805714285714	4.47184	7.35859285714286	4.69033571428571	5.2364875
S17332	7.23214615384615	3.6688	6.63494	5.813125	5.9957875	6.30897142857143	4.89708	8.76842142857143	5.01465357142857	5.4153
S17333	7.12706153846154	4.0655	6.8831	5.88075	6.3274375	6.12482857142857	4.9641	8.68160714285714	5.07456428571429	5.3276625
S17334	7.35875384615385	4.5814	7.5252	6.05335	6.3686875	6.10214285714286	4.81656	7.95514285714286	5.03636071428571	5.3152125
S17346	7.54328461538462	4.822	6.89698	6.259025	6.784425	5.8887	4.82588	8.59	5.04550357142857	5.3673875
S17351	7.71249230769231	4.6839	7.30304	6.25385	6.68025	6.46087142857143	5.4663	8.45584285714286	5.05551428571429	5.3863875
S17353	7.4525	4.3886	6.8887	5.74815	6.571125	5.97222857142857	5.04208	8.15173571428571	5.05873214285714	5.4574625
S17362	7.34882307692308	4.1815	7.08312	6.0047	6.8517375	6.30421428571429	4.78354	8.4719	4.94533214285714	5.2937
S17365	7.30366153846154	4.0398	6.7482	5.813975	6.5971625	6.23695714285714	4.9347	8.95197142857143	5.042525	5.2940625
S17367	7.35833076923077	4.114	7.21382	6.022825	6.337025	6.58658571428571	5.29834	8.63052142857143	4.98489285714286	5.23935
S17369	7.40696923076923	4.1944	6.97768	5.970925	6.4649	6.56194285714286	4.96854	8.67273571428571	5.00728571428571	5.3097625
S17370	7.00673076923077	4.7214	7.07766	5.94385	6.21255	5.98227142857143	4.98964	8.38795	5.06745714285714	5.4213625
S17373	7.15596153846154	3.6534	7.47428	6.427725	6.2836375	6.21594285714286	4.97564	8.16964285714286	5.18481785714286	5.5497
S17378	7.25561538461538	4.6007	6.89372	5.782175	6.887425	6.08254285714286	4.75362	8.7769	5.18623214285714	5.5544625
S1738	7.33136153846154	4.2273	7.02334	5.836875	6.4398625	6.08614285714286	4.82486	8.30967142857143	4.97835357142857	5.5597
S17381	7.87768461538462	5.0689	7.20628	6.2175	6.800425	6.44218571428571	5.17598	8.5628	4.97907142857143	5.216575
S17393	7.42236153846154	4.9688	7.42396	6.3465	6.1550375	6.37162857142857	4.85496	8.21323571428571	5.12849285714286	5.479275
S17396	7.34215384615385	5.1205	6.99642	5.74605	6.2144	6.13778571428571	4.95828	8.54557142857143	5.00637142857143	5.2465625
S17411	7.39345384615385	4.304	6.36428	5.6309	6.1166875	6.54688571428571	4.85326	8.76407857142857	4.93796785714286	5.4164875
S17412	7.84509230769231	5.1208	7.32628	6.638675	6.71915	6.31102857142857	5.42	8.38527142857143	4.93316785714286	5.047575
S17413	7.62631538461538	5.0065	6.8346	5.93135	6.5877875	6.42855714285714	5.20258	8.26072142857143	4.98436071428571	5.2700375
S17415	7.49086153846154	4.1796	7.12772	5.921925	6.58255	6.53477142857143	4.86034	8.48882142857143	4.96608571428571	5.3069375
S1742	7.63295384615385	4.0513	6.51516	5.5636	6.4210875	5.97885714285714	4.8115	8.17898571428571	4.853625	5.2890375
S17421	7.47293076923077	4.1357	7.01444	6.05965	6.6743	6.24394285714286	4.91148	8.27202142857143	4.879025	5.3155625
S17422	6.77403846153846	3.7024	6.83884	5.860475	6.15045	6.46997142857143	4.82364	8.7868	5.07211071428571	5.4310625
S17427	7.40829230769231	4.3317	7.00166	6.33945	6.4375375	6.40322857142857	4.98638	8.88464285714286	4.88898928571429	5.25515
S17428	7.24765384615385	4.5379	7.08278	5.98375	6.3488125	6.16607142857143	4.7567	7.87785714285714	4.99708571428571	5.325175
S17430	7.27492307692308	4.3322	7.00374	5.8091	6.4667875	6.32944285714286	4.97828	8.67935714285714	5.03399285714286	5.4605875
S17431	7.17313076923077	3.9327	6.04344	5.74255	6.263625	6.21078571428571	4.86716	8.20156428571429	4.99151785714286	5.4685875
S17435	7.45879230769231	3.9359	7.13134	6.078925	6.757125	6.23968571428571	5.0638	8.55412142857143	5.02081785714286	5.3057125
S17437	6.92486153846154	4.0033	7.1362	5.735575	6.4902625	5.96148571428571	4.91964	8.72835	5.02663214285714	5.46235
S17446	7.61610769230769	4.4049	6.71492	5.763225	6.4494875	6.55924285714286	4.7975	8.64386428571429	4.96592857142857	5.3504
S17448	7.34139230769231	4.4084	7.09352	5.97205	5.7044125	6.70107142857143	5.449	8.78262142857143	4.91789642857143	5.3421875
S17456	7.19140769230769	4.2219	7.05642	6.093275	6.6673375	6.82841428571429	5.40136	8.60649285714286	4.897325	5.14815
S17458	7.51981538461538	4.7615	7.89234	6.221375	6.82855	6.43631428571429	5.03256	8.59963571428571	4.956575	5.396225
S17460	7.49967692307692	3.8446	6.90758	6.2336	6.76405	6.34304285714286	4.9437	8.37225714285714	5.00209285714286	5.281175
S17464	7.61233076923077	5.0862	8.0125	6.491175	6.4720125	6.18591428571429	4.82014	8.13445	4.83209642857143	5.1782375
S17467	7.2194	4.1669	7.0917	6.4568	6.9479375	6.28364285714286	4.96872	8.43069285714286	4.92154642857143	5.2970125
S17468	7.34107692307692	4.2145	6.9064	5.7037	6.774775	6.61995714285714	4.881	8.3924	5.02960714285714	5.4400875
S17472	7.27165384615385	4.3119	6.7847	5.7046	6.8818625	6.16314285714286	4.76846	9.01585	4.982125	5.3001625
S17478	7.49663076923077	4.1636	7.27168	6.41155	6.674575	6.95884285714286	5.0117	8.486	4.87045357142857	5.204775
S17479	7.24746153846154	3.6031	6.98416	6.20035	5.849575	6.1331	5.00074	8.43651428571428	5.02131785714286	5.451375
S17481	7.08553846153846	3.7235	6.53426	5.798225	6.3926	5.84295714285714	4.73694	7.80632857142857	5.13551071428571	5.64325
S17485	7.50582307692308	4.1402	6.3333	5.728975	6.4651625	6.51674285714286	4.87978	8.86930714285714	4.86212142857143	5.1970375
S17493	7.38439230769231	4.3466	7.5027	6.682825	6.46485	6.4102	5.09978	8.31639285714286	4.9035	5.3037625
S17498	7.14863076923077	4.9435	6.8721	5.8886	6.116	6.20262857142857	5.01756	8.63886428571429	4.99373571428571	5.3553
S17510	7.2156	4.2092	6.91602	5.81595	6.3602875	6.39205714285714	4.85498	8.75202857142857	4.98981428571429	5.3831625
S17516	6.90472307692308	3.932	6.64018	5.662875	6.1071625	6.01418571428571	4.70636	8.59857857142857	5.17633928571429	5.544325
S1752	7.38920769230769	3.8921	6.89918	5.91795	6.4589625	6.13351428571429	4.68822	8.65097142857143	5.06912142857143	5.3940625
S17520	7.38848461538462	4.9604	6.52054	5.51015	6.5677625	6.11592857142857	5.2834	8.67102857142857	5.00645	5.32905
S17521	7.15060769230769	4.5571	6.95008	6.3611	6.43585	6.31988571428571	5.04494	8.40748571428571	5.00644642857143	5.403125
S17523	7.80314615384615	4.191	6.99758	6.0349	6.2205375	6.44892857142857	4.78164	8.03770714285714	4.86997857142857	5.40005
S17529	7.72195384615385	4.4122	7.89214	6.6908	6.4021375	6.54964285714286	4.67902	8.47170714285714	4.95741785714286	5.37205
S17530	7.52940769230769	4.0715	7.33646	6.52	7.049375	6.63911428571429	4.86776	8.27652857142857	4.78279285714286	5.200325
S17539	7.36232307692308	3.9954	6.44544	5.595625	6.73705	6.10457142857143	4.93636	8.34052142857143	5.09621785714286	5.5013125
S1754	7.16303076923077	4.0986	7.17128	5.84765	6.451875	5.99678571428571	4.79928	8.18308571428571	5.08716071428571	5.6393125
S17542	7.64098461538461	4.0394	7.14848	6.405325	6.34465	6.44952857142857	4.81838	8.50950714285714	5.00203214285714	5.3257125
S17549	7.47299230769231	3.9358	6.47338	5.5706	6.7592	6.30547142857143	4.80912	8.24245714285714	4.87593928571429	5.2519
S17558	7.09465384615385	4.3589	6.75946	5.97825	5.9905875	6.31031428571429	4.96996	8.51233571428571	4.97715	5.2506375
S1756	7.52764615384615	4.2275	7.42532	5.730425	6.1061	6.11102857142857	4.90172	8.48405	5.03911428571429	5.4439625
S17563	7.35280769230769	4.2907	7.24172	6.068575	6.4729625	6.02492857142857	5.02338	8.20614285714286	5.16668571428571	5.6145875
S17567	7.64908461538462	4.8017	7.2017	6.113975	6.7770125	6.37298571428571	5.31006	8.30647142857143	4.95294285714286	5.3424375
S17576	7.51758461538462	4.3886	6.71128	5.6842	6.6023125	5.98904285714286	4.95862	8.24335714285714	5.07256071428571	5.4799125
S17577	7.38780769230769	4.6995	7.47088	6.290875	6.4770375	6.43092857142857	5.09134	8.42337857142857	4.94744285714286	5.3767375
S17582	7.44549230769231	5.25	7.23958	6.062725	6.4200375	6.2125	4.8242	8.39278571428571	5.00528571428571	5.3418875
S17583	7.3575	4.3921	7.38466	6.274025	6.5258375	6.33985714285714	4.808	8.3154	4.8481	5.3446
S17587	7.63429230769231	4.8404	7.052	5.7072	6.440025	6.10007142857143	4.69388	8.48310714285714	4.92655357142857	5.2317625
S17590	7.41021538461538	3.9666	7.09394	6.145725	6.4298375	6.33571428571429	4.91956	8.78324285714286	4.89767142857143	5.2449125
S176	7.12549230769231	3.9034	7.17968	5.99985	6.404	5.83674285714286	4.88806	8.43447857142857	5.04856428571429	5.555725
S17600	7.30497692307692	3.7385	7.61478	6.50115	6.4800375	6.44055714285714	4.89016	8.43507142857143	5.01051785714286	5.28535
S17603	7.66663846153846	4.1007	7.09332	6.368325	6.5952875	6.23694285714286	4.85964	8.43021428571429	4.85031071428571	5.331475
S17609	7.74838461538461	4.3517	6.96682	5.834825	6.6655625	6.27262857142857	4.87686	8.38160714285714	4.887025	5.23625
S17621	7.23084615384615	3.9609	7.06564	6.2314	6.271425	6.9304	5.0491	8.54752857142857	5.08519642857143	5.203025
S17641	7.43303076923077	4.0117	6.9913	6.1671	6.8080375	6.24747142857143	4.9637	8.3736	4.96510357142857	5.36645
S17645	7.29378461538461	3.5376	7.30574	5.889525	6.1986625	6.21454285714286	4.90556	9.20822857142857	5.05444285714286	5.2922875
S17649	7.49888461538462	4.6443	7.0106	6.350525	6.125825	6.61472857142857	5.29144	8.53685714285714	5.0055	5.1562875
S17650	7.58316923076923	4.6069	7.18776	5.860825	6.492775	6.12617142857143	5.07838	7.98739285714286	4.95433571428571	5.29255
S17652	7.66666153846154	5.3749	7.256	6.3516	6.6730875	6.53617142857143	5.11488	8.70678571428572	4.84544285714286	5.2866
S17654	7.51150769230769	4.3515	7.10136	6.31485	6.4243625	6.32607142857143	4.83394	8.5706	5.03269642857143	5.3517
S17658	8.16972307692308	5.5816	7.994	6.9256	6.7884625	6.86185714285714	5.11984	8.21292142857143	4.95288928571429	5.336
S17660	7.50214615384615	4.6876	7.94218	6.023325	6.3490625	6.34705714285714	5.1963	8.13007142857143	4.93739285714286	5.44865
S17663	7.42624615384615	4.3712	7.56032	6.1006	6.197675	6.67862857142857	5.2141	8.73357857142857	4.99574642857143	5.051775
S17664	7.81260769230769	4.2535	7.49444	5.86025	7.1356	6.13422857142857	4.63898	8.77165	4.90227857142857	5.1919875
S17670	7.33516923076923	4.4541	7.11318	5.900675	6.5069625	6.549	4.69962	8.45810714285714	4.97828214285714	5.3288625
S1770	6.78900769230769	4.3531	7.13532	6.1284	6.1458875	6.11022857142857	5.27576	8.5404	5.093525	5.5938
S17704	7.16998461538462	4.0205	6.83774	5.88185	6.2765375	6.387	5.17996	9.0643	4.89601071428571	5.23465
S17712	7.55135384615385	3.8141	6.65754	6.234475	6.9848375	6.33427142857143	5.04174	8.53203571428571	4.93358928571429	5.1632375
S17720	7.67868461538462	4.8955	7.70046	6.769075	6.790525	6.93922857142857	4.95168	8.32104285714286	4.75192142857143	5.0664125
S17726	7.43216153846154	4.5037	7.36836	6.405325	6.634175	6.20904285714286	4.94788	8.58156428571429	4.95634642857143	5.2642875
S1773	7.30192307692308	3.9708	6.82682	5.89985	6.3190125	6.4416	4.98566	8.82262142857143	5.10096428571429	5.4736375
S17734	7.44203846153846	3.9823	7.05872	6.2307	5.611175	6.78931428571429	4.94664	9.08292142857143	5.00387142857143	5.301475
S17735	7.38610769230769	4.1629	6.59438	5.79735	6.40295	6.14784285714286	5.05554	8.34212142857143	5.09305357142857	5.4019875
S17753	7.25693076923077	3.4313	6.9179	5.84495	6.0589875	6.40905714285714	4.79544	8.73890714285714	5.03645357142857	5.375125
S17755	7.48779230769231	4.493	6.90246	5.76155	6.251275	6.27481428571429	4.99946	8.46141428571429	4.92878928571429	5.34665
S17759	7.51976153846154	4.5184	6.4893	5.98025	6.529575	6.4588	5.14084	8.54654285714286	4.99963928571429	5.28565
S17767	7.13406923076923	3.7418	6.90432	6.00995	6.2396125	6.35508571428571	4.85088	8.61038571428571	4.97283571428571	5.3814125
S17774	7.09509230769231	4.0783	6.90744	6.018575	6.3219375	6.16618571428571	4.87522	8.51963571428571	5.06267857142857	5.56115
S17783	7.40647692307692	4.0716	6.65498	5.791725	6.530025	6.323	4.62916	8.43041428571428	4.93471428571429	5.395875
S17784	7.13588461538462	3.8695	7.36578	6.635975	6.4627375	6.49147142857143	5.35066	8.80962857142857	5.02073571428571	5.2932125
S17790	7.48321538461538	4.6627	7.32392	6.2994	6.0028625	6.30255714285714	5.01868	8.63449285714286	4.91385714285714	5.1583875
S17791	7.53911538461538	4.0706	7.31204	6.711225	6.35715	6.57042857142857	4.92526	8.76888571428571	5.02931071428571	5.2267375
S17792	7.42662307692308	3.6991	6.77496	5.7771	6.4642	6.4331	4.7663	8.89147142857143	4.92713571428571	5.3327375
S17793	7.63671538461538	4.3895	7.61418	6.63975	6.1534	6.68137142857143	4.9467	8.54971428571429	4.86376785714286	5.232725
S17799	7.69325384615385	4.0545	6.94352	6.0392	6.5528125	6.28214285714286	5.18122	8.86650714285714	4.93676785714286	5.311525
S1780	7.40773846153846	4.2811	6.71366	5.8607	6.4186625	6.28082857142857	4.83492	8.2182	4.93562857142857	5.3884
S17801	7.4753	4.6593	6.8384	6.1813	6.1790625	6.33197142857143	5.00752	8.74861428571429	5.08391071428571	5.2894375
S17806	7.51933076923077	4.4856	7.40458	5.942775	6.494475	6.5928	4.98742	8.48910714285714	4.95596071428571	5.203775
S17808	7.55909230769231	4.6455	7.04202	6.14645	6.7765875	6.50861428571429	5.10856	8.55475714285714	4.86853571428571	5.2232875
S17810	7.56594615384615	4.2844	6.87162	5.77155	6.6204625	5.92951428571429	4.98286	8.42422857142857	5.00624285714286	5.44915
S1782	7.27434615384615	4.0566	7.10238	5.81945	6.8033375	6.50454285714286	5.0413	8.55745	4.99648214285714	5.2421375
S17823	7.37451538461538	4.5374	6.99086	6.09865	6.16635	6.34845714285714	5.06932	8.61139285714286	4.95908214285714	5.29965
S17828	7.23888461538462	4.425	6.54494	6.1229	6.3583125	6.36444285714286	4.8519	8.34880714285714	4.93856071428571	5.184275
S17839	7.32890769230769	3.7408	6.59926	5.73905	6.2256625	5.81051428571429	5.00522	7.98495714285714	5.19068928571429	5.639725
S17843	7.07713076923077	4.0567	6.38524	5.749275	6.22305	6.26587142857143	4.95062	8.95157857142857	4.95770714285714	5.374225
S17845	7.50813076923077	4.2147	7.12904	5.845925	6.6923125	6.03644285714286	5.10556	8.75010714285714	5.11036428571429	5.5023
S1785	7.25486153846154	3.9443	7.08376	6.254475	5.8431375	6.56815714285714	5.09648	8.86291428571429	5.01514285714286	5.365925
S17850	7.21316153846154	4.2912	6.93472	5.98135	6.57975	6.25847142857143	4.75726	8.63504285714286	5.07003571428571	5.374775
S17857	7.43064615384615	4.2695	7.34276	5.614925	6.959075	6.16774285714286	4.60314	8.31657142857143	4.984325	5.5281375
S17859	7.36217692307692	3.8415	6.52218	6.077	6.7369625	5.97928571428571	4.98636	8.47765	4.89811071428571	5.3081375
S17865	7.40838461538462	4.5022	6.75076	5.90305	6.481125	5.9984	4.8157	8.51759285714286	4.91130357142857	5.379825
S17868	7.42606923076923	4.0536	6.38262	5.565475	6.797225	6.32218571428571	5.0307	8.23017857142857	4.998	5.4027
S1787	7.86335384615385	4.232	7.18928	6.081975	6.901275	6.48204285714286	4.99672	8.12315	4.88925714285714	5.2506625
S17879	7.31725384615385	4.1072	7.1477	6.328525	6.1268	6.29318571428571	4.92872	8.63532142857143	4.99054285714286	5.3385875
S17881	7.52806153846154	5.0132	7.49644	6.02475	6.4515125	5.96434285714286	4.70342	8.29427142857143	4.937125	5.3215
S17884	7.16394615384615	4.4085	6.77382	5.582325	6.141825	6.03755714285714	5.14154	7.88053571428571	5.05000714285714	5.4331
