Sample	B.cells	Macrophages.M1	Macrophages.M2	Monocytes	Neutrophils	NK.cells	T.cells.CD4	T.cells.CD8	Tregs	Dendritic.cells	Other
S25271	S25271	0.100006214309884	0	0.0132199793366764	0	0.34965927042297	0.0577990845376481	0	0	0.479315451392821	0	0
S25273	S25273	0.0376348537041129	0	0	0	0.666345729552449	0.0161710749225572	0	0	0.279848341820881	0	0
S25288	S25288	0.0770792252709324	0	0	0	0.381141125719634	0.0339208685958595	0	0	0.507858780413574	0	0
S25289	S25289	0.117036139261926	0	0	0	0.61987719606537	0.0350623534131269	0	0	0.228024311259576	0	4.44089209850063e-16
S2529	S2529	0.0765467820974668	0.0017347628656936	0	0	0.607864058988933	0.0358252772575322	0	0	0.278029118790374	0	0
S2530	S2530	0.14851464268382	0.00221669215619375	0.0450084281649747	0	0.358325053095916	0.0712211364092864	0	0	0.374714047489808	0	2.22044604925031e-16
S25302	S25302	0.0854574265965872	0	0	0	0.350621693244285	0.0304380679947441	0	0	0.533482812164384	0	1.11022302462516e-16
S25306	S25306	0.0722289315970021	0	0	0	0.752723929805827	0.0186017317506301	0	0	0.156445406846541	0	0
S25308	S25308	0.0798279253839311	0	0	0	0.52371523808952	0.0381794773531098	0	0	0.358277359173439	0	0
S25315	S25315	0.10206843311379	0	0	0	0.498204125336037	0.053219984578928	0	0	0.346507456971245	0	3.33066907387547e-16
S25320	S25320	0.0583202688223676	0.0556734749960055	0	0	0.634342636031871	0.0260084490319782	0	0	0.225655171117778	0	0
S25330	S25330	0.155556865975718	0	0.0136215149354605	0	0.398195268027807	0.0589900102430687	0	0	0.373636340817946	0	4.44089209850063e-16
S25339	S25339	0.088192638376552	0	0	0	0.428767778579639	0.042424363199616	0	0	0.440615219844193	0	0
S25346	S25346	0.1186428654882	0	0	0	0.412956768707046	0.0549391306367178	0	0	0.413461235168037	0	1.11022302462516e-16
S25349	S25349	0.11498457474671	0.00366192329197461	0.00144951696306865	0	0.513609323358786	0.0427804323462391	0	0	0.323514229293222	0	1.11022302462516e-16
S25358	S25358	0.102941756356638	0.0110232197994165	0	0	0.616761383606572	0.0452553346854492	0	0	0.224018305551923	0	4.44089209850063e-16
S25359	S25359	0.0946297259286429	0	0	0	0.40640775200406	0.00411174049294759	0	0	0.494850781574349	0	3.33066907387547e-16
S2536	S2536	0.108532016510679	0	0	0	0.301605592945837	0.0176536896791548	0	0	0.57220870086433	0	0
S25363	S25363	0.0965664411083352	0	0	0	0.442527761196264	0.0455440964983168	0	0	0.415361701197084	0	0
S25371	S25371	0.0724771518916359	0	0	0	0.466676788789308	0.0436661486521137	0	0	0.417179910666943	0	0
S2538	S2538	0.0725463238533742	0	0	0	0.604480427205585	0.0560154662775018	0	0	0.266957782663539	0	3.33066907387547e-16
S25384	S25384	0.106254799079062	0	0	0	0.352613368768242	0.0242746992203697	0	0	0.516857132932327	0	0
S25397	S25397	0.165065969725663	0	0	0	0.156655313934855	0.0536259786380586	0	0	0.624652737701424	0	0
S25399	S25399	0.0608594609418928	0	0.0661861134189469	0	0.631844239290805	0.0541043966928592	0	0	0.187005789655496	0	1.11022302462516e-16
S25405	S25405	0.0775903811413092	0	0	0	0.334262300054212	0.0805691213031777	0	0	0.507578197501301	0	1.11022302462516e-16
S25413	S25413	0.0568074818180047	0	0	0	0.541490043256588	0.0274441545325949	0	0	0.374258320392813	0	0
S25417	S25417	0.085471051889332	0	0	0	0.381056311316963	0.0555493863427817	0	0	0.477923250450923	0	0
S25418	S25418	0.0757795632553903	0	0	0	0.460320683699257	0.0363066545938597	0	0	0.427593098451493	0	0
S25419	S25419	0.0950687787427747	0	0	0	0.478442656481775	0.0447849250674828	0	0	0.381703639707967	0	2.22044604925031e-16
S25426	S25426	0.163645510964295	0.019669601159772	0	0	0.48136736973986	0.0661924285470865	0	0.00583813060671841	0.263286958982267	0	3.33066907387547e-16
S25436	S25436	0.114192453911484	0.00924941478113124	0.0172039083890121	0	0.336867200883798	0.0779126986662834	0	0	0.44457432336829	0	4.44089209850063e-16
S25443	S25443	0.091674078790377	0	0	0	0.435079240910383	0.0249295749631131	0	0	0.448317105336127	0	0
S25447	S25447	0.0711432298622576	0	0	0	0.314349604467971	0.0530254989215865	0	0	0.561481666748185	0	1.11022302462516e-16
S25454	S25454	0.0643991902322976	0	0	0	0.389134607287518	0.0473002566243977	0	0	0.499165945855787	0	0
S25461	S25461	0.128568969104034	0	0	0	0.341529845107322	0.0567243690588931	0	0	0.47317681672975	0	3.33066907387547e-16
S25464	S25464	0.125792530473001	0	0	0	0.47446419205119	0.0334004046226485	0	0	0.36634287285316	0	6.66133814775094e-16
S25480	S25480	0.0777457982364614	0	0	0	0.469825757839231	0.0400523111399245	0	0	0.412376132784383	0	2.22044604925031e-16
S25491	S25491	0.108998760492681	0	0	0	0.441872908429354	0.0573110375372116	0	0	0.391817293540753	0	6.66133814775094e-16
S25498	S25498	0.0816967775405184	0	0	0	0.357991161735663	0.0298520708453072	0	0	0.530459989878512	0	0
S25506	S25506	0.206204052045145	0	0	0	0	0.020480778822482	0	0	0.773315169132373	0	0
S25512	S25512	0.133203722310601	0	0.0204167311019637	0	0.503710410280094	0.0286270534888405	0	0	0.314042082818501	0	4.44089209850063e-16
S25525	S25525	0.0752780609652737	0	0	0	0.470509529614313	0.0552012232607274	0	0	0.399011186159686	0	1.11022302462516e-16
S25532	S25532	0.106413878559554	0	0	0	0.321461359641155	0.0476786704498713	0	0	0.52444609134942	0	0
S25534	S25534	0.072948356993458	0	0	0	0.393563761790814	0.0513559479829548	0	0	0.482131933232773	0	4.44089209850063e-16
S25539	S25539	0.0754646860450326	0	0	0	0.585546994784743	0.0408824777922154	0	0	0.298105841378009	0	1.11022302462516e-16
S2555	S2555	0.101882855488724	0	0.00327369209106917	0	0.394756860711888	0.070090895047802	0	0	0.429995696660517	0	0
S25551	S25551	0.140401746935869	0	0	0	0.515402857594126	0.0192214738201737	0	0	0.324973921649831	0	0
S25573	S25573	0.0743959789430162	0	0	0	0.412826867696969	0.0258578170535533	0	0	0.486919336306461	0	1.11022302462516e-16
S25578	S25578	0.0884977491718348	0	0	0	0.4064464821022	0.0299505082722984	0	0	0.475105260453667	0	0
S25584	S25584	0.0843976617880441	0	0	0	0.469204599193774	0.0200836801655188	0	0	0.426314058852663	0	0
S25597	S25597	0.153053394691475	0	0.00823501037412211	0	0.421713542083644	0.0547370318624888	0	0	0.362261020988269	0	5.55111512312578e-16
S25600	S25600	0.100429163541384	0	0.00352360127282952	0	0.560168976564461	0.0639903220947346	0	0	0.271887936526591	0	2.22044604925031e-16
S25601	S25601	0.118627023232439	0	0	0	0.522006208027046	0.0313279783312693	0	0	0.328038790409246	0	2.22044604925031e-16
S25603	S25603	0.0652323963442182	0	0	0	0.597400367475456	0.0299156687897946	0	0	0.30745156739053	0	6.66133814775094e-16
S25605	S25605	0.0970589625813142	0	0	0	0.586265056545445	0.0369213616783262	0	0	0.279754619194915	0	0
S25609	S25609	0.0613188112232499	0	0	0	0.625461952481005	0.0381529827868356	0	0	0.275066253508908	0	5.55111512312578e-16
S25612	S25612	0.105456952044189	0.000541158438223805	0	0	0.461654256372717	0.0422674548943822	0	0	0.390080178250488	0	0
S25618	S25618	0.103975322358559	0	0	0	0.383597577023134	0.079890044450346	0	0	0.432537056167962	0	0
S25620	S25620	0.0813830824151921	0	0.0117341531153847	0	0.359939822083614	0.0752563705133008	0	0	0.471686571872508	0	0
S25623	S25623	0.0569668107303909	0	0	0	0.496991066086049	0.0379784520592711	0	0	0.408063671124289	0	0
S25625	S25625	0.0884655713276258	0	0	0	0.512392187428014	0.0402536205223407	0	0	0.358888620722019	0	6.66133814775094e-16
S25631	S25631	0.13927146372629	0	0	0	0.387172384549414	0.0277232421909295	0	0	0.445832909533366	0	1.11022302462516e-16
S25632	S25632	0.0841984341106118	0	0	0	0.395279856359184	0.00428474176452353	0	0	0.516236967765681	0	0
S25633	S25633	0.090247938243335	0	0	0	0.356843656440435	0.0416186098359103	0	0	0.51128979548032	0	0
S25635	S25635	0.0852538733877516	0	0	0	0.442368814798733	0.0600866196023505	0	0	0.412290692211165	0	1.11022302462516e-16
S25640	S25640	0.0633975229392422	0	0.0256042664903602	0	0.469020558279656	0.0489512845551761	0	0	0.393026367735565	0	0
S25642	S25642	0.102291389702979	0	0	0	0.483171848127938	0.0476052536570545	0	0	0.366931508512028	0	3.33066907387547e-16
S25647	S25647	0.131734529895901	0	0	0	0.303643012091277	0.048871659126539	0	0	0.515750798886283	0	0
S2565	S2565	0.0724250301567682	0	0	0	0.36307842734349	0.0462976424911703	0	0	0.518198900008571	0	0
S2566	S2566	0.0800909634228964	0.00185917605306451	0.0264527929026097	0	0.668813265044225	0.0345885849708746	0	0	0.18819521760633	0	3.33066907387547e-16
S25663	S25663	0.101153969016134	0	0	0	0.376681540096677	0.0464402376753344	0	0	0.475724253211855	0	0
S25674	S25674	0.0800548561732303	0	0	0	0.364938015647577	0.013425265775865	0	0	0.541581862403328	0	0
S25682	S25682	0.0731187421926938	0	0	0	0.557403819086274	0.0445972512262305	0	0	0.324880187494802	0	0
S25697	S25697	0.140206206171674	0	0	0	0.482357927381645	0.0576562869373326	0	0	0.319779579509348	0	1.11022302462516e-16
S25717	S25717	0.0904542184991916	0	0	0	0.422841433783529	0.0325286664615507	0	0	0.454175681255728	0	2.22044604925031e-16
S25719	S25719	0.0628405169583524	0	0	0	0.38465616043463	0.0448483253576567	0	0	0.507654997249361	0	0
S25726	S25726	0.0705015330457122	0	0	0	0.534109664465352	0.0348588598489435	0	0	0.360529942639992	0	0
S25727	S25727	0.0560606743406296	0	0	0	0.532436083433415	0.0405981477315134	0	0	0.370905094494442	0	0
S25744	S25744	0.123560110765582	0	0.00122622138785932	0	0.407764585582598	0.068512965163479	0	0	0.398936117100481	0	1.11022302462516e-16
S25748	S25748	0.0919455607034408	0	0	0	0.261150109724739	0.0659328757400358	0	0	0.580971453831784	0	4.44089209850063e-16
S25754	S25754	0.0405186962924159	0	0	0	0.508672375927449	0.0160471885717987	0	0	0.434761739208336	0	2.22044604925031e-16
S25763	S25763	0.0456456463874155	0	0	0	0.451942972128541	0.0367625389329462	0	0	0.465648842551097	0	0
S25767	S25767	0.132374958981927	0.0073927461153922	0.00863085003894602	0	0.391225473232367	0.06164033910308	0	0	0.398735632528288	0	5.55111512312578e-16
S25773	S25773	0.0667926887091293	0	0	0	0.563427477369169	0.0231256701516597	0	0	0.346654163770042	0	3.33066907387547e-16
S25775	S25775	0.149121462784917	0.0113655958416599	0.106122026820905	0	0.45489372427138	0.0836955443730387	0	0	0.194801645908099	0	1.11022302462516e-16
S25776	S25776	0.0997145109139416	0	0.00522024935185019	0	0.530525358291777	0.0400416779297984	0	0	0.324498203512633	0	5.55111512312578e-16
S25778	S25778	0.124427348087713	0	0	0	0.501929451285611	0.0397838277131768	0	0	0.333859372913499	0	3.33066907387547e-16
S25781	S25781	0.0717135240296556	0	0	0	0.207781957143733	0.0390807587295227	0	0	0.681423760097089	0	0
S25783	S25783	0.0629337307697516	0	0.0633441161612308	0	0.569621379174208	0.0498035887237291	0	0	0.25429718517108	0	3.33066907387547e-16
S25785	S25785	0.11635765479085	0	0	0	0.40709121454256	0.017606686403207	0	0	0.458944444263382	0	6.66133814775094e-16
S25792	S25792	0.111334058431073	0	0	0	0.569929435639524	0.0348606518209163	0	0	0.283875854108486	0	4.44089209850063e-16
S25803	S25803	0.0572177832215487	0	0.0343864325281179	0	0.512709952431668	0.0516694449341947	0	0	0.344016386884471	0	0
S25808	S25808	0.0108213584024761	0	0	0	0.747012432524799	0.00327612003031238	0	0	0.238890089042412	0	2.22044604925031e-16
S25823	S25823	0.159405176495354	0	0	0	0.499063737623977	0.0492671061747753	0	0	0.292263979705893	0	3.33066907387547e-16
S25824	S25824	0.0957700610953643	0.00585633365928778	0.0173051931773523	0	0.624789884368906	0.0596930562135255	0	0	0.196585471485564	0	3.33066907387547e-16
S25833	S25833	0.116993217080982	0	0	0	0.319502467611056	0.0581676455727066	0	0	0.505336669735255	0	0
S25835	S25835	0.076295093774067	0	0	0	0.307978247764948	0.0271649596199971	0	0	0.588561698840988	0	0
S25845	S25845	0.136415542497098	0.00805887373614916	0	0	0.480777915973334	0.0535738431890757	0	0	0.321173824604343	0	2.22044604925031e-16
S25847	S25847	0.070980958917373	0	0	0	0.364511092087723	0.035797958783297	0	0	0.528709990211606	0	4.44089209850063e-16
S25848	S25848	0.0797727158868281	0.00480061946601301	0.0204661449415698	0	0.571390528452331	0.0368016774439248	0	0	0.286768313809333	0	3.33066907387547e-16
S25849	S25849	0.122675831919078	0.00424944871076918	0.0245799867263248	0	0.509929491780847	0.0530401244529926	0	0	0.285525116409988	0	5.55111512312578e-16
S25858	S25858	0.0852909481730951	0	0	0	0.256196196177776	0.0386095736842002	0	0	0.619903281964929	0	0
S2586	S2586	0.0879937392722256	0.000904960587320436	0	0	0.166857560623497	0.0659673358213902	0	0	0.678276403695566	0	2.22044604925031e-16
S25861	S25861	0.1046909751331	0	0	0	0.483658134647397	0.0393803751322855	0	0	0.372270515087217	0	0
S25867	S25867	0.0979193893962275	0	0	0	0.493170920001126	0.0405999638377647	0	0	0.368309726764882	0	0
S25874	S25874	0.115619720215465	0.00799396859112125	0.0297124106070825	0	0.447275852141572	0.0624276092257387	0	0	0.336970439219021	0	1.11022302462516e-16
S25883	S25883	0.131626820276893	0	0	0	0.314096089749106	0.0535519694166524	0	0	0.500725120557349	0	4.44089209850063e-16
S25886	S25886	0.144791623048277	0	0	0	0.381993488818602	0.0890964735712205	0	0	0.384118414561899	0	4.44089209850063e-16
S2589	S2589	0.130754001291891	0.0163725685250592	0.038302602958407	0	0.492174152350918	0.0795048597813098	0.0112061921433601	0.0155835258921536	0.216102097056901	0	1.11022302462516e-16
S25892	S25892	0.0373126537648026	0	0	0	0.636805889665198	0.0184349860621201	0	0	0.307446470507879	0	0
S25895	S25895	0.0761240342598862	0	0	0	0.669309086476648	0.0344808936625765	0	0	0.220085985600889	0	4.44089209850063e-16
S2590	S2590	0.140078354451152	0	0	0	0.409688155800483	0.0474056020089342	0	0	0.402827887739431	0	0
S25907	S25907	0.079784705859114	0	0.021236368133605	0	0.626129328097404	0.0428339826680255	0	0	0.230015615241851	0	4.44089209850063e-16
S25923	S25923	0.0805157581334842	0	0	0	0.438746459635382	0.0470217366109508	0	0	0.433716045620184	0	0
S25926	S25926	0.124081759706031	0.00245063770192603	0	0	0.393564622487503	0.0778118212876361	0	0	0.402091158816904	0	3.33066907387547e-16
S2593	S2593	0.0676172846186417	0	0	0	0.301248668485833	0.0491647471930256	0	0	0.5819692997025	0	0
S25930	S25930	0.0865972163363104	0.00861839813104696	0.0499518375865149	0	0.475072514464793	0.085880839323014	0	0.00579762551552257	0.288081568642798	0	1.11022302462516e-16
S25931	S25931	0.0579375275773395	0	0	0	0.456948345799679	0.0426897200067444	0	0	0.442424406616236	0	4.44089209850063e-16
S25932	S25932	0.103210113242221	0	0	0	0.50616699489085	0.0319716982791191	0	0	0.358651193587809	0	6.66133814775094e-16
S25935	S25935	0.0798401682112464	0	0	0	0.22384339103364	0.0433812075066801	0	0	0.652935233248433	0	3.33066907387547e-16
S25953	S25953	0.130657430469192	0	0	0	0.316331072263277	0.0519920890125182	0	0	0.501019408255013	0	1.11022302462516e-16
S25956	S25956	0.1131147001956	0	0	0	0.493247293039881	0.0266536049596845	0	0	0.366984401804834	0	0
S25963	S25963	0.0806182202348988	0	0.011687311023726	0	0.479672373324947	0.0361889253996712	0	0	0.391833170016756	0	8.88178419700125e-16
S25968	S25968	0.0468441682024395	0	0	0	0.47114250099371	0.038642073262528	0	0	0.443371257541322	0	2.22044604925031e-16
S25977	S25977	0.0555216228693204	0	0	0	0.44022081209163	0.0298096611226686	0	0	0.474447903916381	0	0
S2598	S2598	0.0942896618932737	0	0	0	0.557128464046217	0.0366974859545929	0	0	0.311884388105917	0	0
S25980	S25980	0.0895251631982988	0	0	0	0.386997775706803	0.0406743271615851	0	0	0.482802733933313	0	2.22044604925031e-16
S25982	S25982	0.0940234404315414	0	0	0	0.477347964827484	0.023989000368753	0	0	0.404639594372222	0	0
S25993	S25993	0.104582812925256	0	0	0	0.398744260937251	0.0298378570190188	0	0	0.466835069118474	0	0
S26	S26	0.0932655735631043	0	0	0	0.520743362342882	0.013822185455983	0	0	0.372168878638031	0	0
S26000	S26000	0.105760028275241	0	0	0	0.465802850443095	0.0199225471797312	0	0	0.408514574101934	0	0
S26002	S26002	0.0838255614677653	0	0.0141707313495691	0	0.520797430024984	0.039624033517662	0	0	0.341582243640018	0	7.7715611723761e-16
S26005	S26005	0.0607072065085147	0	0	0	0.466836600365631	0.027853636895172	0	0	0.444602556230682	0	0
S2601	S2601	0.124993280461726	0	0	0	0.377934065711699	0.1027430849287	0	0	0.394329568897874	0	5.55111512312578e-16
S26014	S26014	0.0576138471036807	0	0	0	0.332159301656727	0.0679685456642474	0	0	0.542258305575345	0	4.44089209850063e-16
S26019	S26019	0.098400133700866	0	0	0	0.49895763061975	0.0301363304534363	0	0	0.372505905225948	0	0
S2602	S2602	0.100362602263984	0	0	0	0.378884207493591	0.0257667310563548	0	0	0.49498645918607	0	2.22044604925031e-16
S26020	S26020	0.0884279451308158	0	0	0	0.588765715066682	0.0244036439217984	0	0	0.298402695880704	0	4.44089209850063e-16
S26021	S26021	0.0638228934175956	0	0.0403659143743036	0	0.667630584001771	0.0368621293460898	0	0	0.19131847886024	0	5.55111512312578e-16
S26026	S26026	0.0490088669574646	0	0	0	0.566200659667894	0.0283835073378841	0	0	0.356406966036758	0	2.22044604925031e-16
S26031	S26031	0.0746615809480958	0	0.00390044385156544	0	0.522393316794899	0.0384658734029656	0	0	0.360578785002474	0	0
S26042	S26042	0.0527591868466401	0	0	0	0.428657998903767	0.0404471765558347	0	0	0.478135637693758	0	3.33066907387547e-16
S26047	S26047	0.0322807703821754	0	0	0	0.85511182681841	0.023435522678332	0	0	0.0891718801210819	0	6.66133814775094e-16
S26057	S26057	0.0447027023121879	0	0.00166803133285824	0	0.569567509908504	0.0283483254413357	0	0	0.355713431005114	0	1.11022302462516e-16
S26071	S26071	0.0665684146651534	0.00142739100202119	0.0170442952675828	0	0.566125755774556	0.0348952245535696	0	0	0.313938918737116	0	7.7715611723761e-16
S26073	S26073	0.0859229699412596	0.00368787711832155	0	0	0.487312908790595	0.0627429599940021	0	0	0.360333284155821	0	2.22044604925031e-16
S26078	S26078	0.114772197581258	0	0	0	0.207518901300778	0.01802026447437	0	0	0.659688636643594	0	0
S26084	S26084	0.0977701637498797	0.0123301546878965	0.0126791813840088	0	0.740779748718844	0.0189303583224855	0	0	0.117510393136885	0	9.99200722162641e-16
S26085	S26085	0.0992052295668177	0	0.00777401704174073	0	0.470635675979125	0.0545862135765792	0	0	0.367798863835738	0	1.11022302462516e-16
S26088	S26088	0.0585659889013766	0	0.00587316142734784	0	0.54386217597119	0.0459984148240104	0	0	0.345700258876075	0	1.11022302462516e-16
S26091	S26091	0.0631041986619344	0	0	0	0.518553041568947	0.047157715536357	0	0	0.371185044232762	0	4.44089209850063e-16
S26098	S26098	0.0811686782559153	0	0	0	0.515170321389576	0.0408981350330881	0	0	0.362762865321421	0	2.22044604925031e-16
S26110	S26110	0.0185955089536338	0	0	0	0.649591265632264	0.00914385083348371	0	0	0.322669374580619	0	0
S26116	S26116	0.130249740375434	0.00101931477297078	0	0	0.359144681700461	0.0627485694957777	0	0	0.446837693655356	0	0
S26120	S26120	0.12254967591658	0.00859850696478074	0	0	0.558614840831299	0.0580628649357527	0	0.0189299635723881	0.233244147779199	0	2.22044604925031e-16
S26129	S26129	0.0967872254840083	0	0.00727256326571942	0	0.57197498957652	0.048078395285816	0	0	0.275886826387936	0	0
S26132	S26132	0.145336095825838	0.00241270195270447	0.0133698058379437	0	0.407125926106005	0.0572764858784524	0	0	0.374478984399056	0	4.44089209850063e-16
S26133	S26133	0.133113606674842	0	0.00140053494005217	0	0.368975418903237	0.0690560399455441	0	0	0.427454399536325	0	3.33066907387547e-16
S26138	S26138	0.0628132268704585	0	0	0	0.429154559476231	0.0456189972997365	0	0	0.462413216353574	0	1.11022302462516e-16
