CD38.negative.naive.B.cell	memory.B.cell	CD14.positive..CD16.negative.classical.monocyte	cytotoxic.CD56.dim.natural.killer.cell	mature.neutrophil	memory.CD4.positive.alpha.beta.T.cell	CD4.positive..alpha.beta.T.cell	memory.CD8.positive.alpha.beta.T.cell
S7806	0.0266	0.0946	0.1716	0.0977	0.2452	0.1286	0.1748	0.0609
S7807	0.0486	0.1288	0.14	0.1185	0.2219	0.1528	0.1067	0.0827
S7823	0.0216	0.1455	0.1836	0.1125	0.1683	0.1591	0.1229	0.0865
S7824	0.0362	0.1089	0.1533	0.1337	0.2191	0.1865	0.1113	0.0509
S7827	0.0482	0.1384	0.1192	0.1179	0.2183	0.1591	0.0875	0.1113
S7829	0.0355	0.1016	0.1593	0.1194	0.2235	0.1561	0.1325	0.0722
S7831	0.0307	0.0772	0.1559	0.076	0.3408	0.1568	0.1095	0.0532
S7837	0.0412	0.1026	0.1251	0.1072	0.2277	0.1526	0.1954	0.048
S7849	0.0387	0.1047	0.1597	0.0836	0.2326	0.1715	0.1567	0.0526
S7851	0.0418	0.094	0.1398	0.1188	0.1837	0.1883	0.1633	0.0703
S7853	0.0437	0.099	0.1714	0.102	0.2107	0.1412	0.1589	0.0731
S7855	0.0227	0.1197	0.1469	0.0861	0.2641	0.1592	0.1214	0.08
S7856	0.0593	0.1159	0.1377	0.1084	0.1793	0.181	0.1529	0.0656
S7863	0.0422	0.1142	0.1667	0.1204	0.163	0.1944	0.1022	0.0968
S7878	0.036	0.1081	0.1529	0.1509	0.2409	0.1505	0.1024	0.0583
S7881	0.0292	0.1179	0.1585	0.0916	0.1994	0.1862	0.1238	0.0935
S7886	0.0459	0.1113	0.1497	0.1168	0.1954	0.1681	0.1235	0.0894
S7898	0.0302	0.1069	0.1679	0.161	0.2082	0.1685	0.1214	0.0359
S7903	0.0443	0.1016	0.1996	0.1112	0.1987	0.1543	0.1181	0.0722
S7907	0.0295	0.0846	0.1728	0.1593	0.2177	0.1321	0.1262	0.0778
S7908	0.0768	0.094	0.133	0.1109	0.2204	0.1747	0.1207	0.0696
S7913	0.0334	0.1014	0.1586	0.1386	0.1605	0.1989	0.1547	0.0539
S7929	0.0441	0.1072	0.1812	0.119	0.1823	0.1847	0.1326	0.049
S7930	0.0493	0.1106	0.1854	0.0919	0.2096	0.1519	0.1349	0.0665
S7933	0.0486	0.1199	0.1434	0.1179	0.1805	0.167	0.1171	0.1056
S7936	0.0502	0.098	0.1988	0.1023	0.1682	0.1637	0.1448	0.0739
S7939	0.0329	0.1014	0.1498	0.1272	0.241	0.1507	0.1083	0.0888
S7941	0.0477	0.1178	0.1357	0.1127	0.2113	0.1776	0.1076	0.0896
S7951	0.0283	0.1104	0.1893	0.0987	0.1764	0.1704	0.1616	0.065
S7955	0.0344	0.0708	0.1403	0.0994	0.3814	0.1196	0.0896	0.0644
S7961	0.0386	0.0793	0.1531	0.1116	0.1812	0.1713	0.2058	0.059
S7978	0.0484	0.1103	0.1777	0.0976	0.1951	0.1743	0.1234	0.0732
S7982	0.0526	0.1117	0.1463	0.1096	0.1913	0.1654	0.1303	0.0928
S7994	0.0352	0.0917	0.1905	0.113	0.2632	0.1338	0.0924	0.0802
S7997	0.0434	0.0971	0.1732	0.1049	0.2109	0.1413	0.1612	0.068
S800	0.0496	0.0998	0.202	0.0949	0.2012	0.1503	0.1686	0.0336
S8003	0.0237	0.1019	0.1591	0.1126	0.1984	0.1611	0.1702	0.0732
S8008	0.0365	0.1016	0.139	0.1161	0.1594	0.1294	0.2519	0.0662
S8016	0.0357	0.1438	0.1449	0.1321	0.1932	0.1496	0.131	0.0697
S8020	0.0384	0.0908	0.2152	0.1008	0.1575	0.1598	0.1114	0.1261
S8023	0.0413	0.1009	0.1389	0.0987	0.2184	0.1582	0.1473	0.0964
S8028	0.0446	0.1018	0.1676	0.1632	0.156	0.1546	0.1278	0.0843
S8033	0.0386	0.0811	0.2042	0.1147	0.1948	0.1487	0.1365	0.0814
S8036	0.0276	0.14	0.1519	0.1016	0.2444	0.1581	0.1014	0.075
S8038	0.0505	0.1094	0.1526	0.0965	0.2085	0.1805	0.1279	0.0741
S8041	0.0486	0.1112	0.129	0.1307	0.1609	0.176	0.1841	0.0597
S8049	0.0256	0.114	0.1614	0.1664	0.1636	0.1666	0.091	0.1114
S8060	0.0668	0.107	0.1749	0.0999	0.203	0.1473	0.1266	0.0745
S8064	0.0518	0.1109	0.1441	0.1202	0.1738	0.1624	0.1501	0.0867
S8066	0.0544	0.1226	0.115	0.1591	0.1748	0.1376	0.1246	0.112
S8070	0.0539	0.1117	0.1229	0.1016	0.22	0.1674	0.1191	0.1035
S8073	0.0227	0.1096	0.1488	0.1223	0.2703	0.1418	0.0759	0.1085
S8077	0.0244	0.122	0.1539	0.1542	0.2046	0.1523	0.1051	0.0836
S8088	0.0391	0.1093	0.1551	0.0908	0.1373	0.1798	0.2336	0.0551
S8089	0.0378	0.1087	0.1575	0.149	0.1994	0.1514	0.1403	0.0558
S8093	0.0344	0.1236	0.1554	0.0893	0.1827	0.1609	0.1529	0.1007
S810	0.0562	0.094	0.1926	0.1131	0.1752	0.1815	0.1094	0.0778
S8110	0.0402	0.0998	0.1464	0.0938	0.191	0.196	0.1949	0.038
S8119	0.0272	0.1127	0.1737	0.1177	0.2646	0.1109	0.1087	0.0845
S8125	0.0415	0.0888	0.14	0.1059	0.192	0.169	0.1924	0.0704
S814	0.0289	0.1021	0.1357	0.151	0.2365	0.1497	0.1046	0.0916
S8142	0.038	0.1	0.1603	0.0913	0.1797	0.1412	0.2092	0.0803
S8147	0.0313	0.1278	0.1654	0.1005	0.1634	0.1401	0.168	0.1035
S8148	0.0565	0.0894	0.2012	0.1125	0.1926	0.145	0.1474	0.0554
S8154	0.033	0.1119	0.1104	0.0968	0.2856	0.1553	0.1218	0.0852
S8158	0.0515	0.0986	0.1894	0.1031	0.1956	0.1485	0.1713	0.0418
S8161	0.0279	0.1078	0.1865	0.0867	0.2018	0.1402	0.1719	0.0772
S8165	0.0294	0.0828	0.1746	0.1123	0.2381	0.176	0.1099	0.077
S8175	0.0431	0.0957	0.222	0.1189	0.17	0.1776	0.134	0.0387
S8180	0.0395	0.1201	0.1513	0.091	0.2643	0.1429	0.1207	0.0702
S8190	0.0321	0.1167	0.1492	0.1024	0.1434	0.1839	0.1804	0.092
S8194	0.0312	0.0953	0.1376	0.1206	0.234	0.191	0.1486	0.0416
S8196	0.0315	0.1091	0.1885	0.1051	0.1413	0.1488	0.1542	0.1214
S8202	0.0425	0.1148	0.183	0.1043	0.1787	0.1558	0.1484	0.0723
S8204	0.0538	0.0815	0.1133	0.1023	0.1916	0.1987	0.205	0.0537
S8211	0.0424	0.1079	0.1625	0.0999	0.2405	0.1418	0.1546	0.0504
S8215	0.0388	0.1088	0.1366	0.0993	0.2602	0.1293	0.1407	0.0862
S8216	0.0394	0.1042	0.1946	0.1161	0.202	0.1694	0.097	0.0774
S8217	0.0332	0.1168	0.1462	0.0963	0.2059	0.1529	0.1521	0.0965
S8221	0.0517	0.1068	0.1256	0.1017	0.1798	0.1587	0.1913	0.0844
S8228	0.0302	0.0996	0.1514	0.1068	0.2168	0.1583	0.17	0.0669
S823	0.0289	0.1098	0.1874	0.118	0.2323	0.1568	0.1001	0.0666
S8230	0.0431	0.1379	0.118	0.1176	0.1872	0.1634	0.1401	0.0927
S8231	0.0484	0.1231	0.1488	0.1189	0.1872	0.1699	0.1213	0.0822
S8237	0.0421	0.109	0.1506	0.1249	0.121	0.2013	0.1846	0.0666
S8241	0.0296	0.0981	0.2214	0.1093	0.1942	0.1811	0.1086	0.0578
S8242	0.0306	0.1478	0.1432	0.1422	0.1751	0.1609	0.1125	0.0876
S8250	0.0496	0.1578	0.108	0.1184	0.1649	0.1435	0.1528	0.105
S8256	0.0512	0.1078	0.1244	0.0975	0.2395	0.1735	0.1192	0.087
S8267	0.0416	0.1271	0.1366	0.1245	0.1717	0.1809	0.1305	0.0871
S827	0.0426	0.1154	0.1608	0.0932	0.2232	0.1646	0.1382	0.0619
S8276	0.0458	0.0791	0.1708	0.0886	0.2356	0.1696	0.1312	0.0792
S8281	0.0457	0.0974	0.1537	0.096	0.2229	0.1407	0.1651	0.0783
S8283	0.0434	0.1133	0.1423	0.1028	0.2251	0.1328	0.1293	0.111
S8294	0.0452	0.1124	0.1587	0.0963	0.193	0.1823	0.1387	0.0734
S8299	0.0363	0.1401	0.1261	0.1405	0.1778	0.1737	0.0971	0.1084
S8306	0.0407	0.1005	0.1983	0.1035	0.2488	0.1365	0.1143	0.0574
S8308	0.034	0.1193	0.1204	0.1345	0.2513	0.1557	0.1094	0.0756
S8310	0.0435	0.1184	0.134	0.1161	0.2224	0.178	0.1013	0.0862
S8312	0.0354	0.1149	0.1505	0.109	0.1901	0.1607	0.1696	0.07
S8313	0.0226	0.0979	0.1851	0.0873	0.1743	0.1535	0.2167	0.0626
S8323	0.046	0.1308	0.1704	0.0972	0.2246	0.1508	0.0945	0.0858
S8325	0.0376	0.1154	0.1253	0.1562	0.1604	0.1919	0.1131	0.1
S8327	0.0383	0.1316	0.1752	0.1236	0.1862	0.1718	0.1281	0.0452
S833	0.0321	0.1311	0.1494	0.1147	0.228	0.1588	0.1064	0.0796
S8336	0.0645	0.1152	0.1673	0.1231	0.1729	0.1609	0.1236	0.0725
S8346	0.0306	0.1244	0.1218	0.1066	0.2335	0.1846	0.1295	0.069
S8350	0.0386	0.1337	0.1161	0.1251	0.186	0.1798	0.1289	0.0919
S8352	0.0342	0.1143	0.1901	0.1172	0.192	0.1588	0.1323	0.061
S8353	0.041	0.0961	0.1204	0.1128	0.1926	0.1972	0.1219	0.1181
S8355	0.0431	0.1003	0.1451	0.1117	0.2138	0.1898	0.1295	0.0668
S8363	0.0613	0.0945	0.1715	0.1136	0.1999	0.1443	0.1588	0.0561
S8382	0.049	0.1235	0.1479	0.1252	0.2247	0.1651	0.086	0.0785
S8383	0.032	0.1057	0.1565	0.1292	0.2138	0.1608	0.1193	0.0827
S8389	0.055	0.1202	0.1384	0.1105	0.1714	0.1687	0.1307	0.1051
S839	0.0384	0.1071	0.1868	0.1015	0.175	0.1484	0.15	0.0928
S8393	0.0507	0.0866	0.1449	0.0736	0.2042	0.186	0.1734	0.0806
S8394	0.037	0.0952	0.1568	0.1243	0.1446	0.1848	0.169	0.0884
S8399	0.0401	0.101	0.166	0.0968	0.1934	0.159	0.1845	0.0593
S841	0.0299	0.1094	0.145	0.1194	0.187	0.1699	0.1751	0.0643
S8413	0.0512	0.1203	0.1373	0.1385	0.1804	0.1495	0.1321	0.0906
S8419	0.025	0.1093	0.1438	0.0933	0.2356	0.1561	0.1181	0.1188
S8421	0.0349	0.1646	0.1234	0.1003	0.1835	0.1976	0.1126	0.083
S843	0.0373	0.0931	0.2326	0.1003	0.1187	0.1235	0.2322	0.0623
S8439	0.0312	0.1356	0.1324	0.1012	0.2155	0.1558	0.1628	0.0655
S8440	0.0348	0.1105	0.167	0.147	0.1674	0.1703	0.1395	0.0635
S8446	0.0495	0.1167	0.1521	0.1151	0.2209	0.1595	0.0966	0.0896
S8456	0.027	0.091	0.1528	0.1366	0.235	0.16	0.0875	0.1101
S8458	0.0349	0.0874	0.1919	0.084	0.2407	0.1504	0.1488	0.0619
S8461	0.0531	0.1236	0.133	0.1232	0.2207	0.1629	0.1016	0.0819
S8471	0.0297	0.1386	0.127	0.1273	0.1885	0.1742	0.1387	0.0759
S8474	0.0497	0.12	0.119	0.1255	0.1718	0.1806	0.1428	0.0906
S8479	0.0489	0.1012	0.1442	0.1248	0.2363	0.1587	0.1129	0.0731
S848	0.0381	0.1013	0.1779	0.0942	0.2374	0.1765	0.1172	0.0572
S8492	0.041	0.1435	0.1225	0.1208	0.1998	0.1713	0.1494	0.0518
S8499	0.0378	0.0809	0.2029	0.0886	0.2999	0.1271	0.1072	0.0555
S8508	0.0717	0.11	0.1486	0.1131	0.1744	0.1643	0.1234	0.0944
S8513	0.0666	0.0957	0.175	0.1222	0.2147	0.1571	0.1126	0.056
S8517	0.0211	0.124	0.1647	0.1219	0.1898	0.182	0.1078	0.0888
S8519	0.0381	0.1122	0.1704	0.0821	0.2115	0.1645	0.1633	0.058
S8528	0.0292	0.0967	0.1781	0.1518	0.2561	0.1259	0.1048	0.0574
S8531	0.0452	0.0995	0.1597	0.1301	0.174	0.1936	0.139	0.0589
S8539	0.05	0.1136	0.1338	0.1029	0.2315	0.158	0.1218	0.0885
S8540	0.0327	0.0926	0.1628	0.085	0.337	0.1434	0.0862	0.0603
S8545	0.0766	0.1001	0.2286	0.1355	0.1686	0.1496	0.0723	0.0687
S8547	0.025	0.0983	0.146	0.1089	0.2215	0.1652	0.1631	0.072
S8557	0.0431	0.0951	0.1269	0.1142	0.1947	0.1987	0.1628	0.0646
S8563	0.0502	0.128	0.1136	0.1028	0.2266	0.15	0.1482	0.0806
S8567	0.0708	0.0989	0.1196	0.0997	0.1997	0.191	0.1239	0.0964
S8575	0.0294	0.0926	0.1248	0.0959	0.2028	0.1718	0.2029	0.0798
S8586	0.0391	0.0965	0.1418	0.1137	0.1796	0.1767	0.1872	0.0655
S8587	0.0246	0.115	0.1808	0.1385	0.2259	0.1626	0.087	0.0658
S8588	0.0306	0.0952	0.2669	0.0769	0.2001	0.1626	0.1094	0.0582
S8590	0.0313	0.0828	0.2005	0.1004	0.2884	0.1339	0.0992	0.0636
S8592	0.0415	0.1153	0.1928	0.0917	0.1777	0.1506	0.169	0.0614
S8594	0.0232	0.1206	0.1464	0.1527	0.1812	0.1842	0.1149	0.0768
S8596	0.0336	0.0885	0.1615	0.1179	0.174	0.1576	0.1596	0.1073
S86	0.0272	0.123	0.1333	0.0996	0.2386	0.1451	0.1572	0.0759
S8608	0.0299	0.1047	0.1962	0.1106	0.191	0.1325	0.1715	0.0636
S8612	0.0269	0.0943	0.1856	0.106	0.2055	0.1763	0.1369	0.0685
S8618	0.0481	0.1096	0.1721	0.1371	0.1369	0.182	0.1527	0.0616
S8633	0.0285	0.1226	0.1918	0.1107	0.1778	0.155	0.1252	0.0884
S8638	0.0288	0.084	0.1999	0.1196	0.2308	0.1457	0.1324	0.0588
S8639	0.0478	0.0902	0.1553	0.0808	0.2268	0.1754	0.1753	0.0484
S8641	0.0491	0.1111	0.1604	0.1124	0.2443	0.1693	0.0934	0.06
S8644	0.0378	0.1111	0.118	0.1357	0.2507	0.1745	0.0956	0.0764
S8645	0.0383	0.1162	0.1528	0.0967	0.2173	0.1679	0.1251	0.0856
S8658	0.0384	0.087	0.1219	0.0969	0.2493	0.1611	0.1769	0.0684
S8665	0.0352	0.1087	0.1258	0.1408	0.2226	0.1787	0.109	0.0792
S8668	0.0329	0.1158	0.1636	0.1036	0.253	0.1547	0.1037	0.0725
S8669	0.052	0.0941	0.1398	0.1113	0.2052	0.165	0.1216	0.1109
S8671	0.0223	0.0921	0.2406	0.0986	0.2259	0.1381	0.117	0.0655
S8672	0.0316	0.1129	0.1909	0.0941	0.1646	0.1709	0.1472	0.0878
S8674	0.0325	0.1244	0.1396	0.1337	0.158	0.1808	0.1529	0.0781
S8678	0.0325	0.1073	0.129	0.12	0.1461	0.1776	0.1829	0.1045
S8685	0.0383	0.1023	0.1665	0.0987	0.1697	0.1486	0.2038	0.0722
S8689	0.0498	0.1029	0.1345	0.0986	0.1763	0.1793	0.1881	0.0704
S8692	0.0328	0.1015	0.1825	0.1139	0.2668	0.1354	0.1021	0.065
S8715	0.038	0.1272	0.1468	0.1042	0.176	0.161	0.1599	0.0868
S8725	0.0211	0.1258	0.1279	0.1499	0.1907	0.1752	0.111	0.0983
S8729	0.0384	0.1084	0.1618	0.1138	0.2303	0.1331	0.1261	0.0881
S8731	0.031	0.1074	0.127	0.1043	0.1873	0.1466	0.229	0.0674
S8734	0.0439	0.1112	0.1625	0.0808	0.204	0.1732	0.1749	0.0495
S8739	0.0366	0.1024	0.1642	0.1202	0.1928	0.1752	0.1618	0.0467
S874	0.0339	0.0982	0.175	0.1162	0.2622	0.1705	0.0966	0.0475
S8743	0.0319	0.1047	0.202	0.1261	0.2234	0.1766	0.0902	0.0451
S8744	0.0291	0.1053	0.1984	0.1109	0.1955	0.1592	0.1258	0.0757
S8754	0.0444	0.0917	0.155	0.0839	0.2436	0.1978	0.1082	0.0754
S8755	0.0322	0.112	0.1583	0.1483	0.1706	0.1625	0.1289	0.0871
S8760	0.0311	0.1062	0.2075	0.1174	0.1958	0.1451	0.131	0.066
S8762	0.0274	0.1096	0.215	0.1254	0.1123	0.1656	0.1369	0.1077
S8774	0.0383	0.1358	0.1119	0.1697	0.1635	0.1766	0.1332	0.071
S8776	0.0587	0.1149	0.193	0.1047	0.147	0.1712	0.141	0.0696
S8788	0.036	0.1088	0.1812	0.1093	0.1596	0.1799	0.1239	0.1013
S8791	0.0381	0.1221	0.1362	0.1131	0.2395	0.139	0.152	0.06
S8792	0.0584	0.0914	0.1717	0.112	0.212	0.137	0.1361	0.0814
S8794	0.0371	0.087	0.1921	0.124	0.1911	0.1583	0.1211	0.0893
S8796	0.0405	0.1267	0.14	0.113	0.2116	0.1816	0.1095	0.077
S8798	0.029	0.1211	0.1743	0.1234	0.2155	0.1556	0.0868	0.0942
S8804	0.057	0.1031	0.1329	0.0895	0.252	0.1394	0.1523	0.0739
S8808	0.045	0.1072	0.1454	0.1039	0.2442	0.1583	0.1097	0.0863
S881	0.024	0.0986	0.1692	0.0922	0.2719	0.1559	0.1203	0.0679
S8811	0.0303	0.1092	0.1936	0.0853	0.2806	0.1475	0.0867	0.0669
S8812	0.0294	0.1088	0.1251	0.101	0.281	0.164	0.1324	0.0583
S8818	0.0693	0.1217	0.1086	0.0935	0.1803	0.1835	0.1509	0.0922
S8834	0.0356	0.105	0.1359	0.1138	0.3026	0.141	0.0863	0.0798
S8840	0.0412	0.0941	0.1467	0.1032	0.1997	0.1576	0.1577	0.0997
S8845	0.0386	0.1014	0.2168	0.1056	0.215	0.1642	0.0986	0.0597
S8849	0.036	0.0997	0.14	0.1175	0.2348	0.1952	0.1175	0.0593
S8856	0.0231	0.0843	0.1538	0.1094	0.1885	0.1183	0.2342	0.0885
S8858	0.0227	0.0963	0.1474	0.1705	0.1487	0.1571	0.1279	0.1294
S8859	0.0318	0.1383	0.1527	0.1149	0.1739	0.1666	0.1453	0.0765
S8863	0.0366	0.099	0.169	0.1279	0.166	0.1351	0.1929	0.0735
S8864	0.0338	0.0973	0.1397	0.1386	0.19	0.1873	0.1182	0.095
S8868	0.0314	0.1158	0.1503	0.1029	0.2079	0.1807	0.1122	0.0986
S8870	0.0152	0.1075	0.1125	0.1164	0.2646	0.1642	0.1338	0.0858
S8876	0.0403	0.1295	0.1277	0.1143	0.1899	0.1899	0.1284	0.0799
S8879	0.042	0.1073	0.1481	0.0873	0.2576	0.179	0.1044	0.0744
S8903	0.0505	0.1017	0.1669	0.1319	0.2083	0.1605	0.1176	0.0627
S8905	0.0274	0.1114	0.161	0.1055	0.24	0.1641	0.1227	0.0679
S8909	0.0379	0.0591	0.2164	0.0874	0.2357	0.1322	0.1495	0.0818
S8911	0.043	0.0957	0.1261	0.0958	0.3002	0.129	0.1474	0.0629
S8925	0.0335	0.1172	0.1712	0.1195	0.2029	0.1745	0.1089	0.0724
S8944	0.03	0.1466	0.1194	0.1238	0.1986	0.1786	0.1337	0.0694
S8959	0.0356	0.0761	0.279	0.081	0.2298	0.1148	0.1332	0.0504
S8963	0.0351	0.136	0.1798	0.1136	0.2186	0.1452	0.0997	0.072
S8964	0.0237	0.1034	0.1416	0.1052	0.2564	0.1746	0.1451	0.05
S8967	0.0444	0.1255	0.1446	0.1138	0.1822	0.1579	0.144	0.0876
S898	0.0229	0.0973	0.1981	0.1093	0.2556	0.1717	0.0712	0.0739
S8992	0.0403	0.1243	0.167	0.1174	0.1516	0.1836	0.1242	0.0916
S8999	0.0287	0.0904	0.1478	0.0795	0.4014	0.1257	0.0766	0.0499
S9	0.0254	0.1066	0.1915	0.1154	0.2304	0.149	0.1203	0.0614
S9003	0.0332	0.0858	0.2077	0.1092	0.2447	0.1502	0.1168	0.0523
S9005	0.0325	0.1108	0.1714	0.119	0.2534	0.1467	0.0985	0.0677
S9007	0.0482	0.106	0.1367	0.1138	0.1618	0.2027	0.1564	0.0745
S9008	0.0326	0.1017	0.1912	0.1026	0.1433	0.165	0.1925	0.0712
S9017	0.0497	0.1317	0.1495	0.1513	0.1401	0.1701	0.1113	0.0961
S9029	0.047	0.1184	0.1339	0.0984	0.2579	0.1798	0.0962	0.0684
S9031	0.0483	0.1453	0.1423	0.1132	0.1836	0.1688	0.1178	0.0806
S9033	0.0453	0.1393	0.1279	0.1148	0.155	0.174	0.1496	0.094
S9034	0.0395	0.1081	0.1455	0.1206	0.233	0.1552	0.1371	0.061
S9043	0.0384	0.1066	0.1519	0.095	0.229	0.1703	0.1462	0.0628
S9045	0.0385	0.1303	0.1278	0.1132	0.192	0.1927	0.1196	0.0859
S9046	0.0433	0.1221	0.1566	0.1003	0.2182	0.1579	0.1114	0.0902
S905	0.0421	0.1048	0.1406	0.1281	0.2156	0.1911	0.1082	0.0696
S9055	0.034	0.11	0.1802	0.0924	0.2149	0.1861	0.1148	0.0676
S9057	0.046	0.1143	0.1545	0.1186	0.1751	0.2026	0.1215	0.0674
S9063	0.0416	0.1127	0.1458	0.0919	0.1731	0.2134	0.1526	0.0689
S9074	0.0364	0.122	0.1354	0.1702	0.1814	0.166	0.1207	0.0678
S908	0.0333	0.1076	0.1609	0.1095	0.2664	0.1577	0.0841	0.0804
S909	0.0529	0.1049	0.1584	0.1249	0.2032	0.1659	0.1029	0.087
S9093	0.0398	0.1114	0.1341	0.1218	0.1573	0.2192	0.1294	0.087
S9103	0.0207	0.0935	0.221	0.1227	0.1861	0.1616	0.1319	0.0626
S9106	0.0351	0.0845	0.2027	0.0947	0.1997	0.1709	0.1598	0.0527
S9110	0.0321	0.1118	0.1696	0.1304	0.235	0.1449	0.0979	0.0783
S9118	0.0415	0.0927	0.2366	0.1004	0.243	0.1531	0.0869	0.0459
S9119	0.0542	0.1109	0.1584	0.1072	0.2142	0.1532	0.1371	0.0648
S9121	0.0457	0.0989	0.1453	0.1273	0.1939	0.1647	0.1581	0.066
S9122	0.0418	0.1187	0.149	0.1031	0.2218	0.1744	0.1122	0.079
S9124	0.0352	0.1002	0.1689	0.1412	0.2142	0.1511	0.0738	0.1153
S9131	0.0168	0.1098	0.1222	0.1212	0.1532	0.1592	0.181	0.1365
S9137	0.0299	0.1306	0.182	0.1112	0.2257	0.1673	0.0771	0.0763
S914	0.0376	0.1125	0.1971	0.0941	0.1714	0.1628	0.1348	0.0896
S9143	0.0444	0.1172	0.1716	0.1139	0.1263	0.1808	0.1546	0.0913
S9146	0.0414	0.0871	0.1314	0.0932	0.2359	0.1387	0.193	0.0793
S9148	0.0344	0.1061	0.1672	0.1102	0.2484	0.1498	0.1063	0.0777
S9150	0.0406	0.1095	0.1787	0.0921	0.2117	0.1475	0.1614	0.0584
S9157	0.0255	0.092	0.1502	0.0938	0.233	0.1573	0.2125	0.0358
S9166	0.0293	0.0942	0.1896	0.1036	0.2312	0.1542	0.138	0.0598
S9167	0.0481	0.1054	0.2229	0.1079	0.1544	0.163	0.1294	0.0689
S9179	0.0349	0.0935	0.147	0.0903	0.2368	0.1581	0.1664	0.0731
S918	0.0312	0.1372	0.1494	0.1282	0.1624	0.1577	0.1291	0.1048
S919	0.046	0.1345	0.1477	0.111	0.1656	0.1888	0.147	0.0595
S92	0.036	0.1132	0.1327	0.1225	0.1891	0.1682	0.1385	0.0997
S9203	0.0464	0.1254	0.1242	0.1383	0.1869	0.1483	0.1468	0.0838
S9207	0.0411	0.0798	0.1535	0.0973	0.2366	0.1545	0.1411	0.0961
S921	0.0341	0.0765	0.1972	0.0914	0.2508	0.1611	0.1042	0.0847
S9210	0.035	0.0997	0.1087	0.0897	0.1239	0.1757	0.2959	0.0714
S9220	0.0397	0.1023	0.1463	0.1226	0.249	0.1224	0.1355	0.0822
S9222	0.036	0.0881	0.1936	0.0956	0.2437	0.159	0.136	0.0479
S9228	0.0511	0.0946	0.2002	0.0993	0.2372	0.1709	0.0803	0.0663
S9232	0.0394	0.0872	0.2192	0.1006	0.1804	0.13	0.1835	0.0598
S9235	0.0449	0.1043	0.1378	0.1146	0.219	0.1578	0.13	0.0917
S9239	0.0378	0.1001	0.1345	0.0984	0.2748	0.1561	0.1252	0.0732
S924	0.0338	0.105	0.1587	0.1227	0.2421	0.1646	0.1002	0.0731
S9245	0.0545	0.1087	0.1064	0.1114	0.2356	0.1623	0.1606	0.0607
S9248	0.0453	0.1169	0.1182	0.1105	0.2648	0.1629	0.1157	0.0657
S9251	0.0428	0.0991	0.1349	0.12	0.1804	0.1873	0.1708	0.0646
S9252	0.0426	0.1233	0.1423	0.1029	0.2088	0.16	0.129	0.0912
S9261	0.0266	0.0901	0.2547	0.1012	0.2425	0.1481	0.1102	0.0266
S9262	0.0243	0.0903	0.2085	0.09	0.2026	0.1625	0.1196	0.1022
S9268	0.0331	0.0904	0.1771	0.1283	0.2186	0.1672	0.1148	0.0706
S9270	0.052	0.1041	0.1598	0.106	0.185	0.1887	0.1496	0.0549
S9273	0.0393	0.0872	0.1535	0.0672	0.2787	0.1499	0.1699	0.0543
S9277	0.0313	0.1099	0.1634	0.087	0.1141	0.1779	0.2386	0.0776
S9284	0.0427	0.1033	0.184	0.1042	0.2262	0.1441	0.1115	0.0839
S9286	0.0401	0.0945	0.1946	0.1252	0.2318	0.143	0.1102	0.0607
S9297	0.0302	0.1062	0.1835	0.1191	0.233	0.1583	0.0809	0.0888
S9307	0.0391	0.0789	0.1688	0.0823	0.2571	0.1673	0.1644	0.0422
S9311	0.0279	0.0754	0.194	0.0984	0.2002	0.1542	0.1561	0.094
S9313	0.0303	0.1159	0.1371	0.0901	0.2184	0.1659	0.1662	0.0761
S9315	0.0481	0.1242	0.1164	0.0948	0.189	0.1505	0.197	0.08
S9326	0.0481	0.1207	0.1279	0.1005	0.2217	0.1819	0.1289	0.0704
S933	0.0635	0.0742	0.1735	0.0954	0.1662	0.125	0.25	0.0523
S9333	0.048	0.1209	0.1502	0.0956	0.1726	0.1766	0.1571	0.0788
S9338	0.0407	0.1209	0.1078	0.1238	0.2096	0.1528	0.1714	0.0729
S9346	0.0434	0.1203	0.1827	0.1016	0.1922	0.1897	0.1121	0.058
S9352	0.035	0.1429	0.1233	0.1281	0.2046	0.1768	0.0991	0.09
S9356	0.0434	0.1311	0.124	0.1044	0.1825	0.1496	0.1902	0.0748
S9357	0.0482	0.0928	0.1753	0.0876	0.22	0.1362	0.1672	0.0725
S936	0.0508	0.0766	0.1418	0.1337	0.2183	0.1545	0.1317	0.0926
S9368	0.0299	0.1055	0.139	0.1109	0.2477	0.1504	0.1361	0.0807
S9370	0.0351	0.0989	0.1437	0.128	0.1812	0.1307	0.1635	0.119
S9372	0.0417	0.1324	0.1237	0.1462	0.208	0.167	0.0994	0.0816
S9376	0.0397	0.093	0.1817	0.1136	0.2226	0.1462	0.135	0.0682
S9387	0.028	0.1138	0.156	0.1192	0.193	0.1954	0.1123	0.0823
S9390	0.04	0.1062	0.1503	0.1208	0.1732	0.1426	0.1765	0.0905
S9395	0.0356	0.0801	0.1789	0.0941	0.3374	0.1234	0.0965	0.0539
S9396	0.0476	0.0985	0.1493	0.1315	0.2066	0.1457	0.1413	0.0795
S9397	0.0303	0.0957	0.1592	0.0984	0.2741	0.1283	0.173	0.0409
S9400	0.0274	0.0881	0.1805	0.0996	0.2204	0.1584	0.1534	0.0722
S9402	0.0326	0.0917	0.1244	0.1118	0.1352	0.1644	0.2725	0.0675
