B_cells	Monocytes_CD14.CD16.	Monocytes_CD16.CD14.	NK_cells	Neutrophils	T_cells_.CD4..	T_cells_.CD8..	otherCells
S23868	4.39316998305476e-09	2.86612152497796e-05	3.22743460534833e-08	0.0442070186528045	0.190071253968737	0.03195485930019	2.99364418498411e-08	0.733738140259061
S2387	2.12589991792712e-06	2.8843880045407e-09	7.84643163386214e-09	0.0413966091354121	0.195965110498455	0.0337025861451445	1.07631851040986e-06	0.72893248127174
S23877	1.11958489986281e-05	1.32635007269333e-07	5.55158663066906e-06	0.0433436135130889	0.186893743544493	0.0328997189257597	6.51636640474867e-09	0.736846037429656
S23891	7.95143681614121e-08	5.27466853076797e-06	1.90926987355851e-10	0.0402574335294967	0.199039323765566	0.0309921194649541	1.48700494900795e-08	0.729705753996108
S23892	1.32920689138351e-09	7.24137573826649e-05	0.000103864696964555	0.0403158790684223	0.192391284184756	0.0346378446374357	1.67306418426196e-08	0.73247869559519
S23893	4.44496603568156e-09	3.85801868417032e-08	2.50436967694682e-06	0.0439594689683247	0.186071280370855	0.0325616342340392	8.00441722609762e-08	0.737404988987779
S23894	1.12000300131929e-05	5.80702301366815e-08	1.31355502673094e-05	0.0433428277524655	0.201402552243684	0.0289240375559861	1.27385351455861e-07	0.726306061412002
S23897	2.45858451908262e-08	7.41577593849992e-09	1.23248508175178e-07	0.0437952312766408	0.196562237974435	0.0311056362334349	3.00200013501192e-08	0.728536709245359
S2391	3.85340521914042e-07	1.58697136843339e-08	9.88413920131789e-08	0.0413861465760179	0.20054569414697	0.0304227257861355	6.05988076765602e-09	0.727644927379368
S23911	1.86160051631296e-07	1.71365555425582e-07	0.000290199560819586	0.0451612941253252	0.196336344936737	0.0299614915236545	5.55952016405091e-08	0.728250256732655
S23913	2.06477594745528e-08	3.41754738636474e-08	1.53131395551522e-06	0.04083077003471	0.200449190529626	0.0331646546624719	9.59422101043359e-08	0.725553702693793
S23920	3.62140357994614e-08	6.92709783269564e-06	1.3859244855819e-07	0.0444379389723597	0.19708067954407	0.0309159072162565	1.99436602378007e-09	0.72755837036863
S23923	5.73124575730215e-10	2.58152218864365e-07	2.85848647538622e-08	0.0384645036807222	0.201699625622614	0.0323319145248229	8.81734047161212e-06	0.727494851521161
S23926	1.55459444023511e-09	9.16986735341803e-08	1.36644067466372e-08	0.0376920686993875	0.196922311504232	0.0338032026381849	2.08913932298913e-07	0.731582101326588
S23936	6.4013699310585e-08	0.000294370127991856	1.91492905308031e-08	0.0438949805813515	0.19517107406275	0.0307704895882918	9.20058059486504e-09	0.729868993276045
S23940	2.70979987797085e-09	8.01457654236851e-06	9.44113993443298e-09	0.0455519156157225	0.187924538301985	0.0309649180404695	2.15875729871125e-08	0.735550579726768
S23944	7.04942912252191e-05	1.24445822776868e-06	1.83366382167186e-08	0.0441699248161575	0.205207711608374	0.0281865119587209	1.21243824756552e-08	0.722364082406273
S23949	2.08527434688714e-08	1.64606610187437e-07	2.53543736505432e-08	0.0414238259481401	0.194478469740325	0.0332581011913696	2.44572117938157e-08	0.730839367849227
S23951	2.93169463535474e-08	2.89447329613676e-08	9.17878029909973e-08	0.0425748840318228	0.20001544558977	0.0313784485056491	9.04726853329196e-08	0.726030981350591
S23952	1.31442424173243e-07	6.7221440573693e-06	1.15323482310364e-07	0.0474479907657492	0.191383363987099	0.0294017078273109	1.99884764238107e-08	0.7317599485214
S23956	3.7407575891943e-10	2.55008584684303e-09	8.74682807748056e-06	0.040483384427268	0.196029767195827	0.0326125024197119	6.06742355389973e-06	0.7308595287814
S23967	7.93780275260985e-08	6.17384706856131e-08	2.78611071174574e-08	0.0408329666724532	0.199388795009369	0.0317431490066219	2.72203200647255e-07	0.72803464813075
S23969	1.11370497225256e-08	1.09928088800967e-09	7.83995715073653e-08	0.0396376217141338	0.198905395077701	0.033473740839033	4.94187777715069e-08	0.727983102314452
S23970	5.76681446404664e-09	4.37934837946337e-05	3.61417605530275e-06	0.0425799620937788	0.199213110459342	0.0294092063691111	3.90382608746986e-09	0.728750303747277
S23971	5.87855762306002e-10	4.02844465513385e-06	7.88551463762546e-08	0.0389972435737425	0.198237400198272	0.0328374271421817	1.30803114574122e-05	0.729910740886689
S23972	2.22982672903833e-09	2.39115604363041e-08	2.9832440566428e-06	0.04489787875175	0.193906690105948	0.0307499408961519	1.06576100777472e-07	0.730442374284605
S23986	9.42352699481614e-09	9.48425799066188e-07	3.91682883767148e-08	0.0409646914642126	0.19711739296568	0.0329202724126312	5.46230661345514e-06	0.728991183833248
S23988	2.97922442211621e-08	2.01406029231281e-06	3.64252890947024e-08	0.0436929824639523	0.188485433714643	0.0343627151672728	9.51113746603993e-08	0.733456693264931
S23989	3.71287531613778e-05	9.35462788498779e-09	2.75295978908081e-08	0.0448584739965843	0.199013370320985	0.0297090793275656	4.39027928231978e-08	0.726381866814685
S23990	6.17920642494667e-05	3.35748773192022e-07	2.76482515863729e-06	0.0372769442691145	0.196838021587285	0.0327852273377975	7.36168757050985e-09	0.733034906805934
S240	1.85475012084329e-06	1.16745232680231e-07	2.85557963945553e-08	0.0466053541786336	0.186826280513002	0.0300070989223497	5.18390471450072e-09	0.73655926115096
S24001	2.50551619321711e-07	1.02125188934829e-08	2.04202535928985e-07	0.0409801599540539	0.199018341903182	0.0312691249605738	1.46710967680037e-08	0.728731893544419
S24004	7.98429857010948e-08	1.35285297278037e-07	3.85776790444909e-08	0.0425588332109334	0.190587739741773	0.0341611391397431	2.54440528443505e-08	0.732692008757536
S24006	2.57622549050329e-08	2.08368800109632e-08	2.07980620484181e-08	0.0383028924888952	0.202176342829283	0.0334782972329718	7.37470060320168e-06	0.72603502535105
S24016	5.54297241175006e-09	4.96625789200111e-05	4.58604214019692e-08	0.0410759736067642	0.201775297728654	0.0318462449992776	1.09271894937393e-10	0.725252769573718
S24018	3.67605463209551e-08	1.28880907539332e-06	1.01341220515373e-07	0.0404479737247015	0.198521249346521	0.0308152357620371	3.49009378872359e-09	0.730214110765805
S24020	1.6237202413747e-08	5.63157166843108e-05	7.99679530513521e-11	0.0421806954956811	0.198190178372921	0.0316284709500012	3.48156934927175e-08	0.727944288331848
S24022	2.59480799981731e-05	2.82331985164477e-07	8.81025221209904e-06	0.0409862854100664	0.193415022656261	0.0324476473366008	0.000403922750925539	0.732712081181951
S24028	5.17836901527856e-09	5.37097417483858e-05	3.17328552161265e-05	0.0389332992457066	0.197698632946473	0.0345228564174262	1.56522330135596e-09	0.728759762049837
S24029	2.97424676698475e-07	6.29218524559273e-06	1.15881908941249e-08	0.0423783373816153	0.193719498289775	0.0328322118419937	1.5624529597135e-08	0.731063335663973
S24031	2.76969622292537e-08	3.77457359385855e-09	8.29896316738171e-06	0.0423320516511014	0.194031339648604	0.0308820475694083	2.76203496197453e-05	0.732718610346564
S24041	4.02979362905747e-09	4.06881193542547e-08	1.29173608859333e-08	0.0411709513782951	0.196271828233212	0.0324083190333244	8.48644157099193e-07	0.730147995075738
S24050	5.08075337130726e-05	3.7121964708513e-07	2.77652858000733e-08	0.0407768385209143	0.205332937761078	0.0311746555887739	1.94335448875777e-08	0.722664342177043
S24052	3.1218798791664e-07	2.19990310438374e-05	0.000110370519158257	0.0422732712963149	0.199837994773019	0.0298638687124136	4.48921794830336e-09	0.727892178990844
S24054	4.94811936567235e-06	1.49499684968825e-08	0.000148211945550067	0.0423600934410579	0.200260769326209	0.030736109475503	3.30383556377454e-09	0.72648984943851
S24063	3.31903173425345e-08	1.34413861249954e-05	3.42186292991353e-07	0.0425660600223606	0.190447707075496	0.0338278202570634	6.34169898283972e-08	0.733144532465355
S24065	2.07172491266709e-09	4.60932269447316e-09	9.99349412212452e-06	0.0399718318164544	0.200384244542297	0.0318507136387951	2.21131628580573e-05	0.727761096664426
S24071	9.03519756695299e-06	1.50105242796084e-08	1.58336485940655e-08	0.0405196449159087	0.194369892839684	0.0356659066205013	1.04268684312549e-06	0.729434446895323
S24078	1.65992058453605e-08	5.78621151930794e-08	1.50711329100623e-07	0.0397003228290166	0.200186960752855	0.0322889243371806	4.58192138640766e-06	0.727818984986911
S24080	3.17529964401235e-06	2.12199359317182e-06	2.93491876928992e-07	0.0445225894867139	0.19698274072098	0.0276310883080075	9.51557927893372e-07	0.730857039141257
S24083	4.38351548661874e-07	1.97225313080406e-07	4.08147042473654e-05	0.0440866389502127	0.195508548268426	0.0300844492766129	2.45844225514586e-07	0.730278667379413
S24096	3.30126084811199e-09	6.51079122441476e-05	5.28046848038011e-05	0.0402938211193595	0.193162210613138	0.0331602256644331	1.75513817084798e-08	0.733265809153379
S24097	4.95525302653742e-08	7.43304963292836e-09	1.48557246421129e-06	0.0436485195913109	0.185106429884854	0.0340174061429416	5.34735116609645e-08	0.737226048349338
S24098	1.23164295196237e-07	1.49137903489193e-07	4.13382881148344e-10	0.0429483889215369	0.186313327379996	0.0348884908073414	9.000063529535e-05	0.735759519540249
S24102	4.07257917564056e-09	1.44197860420494e-09	1.81900653258049e-08	0.0446487544344767	0.189914443231407	0.0315123827896749	1.35473247386879e-07	0.733924260366571
S24105	2.61003429911143e-05	1.62200814605782e-05	9.17509058724713e-07	0.0424335848219714	0.197730557517349	0.0315222218931512	6.81631061640854e-09	0.728270391017707
S24108	1.52457533696645e-05	6.56087757435451e-06	2.56357834546794e-08	0.042136179105002	0.200016611499442	0.030405602765068	2.54568884950087e-05	0.727394317475265
S24109	4.91548918819338e-08	2.50998309370265e-08	2.45511675993445e-09	0.0438992391656747	0.187112240243064	0.0346386969277404	1.91247022667031e-06	0.734347834483454
S24119	1.80475302421719e-05	4.46068650575293e-06	1.43243605459844e-06	0.0409884583498979	0.194304027595384	0.0354188483273171	1.89568446944383e-05	0.729245768229904
S24129	6.08155933211155e-08	1.21159971588385e-06	1.6934586884656e-08	0.0394146300016125	0.195416815432682	0.0336962967588931	7.36421107894145e-06	0.731463604245837
S2413	5.47029775887198e-09	1.07792528533172e-08	0.000108847110729884	0.0441289716058975	0.199266828045405	0.0300469091173108	7.12911382891975e-06	0.726441298757277
S24131	1.46538127762002e-06	1.98944749286021e-05	4.77316968885504e-08	0.0409454954274112	0.199984205734133	0.03112264010537	4.81473692001742e-09	0.727926246330446
S24133	3.25230109712781e-09	0.00010953075194367	5.11107319588699e-08	0.0420759228781468	0.197917838446977	0.0310820517202047	7.59554706006141e-06	0.728807006292635
S24142	5.5381817387346e-09	0.000150549135165025	1.35954662289237e-08	0.0411504362144811	0.189819444668447	0.0348056801022572	2.28640317212836e-06	0.73407158434283
S24145	2.78822669825619e-06	3.14825786087786e-07	3.70418412552503e-07	0.0447356305440229	0.20013810309096	0.0301397174334922	3.77980450212642e-07	0.724982697480178
S24146	1.26405693772623e-08	1.82138259549266e-07	2.27051710431748e-06	0.0422266147938829	0.190411351305406	0.0314301906199589	1.45324070751604e-06	0.735927924744111
S24148	1.44693452903202e-09	7.91759900516532e-07	4.71258281271911e-08	0.0420116839148085	0.19908635635147	0.0316129612830119	1.83121862909766e-07	0.727287974996183
S2415	7.92066467319747e-08	9.19264759593678e-09	2.60776850538155e-06	0.0413242467900406	0.200417864676539	0.0299970658739193	6.15022204017907e-09	0.72825812034148
S24151	2.14298550282142e-08	7.10114080798631e-09	3.66306905402666e-08	0.0408874415011498	0.199092866335702	0.0317234504554659	8.13880855545496e-07	0.72829536266514
S24155	2.61461789709322e-05	1.30585210354703e-05	9.83799065586716e-09	0.0415392252165779	0.198435088217117	0.0316401645018468	4.41379291762015e-10	0.728346307085082
S24159	2.55698233008197e-08	1.25369115408306e-06	4.39924905293926e-09	0.0425248272979977	0.201080295429626	0.032034472499479	5.40274785558371e-07	0.724358580837886
S24163	1.30562205440603e-08	4.59297227924577e-08	3.6878976181214e-08	0.0424423571217996	0.207318873936905	0.0286477466531244	4.59459548906701e-07	0.721590466963702
S24167	7.64046785923777e-09	3.373019928586e-08	3.82001176093889e-07	0.0430626844491647	0.190986309696828	0.0315208042209048	1.57808289858443e-05	0.734413997432274
S24184	1.68957936171359e-08	1.60149729524923e-09	0.000112426633940676	0.0429823391269484	0.201110873385279	0.030087804014654	1.57107138282988e-05	0.725690827628059
S24190	1.59689203254687e-09	4.80880367812801e-05	1.42956710995248e-07	0.0425206602333321	0.197944316628802	0.0314495561925388	8.8183694484396e-09	0.728037225536573
S24191	3.06654640289762e-08	5.28502235355495e-08	2.1865677323772e-05	0.0390412852507517	0.202334958970372	0.0314077465032096	1.35896818985257e-08	0.727194046492973
S24192	3.59918495793932e-05	1.34282516524598e-09	3.42981652518338e-06	0.0405353576740715	0.187088417271302	0.0355695519860172	2.91201468070048e-07	0.736766958858211
S24202	1.19951972360241e-08	1.43564305333751e-07	1.02613476300503e-06	0.0434676025570212	0.196756531507449	0.0299322990558446	1.71328705131122e-07	0.729842213856714
S24203	1.49508560693516e-08	3.62099200580638e-06	1.9909719138927e-08	0.0463929605662446	0.18351147392772	0.0332195129307627	2.38066867372496e-08	0.736872372916005
S24204	1.39578341414385e-08	2.77832458119011e-05	8.05209026553729e-05	0.0423262646714332	0.200961942872104	0.0300474120371138	2.41796411090163e-08	0.726556038133406
S24209	1.86233629609135e-10	3.91066118179082e-08	7.77558321787315e-08	0.0460242346274901	0.198656159548267	0.0287808226545452	2.81853633645306e-06	0.726535847584684
S24212	3.78234102573747e-06	1.25711029575913e-08	3.12809061786062e-09	0.0412189218499497	0.191839264258226	0.0345312679110178	1.05753956085099e-07	0.732406642186631
S24215	8.78515702575859e-08	1.20740635981058e-06	4.66012615842288e-08	0.041041078749316	0.192023040458718	0.0338603026534036	4.96223605071001e-09	0.733074231317135
S24221	5.19084884133783e-07	1.42457294436436e-09	0.000216546120522273	0.0426069158254727	0.195787378739788	0.0320853948714447	2.2974329387891e-08	0.729303220958985
S24230	3.22481756811677e-05	2.45331893533376e-07	2.34372568635713e-07	0.0409988260342401	0.196130089929619	0.0337506347988581	2.48896375965781e-07	0.729087472460763
S24231	3.73653978600011e-08	5.03413014992306e-07	1.46911441022129e-09	0.0429491528855895	0.189970494798632	0.0333749820457582	8.93336987198348e-09	0.733704819089123
S24232	7.88095763916992e-08	1.89158698233005e-05	1.37987200698233e-07	0.0442547295834291	0.194834240219874	0.0312268198847181	1.78270137752783e-09	0.729665075862677
S24234	5.24525084014729e-09	7.72012084045627e-08	3.00279364370697e-08	0.0424184848802732	0.201509506135133	0.031220936524883	9.27347687525274e-08	0.724850867250547
S24235	3.74118097677733e-05	6.65479969640003e-06	5.21243782297669e-08	0.0404081019222902	0.199091995792669	0.0303308915911366	8.98472697159159e-09	0.730124882975335
S2424	6.06321231009124e-09	7.31851132104151e-08	1.7439491173505e-05	0.0384720415945592	0.200495363803208	0.0311900212722703	8.152540390213e-06	0.729816902050073
S24242	4.84909558687355e-08	4.45210374252697e-09	7.94935013154977e-07	0.0404353672576255	0.191861013594338	0.0345282944749202	2.36459763941484e-05	0.733150830818649
S24244	2.20548978356546e-08	1.30746589473008e-08	1.43546458097236e-07	0.0402300705293387	0.193232357509877	0.0334564508471565	4.90887915446989e-07	0.733080451549698
S24253	4.85881754838105e-07	3.60342993224849e-05	1.60021105927264e-08	0.0436906139424619	0.194938576698062	0.029344399229483	3.77383498081898e-11	0.731989873909067
S24262	4.66598155008179e-07	9.07046224775159e-09	2.39118023399995e-05	0.0410996845849662	0.196109088219884	0.0333008664392594	4.73559310454306e-09	0.72946596854934
S24272	3.94408522808597e-08	1.07231750135361e-08	3.49595464792821e-07	0.0525525167327682	0.196324518350299	0.0217484045046107	1.67248852287478e-05	0.729357435767602
S24275	6.48172112686402e-07	1.16773611796114e-05	2.83130459126323e-08	0.0385378189699692	0.198478852140339	0.0333817317174305	1.26765517974282e-08	0.729589230649371
S24283	2.1429511616538e-05	1.9921926298145e-08	2.50302590695297e-08	0.0424585157912056	0.195854431759779	0.0332146535776563	5.34867244474859e-05	0.728397437683109
S24284	1.6866525274879e-08	2.70601077847971e-08	2.21089492733614e-07	0.0436533600146584	0.196297524813327	0.0303785600759727	9.66329573770528e-05	0.72957365712254
S24286	2.431994412487e-07	1.448977359141e-08	3.37380348534958e-08	0.0426555049236977	0.19528008966838	0.0316605208682022	6.90241729927374e-08	0.730403524088298
S24288	1.12499764338673e-07	1.20635495735957e-07	7.23576450718147e-06	0.0413120070809043	0.18756416905334	0.0321257256261761	3.27183609294139e-08	0.738990596621451
S24293	2.19889240084721e-08	3.61923978614401e-07	3.05109660960712e-09	0.0431215190083686	0.198687675785809	0.0304164705458113	3.99243743682755e-06	0.727769955258575
S24294	0.000125757668498883	1.52527790828358e-10	2.94345661719116e-05	0.04105820127538	0.201265918675843	0.0308206023905975	2.7744076347137e-06	0.726697310863346
S24296	1.7175871447114e-06	1.15862677970595e-09	4.66876671334991e-08	0.0423741205763774	0.190662847883557	0.0340103892258668	1.08824380285108e-09	0.732950875792516
S2430	9.99351911184802e-06	5.67117378095308e-09	1.60548368265088e-07	0.0458103921864634	0.19428529530035	0.0298647691685932	6.80368853170483e-09	0.730029376802251
S24300	5.35301474615448e-07	5.80226477311799e-08	3.10532739645883e-05	0.0366687911313877	0.197728638365448	0.0343806646018181	8.45925358814295e-09	0.731190250844005
