ID,B cells naive,B cells memory,Monocytes,NK cells resting,NK cells activated,Neutrophils,T cells CD4 naive,T cells CD4 memory resting,T cells CD4 memory activated,T cells CD8,Macrophages M0,Macrophages M1,Macrophages M2,Mast cells resting,Mast cells activated,Plasma cells,T cells follicular helper,T cells regulatory (Tregs),T cells gamma delta,Dendritic cells resting,Dendritic cells activated,Eosinophils
S7249,6.25711612903,6.09206153846,7.50889230769,7.038345,6.66322,8.71048571429,6.46315909091,7.16209230769,5.09980769231,6.40868333333,6.35488666667,5.87594705882,6.15118695652,6.336705,5.27900952381,6.00360689655,6.1339375,6.1621969697,6.13771428571,5.584245,5.862735,6.62509393939
S7251,6.71131935484,6.35656153846,7.21923846154,6.739535,6.66225,8.16145952381,6.40865909091,7.41529230769,5.00063846154,6.54698333333,6.26534666667,5.8194,6.0920826087,5.88667,5.14243809524,6.05504482759,6.06271666667,6.02957575758,6.13835714286,5.444335,5.864455,6.4951969697
S726,6.39884516129,6.20056923077,7.36425384615,7.22484,7.406025,8.32213809524,6.51844090909,7.34057692308,4.82900769231,6.54375,6.47034666667,5.92414411765,6.14024347826,5.70123,5.01564761905,6.08693448276,6.22136666667,6.16705151515,6.1598,5.67527,5.751125,6.33005757576
S7260,6.26608387097,6.09556153846,7.14622307692,7.058605,7.237945,8.10405238095,6.38378181818,7.1293,4.82979230769,6.52476666667,6.17134666667,5.80215,5.98934782609,5.9016,5.04201904762,5.9537,6.05933333333,6.13365454545,6.08703571429,5.3783,5.62111,6.19786363636
S7261,6.39734516129,6.24860769231,7.35181538462,6.5845,6.631345,8.74986666667,6.39841818182,7.20614615385,4.91586153846,6.29941666667,6.54407333333,5.96771470588,5.99227391304,5.592755,5.03862380952,6.00455862069,5.9793375,6.03306969697,5.88119285714,5.32659,5.72472,6.09578181818
S7270,5.9924483871,6.07014615385,7.33376153846,7.200255,7.0726,8.17562619048,6.27523181818,6.87122307692,4.9873,6.46486666667,6.54,5.81490294118,6.08104347826,6.06324,5.11542857143,5.9444862069,5.95629583333,5.99573636364,6.03290714286,5.510625,5.823185,6.35826666667
S7277,6.80819032258,6.23560769231,7.28647692308,6.974315,7.254395,8.45420714286,6.52081363636,7.37543846154,5.00326153846,6.3746,6.63236666667,5.94149117647,6.06783043478,5.792935,5.16701428571,6.09426206897,6.1231375,6.03166060606,6.04471428571,5.408485,5.79231,6.29460606061
S7280,6.57263870968,6.48363846154,7.46794615385,7.10535,7.367775,8.6391452381,6.78104545455,7.70043846154,4.97300769231,6.83103333333,6.48736,5.9596,6.23630869565,5.6446,5.08849047619,6.06786896552,6.3842125,6.05973939394,6.34498571429,5.711,5.733315,6.32466969697
S7284,6.47567741935,6.35974615385,7.39917692308,6.795195,7.17095,8.5377,6.50560909091,7.49156923077,4.97638461538,6.46756666667,6.42034,5.96371176471,6.22301304348,5.927065,5.09606190476,6.07486896552,6.34888333333,6.06009393939,6.18562142857,5.545205,5.865595,6.2107030303
S7288,6.49240322581,6.25638461538,7.3917,6.93323,6.927175,8.40197619048,6.30416363636,7.25477692308,5.04302307692,6.38515,6.42154,5.82495882353,6.15164782609,5.957955,5.24825238095,6.03203103448,6.09325,5.99304848485,6.26337142857,5.524675,5.79443,6.61729393939
S7300,6.44116129032,6.43695384615,7.42158461538,7.182395,7.36793,8.63718571429,6.36382727273,7.06856153846,4.90385384615,6.88876666667,6.49476,5.91061764706,6.11425217391,5.928195,5.00885238095,6.00407586207,6.09524583333,6.09647878788,6.23950714286,5.42473,5.89286,6.42843939394
S7309,6.36949032258,6.23873076923,7.13414615385,6.919455,7.36698,8.37931428571,6.49812727273,7.50418461538,4.97936153846,6.9133,6.27825333333,5.85822352941,6.0358826087,5.76302,4.91402380952,5.97191724138,6.1328,5.98731515152,6.26393571429,5.390925,5.868505,6.28157575758
S7312,6.16683870968,6.01139230769,7.23186923077,6.622355,6.82328,8.48352380952,6.20648636364,6.96799230769,4.78380769231,5.96008333333,6.67757333333,5.84470588235,6.03457826087,5.72302,5.09385238095,5.93474827586,5.82812083333,6.08734848485,5.79822857143,5.360765,5.625285,6.00555757576
S7315,6.16029032258,6.23105384615,7.23238461538,6.609735,6.66991,8.36601666667,6.42116363636,7.39843076923,5.10094615385,6.45015,6.44176666667,5.71412647059,5.97071304348,5.876065,5.04888095238,5.94117241379,5.99416666667,5.91747878788,6.1838,5.352875,5.709545,6.36453939394
S7326,6.44559354839,6.53019230769,7.39943846154,7.0299,7.304465,8.58082857143,6.29382727273,7.28697692308,4.95323846154,6.30413333333,6.48754666667,6.02078235294,6.05538695652,5.88287,5.19455714286,6.0339137931,6.040125,5.97505151515,6.00538571429,5.39849,6.097645,6.57314242424
S7327,6.48962903226,6.18712307692,7.38218461538,7.091855,7.46036,8.36960238095,6.58829090909,7.4318,4.86565384615,6.72063333333,6.48510666667,5.85076176471,6.13470869565,5.7267,4.93995238095,5.9759,6.1936875,6.08345454545,6.22622142857,5.602755,5.555545,6.21693636364
S7344,6.39982258065,6.30553846154,7.59719230769,7.06238,7.16912,8.65927380952,6.62080909091,7.43372307692,4.95651538462,6.65861666667,6.61044666667,5.96353235294,6.22896086957,6.017605,5.01765714286,6.1396862069,6.23526666667,6.07533636364,6.17098571429,5.61996,5.823555,6.39296969697
S7360,6.26756129032,6.38306153846,7.55203076923,7.32337,7.31538,8.56911428571,6.4804,7.36359230769,5.08309230769,6.61728333333,6.40337333333,5.94117058824,6.09683043478,5.936655,5.03644285714,6.04047241379,6.16457916667,6.08955151515,6.24987142857,5.50138,5.861835,6.42746666667
S7376,6.53852903226,6.19798461538,7.24495384615,7.02493,7.105585,8.16583571429,6.5684,7.38118461538,4.90856153846,6.49325,6.45715333333,5.88334705882,6.08949565217,5.82689,5.07571428571,6.00352068966,6.156825,6.08354848485,5.98743571429,5.523745,5.653745,6.25342424242
S7378,6.38429354839,6.20110769231,7.73946153846,7.295175,7.627985,8.94065238095,6.57231363636,7.2578,4.93016923077,6.68941666667,6.70562666667,5.96860882353,6.23485217391,5.91779,5.07199047619,5.94022068966,6.2575,6.10909090909,6.18201428571,5.60232,5.717255,6.40726363636
S7379,6.3179483871,6.05438461538,7.30416923077,6.88369,7.333345,8.33266428571,6.49125454545,7.14882307692,5.00981538462,6.86558333333,6.41636,5.86039117647,6.08350869565,5.70778,5.05841428571,5.8453137931,6.12905,6.09758484848,6.15487857143,5.60661,5.59825,6.18489393939
S7383,6.68522258065,6.46546923077,7.40096153846,6.93315,7.16312,8.51390952381,6.6444,7.74108461538,5.06941538462,6.71636666667,6.49230666667,6.14139411765,6.10563043478,5.95043,5.11406190476,6.10499655172,6.21331666667,6.05740909091,6.01873571429,5.48692,6.030145,6.41505151515
S7389,6.73630967742,6.44004615385,7.34567692308,6.978435,7.079095,8.53332142857,6.62469090909,7.52940769231,4.95466923077,6.60705,6.36023333333,5.90948529412,6.00414782609,5.786775,4.98080952381,6.02790344828,6.10735,6.0348,5.9634,5.459715,5.692165,6.28055454545
S7390,6.33537419355,6.08107692308,7.37706923077,6.92595,7.06613,8.51192619048,6.4791,7.35989230769,4.82736153846,6.39508333333,6.41068,5.91689411765,6.05003478261,5.775295,5.08451428571,5.99825517241,5.99472916667,6.02986969697,6.0432,5.46354,5.872765,6.34834545455
S7395,6.17637419355,6.26226923077,7.54564615385,7.09016,7.030695,9.0258547619,6.31344090909,6.95012307692,4.9259,6.28715,6.69564666667,5.95719705882,6.12016086957,5.94036,5.1317047619,5.97465172414,5.97302083333,5.99941818182,6.04286428571,5.46127,5.69816,6.31227878788
S7396,6.21892258065,5.98694615385,6.99456153846,6.690335,6.800845,8.3415047619,6.338,7.20055384615,4.94533846154,6.49563333333,6.46217333333,5.77124705882,6.01159565217,5.798215,4.9835,5.94618275862,5.90736666667,5.97670606061,6.04997857143,5.375645,5.748315,6.18315757576
S7408,6.60415483871,6.33258461538,7.70533846154,7.008965,6.978275,8.83530952381,6.50687727273,7.36473076923,5.03921538462,6.67418333333,6.77178,5.98615,6.40660434783,5.936645,5.13635238095,6.1490862069,6.2995625,6.17204848485,6.16037142857,5.631695,5.918435,6.54317878788
S7433,6.29632580645,6.20179230769,7.42167692308,6.98219,6.999615,8.5180547619,6.39817727273,7.12392307692,4.9244,6.32861666667,6.39166,5.94210882353,6.04710869565,5.67719,5.05155714286,5.9493,6.0145625,6.00651818182,6.04535,5.46567,5.79993,6.41687272727
S7439,6.45279032258,6.41248461538,7.05186153846,6.855475,7.507995,8.4466547619,6.78882727273,7.71066153846,5.23547692308,6.99301666667,6.44721333333,5.97455294118,5.8607,5.812595,5.16173809524,5.95440344828,6.36685,6.11463333333,6.49558571429,5.472485,5.82211,6.21783030303
S744,6.62482258065,6.3665,7.30510769231,7.12903,7.172735,8.20217380952,6.53720909091,7.6034,5.00020769231,6.77326666667,6.40826666667,5.84584411765,6.05087826087,6.00954,5.01999047619,6.29023448276,6.2971625,6.08616060606,6.36564285714,5.44292,5.86939,6.45146060606
S7468,5.95973870968,6.02659230769,7.31373076923,6.661415,6.92247,8.15137857143,6.54478636364,7.14430769231,5.11583846154,6.47615,6.43746,5.91769411765,6.10582173913,5.739105,5.09703333333,5.88335517241,5.96066666667,5.97003636364,6.16724285714,5.490955,5.78571,6.21634242424
S7469,5.98257741935,6.10586923077,7.40759230769,6.957365,7.16745,8.3798,6.29749545455,7.00016153846,4.83381538462,6.2471,6.51143333333,5.83534705882,6.16979130435,5.8388,5.1009047619,5.7823137931,5.92514583333,6.03119090909,6.16702142857,5.50147,5.672115,6.3648
S747,6.3078483871,6.16580769231,7.03205384615,6.710705,6.84587,8.14196190476,6.47724090909,7.38744615385,4.96148461538,6.50436666667,6.40174666667,5.79235588235,5.93974347826,5.592765,4.97027142857,5.94614482759,6.04828333333,6.06181212121,6.10765714286,5.42378,5.6905,6.07977878788
S7470,6.16368387097,6.09724615385,7.49433076923,7.061765,7.11734,8.73472619048,6.29231363636,6.90289230769,4.94559230769,6.36201666667,6.56725333333,5.84639411765,6.15337826087,5.891005,5.07158571429,5.92495862069,5.9523625,6.01871515152,6.14125,5.46736,5.60513,6.14537575758
S7474,6.72026129032,6.32752307692,7.40681538462,6.838715,6.85351,8.62082619048,6.44708636364,7.35452307692,4.89202307692,6.42525,6.43792,5.92759705882,6.17477826087,5.687175,5.02405714286,6.02010344828,6.10632083333,6.03060606061,6.10204285714,5.478875,5.93346,6.37687575758
S7475,6.26124193548,6.17016923077,7.35012307692,7.15043,7.34379,8.42451190476,6.34194090909,7.24507692308,4.95562307692,6.67593333333,6.43774,5.91252941176,6.10572608696,5.812865,5.10981428571,6.03530689655,6.06428333333,6.06010909091,6.35822142857,5.42577,5.81939,6.46664545455
S75,6.01379677419,6.09988461538,7.15978461538,6.54616,6.42954,8.3350047619,6.15341363636,6.85980769231,4.82655384615,6.08983333333,6.52063333333,5.87436470588,6.04243043478,5.91109,5.2889047619,5.9206862069,5.7245875,6.01591212121,5.75719285714,5.42973,5.76655,6.35991818182
S7502,6.68535806452,6.32718461538,7.24206153846,7.03611,7.44586,8.55729047619,6.57550454545,7.43056153846,4.92225384615,6.28731666667,6.30322666667,5.92366176471,6.12875217391,5.791085,5.0032952381,6.0898862069,6.16507916667,6.00738787879,6.1389,5.434185,5.863385,6.3153969697
S7505,6.50880967742,6.52198461538,7.32003076923,7.08003,7.09572,8.23915714286,6.39305909091,7.36630769231,5.07530769231,6.7564,6.28794666667,5.95142058824,6.1098826087,6.01012,5.17945714286,6.31115862069,6.22390416667,6.12820606061,6.48027142857,5.523875,6.00503,6.73313333333
S7509,6.31983225806,6.15170769231,7.15016923077,6.56011,6.707255,8.25877380952,6.42240454545,7.20050769231,4.93353076923,6.4295,6.44784,5.96410294118,6.01876956522,5.852275,5.05810952381,5.95939310345,5.98155,6.0574030303,5.89215714286,5.437465,5.876765,6.28731818182
S7513,6.39118064516,6.32421538462,7.25473076923,6.876515,7.00299,8.62082619048,6.55679545455,7.3049,5.04135384615,6.68131666667,6.5836,5.83652352941,6.12382173913,5.801565,5.07978571429,5.91621724138,6.11019583333,6.1119969697,6.33348571429,5.441,5.719585,6.2696030303
S7514,6.38265483871,6.32735384615,7.23081538462,6.83746,7.047185,8.10525238095,6.58887727273,7.42027692308,4.85455384615,6.77086666667,6.36071333333,5.90459117647,6.07591304348,5.657355,5.02665714286,5.93097241379,6.18474583333,6.04115151515,6.07199285714,5.43557,5.82658,6.08867878788
S7520,6.52250322581,6.06507692308,6.92827692308,6.649275,6.84317,7.56055714286,6.54566818182,7.3534,5.06689230769,6.51815,6.26465333333,5.76432941176,5.86300434783,5.78412,5.05917619048,6.01499655172,6.0868125,6.02736060606,6.03631428571,5.50303,5.73481,6.06427878788
S7524,6.70139677419,6.49086923077,7.61648461538,6.958865,7.011095,8.75836190476,6.34600909091,7.39173846154,4.98885384615,6.50221666667,6.57462,5.90217647059,6.21177826087,5.71136,5.03933333333,6.12749310345,6.13874583333,5.9430030303,6.14248571429,5.531135,5.818505,6.42074545455
S7531,6.04312258065,6.12062307692,7.46981538462,6.64027,6.64606,8.48758333333,6.24120454545,6.82846923077,4.83667692308,6.10753333333,6.47289333333,5.84767941176,6.16074782609,5.819125,5.06406190476,5.91245517241,5.85092083333,6.02152727273,6.01026428571,5.506995,5.72864,6.2041969697
S7543,6.48024516129,6.40100769231,7.42229230769,6.843015,6.826145,8.76292380952,6.34022272727,7.33726153846,4.85603846154,6.50001666667,6.45217333333,6.07427352941,6.12369565217,5.87692,5.08095714286,6.00921034483,5.9531625,5.95063333333,6.00367142857,5.531485,6.06363,6.46173030303
S7544,6.02778387097,6.07748461538,7.3249,6.64563,6.68121,8.50423571429,6.38458636364,7.08575384615,4.85707692308,6.09865,6.56256666667,5.93244705882,6.07339130435,5.839955,4.99728095238,5.92563448276,5.83537916667,5.99216969697,5.86363571429,5.36465,5.8784,6.14038787879
S7548,6.49985483871,6.41572307692,7.52153846154,7.20579,7.19619,8.66445238095,6.45058636364,7.23798461538,4.99970769231,6.27038333333,6.44000666667,5.97887352941,6.09760434783,5.81762,5.25092380952,6.11997931034,6.28532916667,5.99664545455,6.19898571429,5.456005,5.8549,6.48821818182
S7557,6.65399032258,6.24428461538,7.27856923077,7.012915,7.17307,8.37373095238,6.50873181818,7.45687692308,4.88430769231,6.6234,6.3644,5.84457647059,5.98854782609,5.67328,5.04827142857,6.03872413793,6.1510875,6.01003030303,6.02162142857,5.428225,5.79737,6.28525151515
S7559,6.4235483871,6.13366153846,7.09462307692,6.8818,6.8333,8.2208452381,6.58227272727,7.35708461538,5.00818461538,6.77261666667,6.33608,5.84056470588,5.95366521739,5.674255,5.05267619048,6.08484137931,6.178925,6.13729393939,6.11682857143,5.33356,5.65946,6.24398181818
S7560,6.59405806452,6.26210769231,6.94514615385,6.73903,6.756745,8.14569285714,6.49848636364,7.38823846154,4.99819230769,6.50298333333,6.36639333333,5.77572352941,5.90315217391,5.865275,5.00886190476,5.99009655172,6.1379,6.14096363636,6.03980714286,5.265,5.64463,6.16626363636
S7562,6.19340322581,6.28986153846,7.71835384615,7.0572,7.19683,8.44153809524,6.4557,7.33976153846,5.02115384615,6.61095,6.34398,5.92522941176,6.17606521739,5.929495,5.10984285714,5.99402758621,6.11667916667,5.99767878788,6.27809285714,5.64324,5.87306,6.44754545455
S7573,6.44633548387,6.09951538462,7.38751538462,7.006245,7.32251,8.40509047619,6.49024090909,7.13131538462,4.9034,6.56081666667,6.35939333333,5.82248235294,6.04311304348,5.66487,5.0167,5.99810344828,6.09255833333,5.92168787879,6.18435714286,5.590455,5.60168,6.32446363636
S7576,6.36941612903,6.29773846154,7.41316923077,6.952925,7.07853,8.5248547619,6.32587272727,7.05237692308,5.00466153846,6.56336666667,6.4843,5.90077352941,6.15899130435,5.91693,5.17877142857,6.14892758621,6.1191875,6.0463030303,6.28257857143,5.527245,5.76851,6.62734242424
S7581,6.48836774194,6.15507692308,7.30161538462,6.63061,6.590035,8.3071547619,6.41288636364,7.49776923077,4.90795384615,6.42935,6.3572,5.89146764706,6.02762608696,5.72518,5.03805238095,5.96739655172,6.0704625,5.89213333333,5.78413571429,5.461845,5.82267,6.3772969697
S7584,6.37661612903,6.11375384615,7.5347,6.701195,6.9486,8.37536190476,6.49681363636,7.23363846154,4.94198461538,6.49108333333,6.53391333333,5.97000294118,6.14542173913,5.77796,5.14804285714,5.98003793103,6.08995833333,5.98623939394,6.01331428571,5.52737,5.700395,6.29355454545
S7585,6.17524193548,6.30244615385,7.55798461538,7.472705,7.444815,8.28171190476,6.63811363636,7.16613846154,5.04312307692,7.11453333333,6.36925333333,5.90672058824,6.29433478261,5.774985,5.02862857143,6.06866551724,6.33872083333,6.18608181818,6.45455714286,5.66701,5.87621,6.43956666667
S7595,6.19896129032,6.38845384615,7.31154615385,6.776305,6.977055,8.21756428571,6.27788636364,6.90054615385,4.87184615385,6.22533333333,6.4605,5.93237647059,6.17279565217,5.590685,5.19343809524,5.83588275862,5.89465833333,5.97436666667,5.9957,5.582245,5.70276,6.16745757576
S7600,6.05113870968,6.12467692308,7.224,6.8435,7.005435,8.11380714286,6.47527727273,7.25513076923,4.87563846154,6.55031666667,6.48393333333,5.74485,6.09774347826,5.833355,5.18800952381,5.95250689655,6.08352083333,6.03731212121,6.12542857143,5.566755,5.873315,6.13153636364
S7602,6.95225483871,6.49956153846,7.43573846154,7.317795,7.49357,8.53359761905,6.48035909091,7.58593076923,5.07726923077,6.80405,6.60375333333,5.93929117647,6.26295652174,6.036215,5.23208095238,6.41463103448,6.335225,6.11236060606,6.50607857143,5.87175,5.924495,6.65830606061
S7605,6.69554193548,6.2395,7.35421538462,6.976465,7.169605,8.5355,6.46385,7.24709230769,4.90654615385,6.4179,6.49012,5.87405882353,6.03326086957,5.8729,4.97204285714,6.08134137931,6.10542916667,6.04676969697,6.16968571429,5.461865,5.75129,6.25106969697
S7606,6.30734193548,6.16146923077,7.31886923077,7.19032,7.18154,8.50272380952,6.37841818182,7.27863846154,4.84888461538,6.59876666667,6.48096,5.92990588235,6.13225652174,6.04729,5.33923333333,5.94897241379,6.11364166667,6.05153636364,6.16996428571,5.543485,5.747245,6.62971212121
S761,6.24689032258,6.33462307692,7.28284615385,6.503965,6.63904,8.59991666667,6.29848636364,7.05657692308,5.01692307692,6.38045,6.24689333333,5.85356764706,5.96898695652,5.81307,5.00402380952,5.71440344828,5.863775,5.95240606061,6.24117142857,5.490805,5.68468,6.11576969697
S7622,6.35777419355,6.16333846154,7.31025384615,6.70494,6.896935,8.44211428571,6.39271363636,7.24108461538,4.82351538462,6.44478333333,6.50144,5.84042941176,6.12369565217,5.95391,5.06034761905,6.01212068966,5.91105,5.93330606061,5.96544285714,5.412545,5.827255,6.35697575758
S7627,6.22376451613,6.36436923077,7.5681,7.011955,7.045335,8.72070238095,6.37790909091,7.23710769231,4.90017692308,6.55026666667,6.61381333333,5.83277941176,6.21925217391,5.9326,5.26114761905,6.00197931034,5.9844,5.94351818182,6.18845714286,5.57848,5.890205,6.50405454545
S7630,6.55537096774,6.3878,7.46658461538,7.014,7.17986,8.45110714286,6.26878181818,7.20198461538,4.85862307692,6.5645,6.45996666667,6.08807647059,6.10097391304,6.01499,5.12713809524,6.03147241379,6.03232916667,5.92490909091,6.0905,5.4803,5.86876,6.53694242424
S7635,6.77048064516,6.43172307692,7.28885384615,6.87184,6.88608,8.52333809524,6.40361818182,7.34093076923,4.92699230769,6.41336666667,6.41820666667,5.8367,6.00103478261,5.89759,4.98116666667,6.06974827586,6.09461666667,6.03454848485,5.92620714286,5.40069,5.56963,6.16286969697
S7639,6.50748064516,6.54828461538,7.29673846154,6.7754,7.16161,8.58572380952,6.62634545455,7.58648461538,5.08664615385,6.6343,6.28117333333,5.95568235294,5.9763173913,5.798625,5.10297619048,5.99692068966,6.17409583333,5.90302727273,6.22375,5.564175,5.804185,6.43281212121
S7644,6.6611,6.5047,7.10303846154,6.945675,7.47212,7.47667619048,6.6981,7.88893846154,4.98989230769,6.83683333333,6.06396,5.80593823529,5.97643043478,5.536615,4.97718095238,6.1471,6.4548,6.1873030303,6.32664285714,5.41806,5.84394,6.00585454545
S7652,6.3074483871,5.97520769231,7.27376923077,7.12991,7.10595,8.43021428571,6.36254545455,7.26109230769,4.83456153846,6.28861666667,6.43983333333,5.88522647059,6.0418826087,6.100355,5.07252380952,5.88828965517,6.14552083333,6.11742424242,6.12987142857,5.45299,5.617495,6.38705757576
