CD38.negative.naive.B.cell	memory.B.cell	CD14.positive..CD16.negative.classical.monocyte	cytotoxic.CD56.dim.natural.killer.cell	mature.neutrophil	memory.CD4.positive.alpha.beta.T.cell	CD4.positive..alpha.beta.T.cell	memory.CD8.positive.alpha.beta.T.cell	otherCells
S22131	2.39891023083942e-08	0.0777186754058047	9.51081322653819e-08	4.70356176016975e-06	1.21237024547225e-06	1.69307580831976e-08	1.15265224304607e-06	2.28728408350148e-06	0.92227183269787
S22144	9.09054562165283e-05	0.0767879404186418	4.38777626219231e-06	0.000701104095254849	7.34818677058291e-05	7.4853958301452e-05	1.41722646275475e-10	2.01676154412372e-06	0.922265309524351
S22147	6.69013568225617e-08	0.0748787783436223	0.000425752174594786	1.8253587956018e-05	0.000876092138099241	9.07095787623207e-09	4.73375558418440e-10	5.73959669313145e-05	0.923743651343106
S22148	4.19689662820901e-06	0.0776548016157841	1.3008173406762e-05	0.000279518883441628	4.27554099716187e-06	2.30141373776174e-08	4.13472467939438e-08	1.28680408887247e-05	0.922031266487469
S22150	0.000451048887025711	0.0765875568488777	1.78958259530127e-05	0.000462050844370813	8.71649195822186e-05	6.48556401528803e-08	3.94482390295801e-08	1.52520949434623e-07	0.922394025849362
S22151	4.44537778634003e-07	0.0773941609159196	8.02701984028071e-05	7.8898442874421e-07	0.000347275451450112	8.32804055348331e-05	2.80608897964991e-09	1.78893325515295e-05	0.922075887367845
S22160	2.23127532639289e-07	0.0769097071125037	8.86040538089615e-06	1.10546760619455e-06	0.000234649294332861	5.7013249810549e-05	5.06828200448207e-10	2.58920332724788e-06	0.922785851632678
S22166	2.61589687304573e-07	0.0755012333218517	0.00158529571760296	5.36527532749403e-07	0.00024129037777657	1.42554120133834e-08	3.58943337721441e-10	6.78932032156446e-05	0.922603474647978
S22173	1.76482996175737e-05	0.0766837133219777	1.04265596039409e-09	0.000587682229135036	1.44833645609794e-05	2.62898743717358e-08	2.88138962303587e-09	6.70462431548221e-06	0.922689737946473
S22174	1.08191213150627e-06	0.0765386174943623	1.40518807724427e-05	0.000788434799260903	5.08271003514437e-05	2.129052342454e-05	4.5436777539912e-10	3.76319403266932e-08	0.922585658203389
S22177	1.56362027735478e-06	0.0776668268916731	4.63008496295497e-08	0.000206267867469726	4.14733116357766e-05	1.50021821972011e-07	2.96773861616131e-07	8.17897068887215e-08	0.922083293422704
S22178	3.56510656548184e-05	0.0773432699638019	2.68294926588235e-05	1.76088378929344e-05	1.35963089894353e-08	3.78800611075014e-06	2.61242440264896e-09	2.69118317164123e-05	0.922545924593431
S22181	2.17432943874171e-05	0.0777588297784172	9.48981809689293e-08	6.07173574081571e-05	8.06169094463648e-06	4.498357027319e-09	1.01928793480543e-06	1.06394055838226e-07	0.922149422800314
S22185	6.69607541935543e-07	0.0776712465603267	1.5996329347812e-05	0.000299524454363548	1.54092910915748e-05	1.02820719278233e-09	2.46699870896516e-07	1.50723510606869e-07	0.92199675530574
S22189	7.46009231191679e-08	0.0779705389327513	2.32445434030369e-05	8.19151726847911e-07	0.000366352339494374	2.7518487635533e-09	9.78054547005169e-10	9.41081085616924e-06	0.921629555890942
S22191	3.17769651011681e-07	0.0782628661725835	3.09460287248521e-05	0.000183868106698655	1.121235183167e-05	7.94424720765161e-06	9.30410044993293e-10	1.75231247527503e-07	0.921502669161645
S222	4.09699232518368e-05	0.076905013581288	1.73410422166446e-05	0.000624584735149345	1.14594264293966e-09	6.68297434659189e-08	4.01949942859366e-08	6.41924038503525e-08	0.92241191835501
S2220	0.000599022280963989	0.0765161768996201	2.03528124564475e-06	0.000454454450173921	3.26183909199498e-05	1.14642929840278e-07	2.04645816233691e-08	9.84001140309241e-09	0.922395547749553
S22226	2.04331933788416e-08	0.0770931680523678	1.17769163149813e-05	0.000375173477027959	1.80712467908283e-05	1.30579654378217e-08	3.91948509983549e-09	4.52523604202922e-08	0.922501727644494
S22227	2.63198420293967e-05	0.0773006680390091	3.46008484341779e-08	1.63890610965127e-05	0.00016641959337157	1.42052798833608e-05	9.84057678796802e-09	8.32181899768264e-06	0.922467631924187
S22231	6.31573705787449e-08	0.0764427052857833	1.70855033494146e-08	0.000416629473807721	0.000158286037522401	5.87879499920854e-08	1.91802322112306e-07	1.97188987989071e-05	0.922962329470942
S22238	1.06094030054894e-07	0.0779356705559844	9.92647736304473e-06	0.000216039306855254	6.52138696149494e-08	8.5625884965869e-06	1.64524615692368e-06	3.49440121575442e-08	0.921827949573232
S2224	4.17767186755054e-07	0.0779253050369177	2.71333980261582e-05	0.000188073778932173	1.16340624986852e-05	2.56146702212072e-07	6.84489665990463e-08	3.73179877827488e-08	0.921847074042782
S22249	3.72569229377565e-07	0.0774017664268367	9.73209015075613e-07	0.00017577874878902	0.000430706331570813	1.68816972189959e-08	1.82256612416638e-11	1.69745796279426e-07	0.92199021606884
S22257	1.47460525623491e-07	0.0775394570069265	3.84372980475035e-05	0.000217709114042723	2.64948687146344e-05	1.34199196451152e-08	4.55562331431844e-10	1.09098167066964e-05	0.922166830559554
S22259	1.05269503694932e-07	0.0777073942666494	4.4864997294826e-05	0.000218615083373462	0.000132880669622912	9.60583033108292e-10	1.77608608153732e-09	1.90412435280623e-08	0.921896117935643
S2226	2.76224689623908e-05	0.0778072828388145	4.57858826627586e-06	6.25841204170099e-06	1.02853591522956e-06	1.00966242281129e-08	8.71833974524083e-09	2.96437389946968e-08	0.922153180697297
S22260	1.91981512519532e-07	0.0753641841939048	0.00153215667419816	2.77440354219729e-05	0.000292425624351289	1.97476976077713e-05	2.25496854863956e-10	1.23998088284819e-06	0.922762309586624
S22262	5.65368331722448e-06	0.0764329395182652	4.03276507764424e-10	4.70386216643902e-05	0.000259255475329871	2.12875657840617e-07	2.94538983254377e-09	1.95566468230422e-08	0.923254876920452
S22268	4.65099500719485e-08	0.0768781089603499	4.74545462600219e-06	0.000109050546103866	1.27469852966833e-05	1.07250910215687e-07	4.16749539036268e-09	6.03547647339799e-09	0.922995184089791
S22275	0.000145964646343577	0.0772421561111349	1.80500139083293e-06	8.25465012280302e-06	5.86496825172069e-07	4.18777853886163e-07	7.77454006931003e-08	8.94900297557263e-08	0.922600647080898
S22289	9.61837151701507e-05	0.0774420573964221	3.32838273111969e-05	1.4906612427252e-08	1.42269049923149e-05	4.66200385129672e-07	2.15950254485371e-07	2.2466636327507e-09	0.922413548852189
S2229	2.4678303209721e-06	0.0775989569810769	3.70710339182473e-05	4.54264610661409e-06	1.76700165179399e-06	3.2580795361697e-11	1.13136106937901e-09	1.12979625414868e-05	0.922343895380442
S22295	3.37693412439928e-07	0.077974025319457	6.19514226251408e-06	6.80912081524309e-05	3.01748265124907e-08	3.29431826013905e-08	6.20771546696872e-07	2.05851027335509e-08	0.921950646162057
S22296	2.47273558575534e-07	0.0766459980261356	1.559535026128e-05	0.000378427848168061	0.000132578898164369	1.98962332874431e-08	8.57496659583939e-07	1.66052470842108e-09	0.922826273550294
S22301	4.75968304066482e-06	0.0766198247498075	6.73715499580397e-06	7.40321538972461e-08	0.00134283759616892	2.28425377982893e-06	1.18637219119352e-09	6.61610251842931e-08	0.922023415182656
S22320	4.76993411985612e-06	0.0768575427300179	0.000288805426420502	2.23816049225626e-07	0.000118488332356087	4.90291646463243e-05	3.15443013458917e-10	1.32277252762852e-07	0.922681008003694
S22323	1.82473985683094e-07	0.0776968462093182	2.67962606089889e-08	0.000418724751423569	4.18968532119036e-05	2.15367501697377e-08	1.67899911595216e-06	1.5824822738858e-06	0.92183903989766
S22326	1.44053389448153e-06	0.0780020802595057	1.09152195010601e-05	0.00019823686306647	1.90877232837373e-06	6.49672423090466e-08	2.69257688796615e-10	1.66318852845246e-09	0.921785351452015
S22327	5.67770364354748e-05	0.0780630193710061	8.98466336266867e-06	1.39466145794063e-07	4.22061673778556e-05	3.06683052581654e-08	1.98725272945638e-07	1.85559368048615e-06	0.921826788308413
S22333	1.99207846857042e-07	0.0782750141811584	7.94855535958064e-09	2.06642593224265e-05	9.67277961413131e-08	4.3607815684164e-07	5.32597988763461e-07	5.057020074432e-09	0.921703043942155
S22335	0.000213917034986434	0.0771676144486536	5.26982546113471e-06	1.95764459243956e-07	8.26236690671461e-06	3.27633630765633e-06	3.62011724952602e-11	2.93500138621708e-08	0.92260143483701
S22336	7.39243445345827e-06	0.0761611988868469	1.42803559577137e-05	0.00041705630549154	0.000152761268597839	3.36155687539349e-05	1.23874653564641e-09	4.01598328988529e-08	0.923213653781319
S22343	8.3296116490222e-08	0.077103493572756	1.61798585043665e-05	0.000347635682775792	2.17533937815389e-06	2.37401181632169e-07	2.07525242183711e-09	9.77181284088438e-06	0.922520420961194
S22352	2.43812975475964e-05	0.0765384315126261	2.65728303671718e-05	1.40618061879654e-07	1.86248956906728e-06	1.78515319609377e-06	2.39078595041491e-10	1.75781889328839e-08	0.923406808281365
S22371	4.92080412940074e-08	0.0776165351253115	7.46549748686487e-05	1.53645017040887e-07	0.000312028450824173	1.15812401986824e-06	8.92943365467676e-10	8.82576115788766e-05	0.921907161967395
S22372	1.42300136725415e-07	0.0770940727529222	2.09097723217275e-06	4.29737950995126e-05	6.32337631560021e-06	4.77488573981118e-10	6.04621932500205e-09	8.53948031716208e-08	0.922854304879783
S22375	1.21332273854356e-07	0.0767129079997848	0.000104201653289139	0.000538573128317326	2.1163568002697e-05	2.25184273021051e-07	4.30526409118622e-07	1.94787870824208e-09	0.922622374659771
S22376	5.22370645788916e-09	0.0765005304607309	1.16249345027916e-05	1.4316810596644e-07	0.00131271500078794	2.11820046984573e-06	3.07419884676875e-08	6.30574263755783e-08	0.922172769212281
S22377	6.63491082519163e-07	0.0760974197945606	2.09229389114463e-07	0.000372812188581442	1.98451669878559e-05	4.88533915882082e-06	8.6844724633723e-10	1.91382821205364e-08	0.92350414478351
S22388	3.54108442310593e-09	0.0779260950594468	2.56954752487395e-07	9.46449996962827e-05	4.03518149194093e-05	2.15852077164747e-07	1.71227349485008e-07	1.05171595625456e-08	0.921938250033514
S22392	0.000143917698414065	0.0745606047575098	0.00220431192694201	1.33510242308953e-06	6.15513890718148e-06	7.75499291016577e-09	1.0955874142713e-07	2.38435995291123e-05	0.92305971446254
S22395	0.00035500646272864	0.0767419627669893	1.28205891476708e-05	5.39645262521191e-05	2.21611249185779e-06	3.3199749739206e-05	2.85722382032895e-09	6.67606214295286e-07	0.922800159329213
S22396	1.99259508851254e-05	0.0776005358780867	0.000100233299758484	0.000494774390713695	1.72712242343305e-05	1.03276222814924e-08	1.00222117881897e-07	6.61361368687715e-07	0.921766487345213
S22406	2.0340801932194e-07	0.075766016455464	1.14680372602891e-05	0.00118148636230217	3.97178512160333e-05	8.54989678656111e-07	1.7172782928978e-09	1.22461763082988e-05	0.922988005002473
S22407	7.32831503653191e-07	0.0772716539346683	0.000313786779656991	8.22156360622167e-05	4.265357420689e-06	5.9132062667149e-06	1.37003473240885e-09	4.20031698653216e-08	0.922321388881217
S22408	2.94352198258892e-07	0.0764503877220715	1.22125976867041e-05	0.0011091859953882	1.23668033373088e-06	1.13405458099743e-09	1.08161294083834e-06	5.64604816248069e-09	0.922425594259278
S22412	3.9483251672087e-06	0.0768570983353644	9.24540700993588e-06	4.40127869955969e-06	0.000751873860834752	1.18530642679954e-07	6.22200164268607e-08	1.32776299770053e-06	0.922371924279267
S22416	7.21853124816389e-07	0.0774910457244584	5.33322512725377e-05	9.22109255005113e-05	9.60439288262201e-05	7.43221447716387e-08	9.55304583219314e-09	1.83308934129812e-08	0.922266543110733
S22418	5.55928170954098e-07	0.0774690748752933	4.31521354915405e-07	0.000640385362624169	1.26871353751708e-06	2.13617950048033e-07	2.58702155798183e-09	3.87655463132044e-06	0.921884190839416
S22421	3.76169482213045e-06	0.0776841815513922	4.11635318325571e-06	4.51529767798663e-05	2.80831298128497e-06	1.65094817732778e-06	1.41598781342285e-06	1.4561173834656e-06	0.922255456057467
S22423	0.00137721489675016	0.0762306516598461	5.41707886787284e-06	2.18929579871815e-07	0.000207203187052269	6.38009377312954e-10	4.10643121629089e-08	2.07723928118516e-08	0.922179231773189
S22424	5.12941795779102e-06	0.0766415812743875	2.022054206929e-05	0.000982824905767954	1.01249587375681e-05	1.76365700850643e-08	4.5312060810686e-07	1.49775295012794e-07	0.922339498368607
S22425	0.000505824246252274	0.0771515237563311	1.28134285524229e-06	7.94043677102871e-06	2.46142958959717e-05	4.30093895549349e-08	6.17320069726133e-09	1.55602812619571e-07	0.922308611136491
S22427	2.67699404187234e-08	0.0765423950957314	0.000313642524892482	0.000320088412169981	0.000366604298292578	1.76528525161878e-08	1.80354675918883e-10	5.42818343706459e-05	0.922402943231395
S2243	3.39321027280523e-08	0.0775281736977166	4.45514781552741e-08	0.000300930137916143	5.47149782218691e-05	1.08830619906667e-07	1.18324006747103e-08	2.53938524813526e-06	0.922113442654296
S22434	6.43111474203188e-08	0.0770118341504079	2.55989481191423e-05	0.000205772285055782	1.38829272950041e-05	2.64010779708675e-06	6.78096524503867e-10	3.99058846839257e-06	0.922736216003613
S22441	9.33017588732477e-08	0.07762411368659	5.30661985307822e-05	8.28462535527886e-07	3.8903671185168e-05	4.28083028950703e-09	3.18452984856798e-07	8.13239733521539e-05	0.922201347972232
S22447	3.9254011357338e-07	0.0767516775883816	2.13342756216717e-05	1.41471962926062e-06	0.000667751338953338	8.02256139339841e-07	1.09478175595575e-09	3.76989055598725e-06	0.922552856295824
S22455	1.3896908901324e-07	0.0784104194207572	1.98393062387295e-05	4.39789504303884e-06	7.13462623328736e-05	9.66574258162829e-10	2.37538710689469e-10	8.32625431049238e-10	0.921493856109801
S22459	2.23964448831974e-07	0.0758905125441885	9.16192695704365e-07	0.000102346781394681	0.000964965839209538	7.16781335375308e-05	3.89067533344652e-09	1.22623366176568e-08	0.922969340391513
S22466	2.903600648533e-05	0.0775574685878729	4.64171422861702e-06	0.00015519638233789	3.90284328297482e-06	7.57429845358957e-09	1.48651379397642e-10	3.37284802452515e-06	0.922246373894818
S22467	5.7064806330089e-07	0.0773460898539134	8.72682727473728e-08	0.000262766722808794	3.72998322717277e-06	1.54527076465251e-08	7.5530187988117e-08	4.07755682246376e-05	0.922345888972594
S22468	2.52951954038764e-07	0.0769053738207531	6.93163699460041e-06	0.000813023488632563	2.77593626958628e-06	8.75982018318985e-08	3.50662617173847e-07	6.6997362923207e-08	0.922271136907214
S22470	8.32615358964703e-06	0.0768563621481958	8.72487673629674e-08	0.000710339504570848	2.47492972285058e-07	2.3026668314905e-06	6.29617164523339e-06	2.17554828050393e-06	0.922413863065147
S22475	1.04432799576828e-06	0.0766448591366927	5.86913978979908e-10	0.000338700313995379	7.41125696812914e-06	6.8468893059762e-09	1.66014946174396e-06	1.51417264278009e-06	0.92300480320844
S22481	2.32671960484449e-06	0.0771069203408418	0.00021712720802681	0.000929973049125828	6.68267136598415e-10	1.00328540355193e-07	7.81414867453582e-10	1.30623541568717e-07	0.921743420280637
S22482	3.09811054931942e-06	0.0758517249898685	1.84087973194814e-07	0.000278389888065157	0.00104966856639967	7.03533385456346e-08	1.53501851714792e-08	4.43785108698921e-06	0.922812410802533
S22485	4.63071579587031e-07	0.0776487721993222	1.52235069413846e-07	9.81455479217819e-07	5.46703928047214e-05	1.72427203669901e-06	1.82872585211911e-09	3.9597453105195e-05	0.922253637091877
S22486	3.86108759557914e-08	0.0774617305963948	1.02628185785207e-06	5.22608762069931e-05	0.000196124693670536	1.67213656963214e-08	1.39118547403032e-06	5.61802121302045e-09	0.922287405416133
S22493	3.14062766238899e-06	0.0773760589396526	7.61211529615961e-06	2.10633736471217e-06	0.0002790378525937	1.55443128566309e-07	7.9002864289488e-08	3.31686678980687e-06	0.922328492814648
S22498	1.95520133551406e-06	0.0745391881817583	0.0018384168767784	0.000142170717123691	6.5077986555073e-05	8.61380968965289e-06	9.74089032624633e-09	2.14703171538311e-05	0.923383097168715
S225	2.65063870151526e-08	0.0758656058643804	4.85312623395756e-07	0.000237911127613346	0.00091612670221896	8.637692958028e-06	1.65859032869155e-10	5.68305811036066e-06	0.922965523569849
S22507	0.00010068176097102	0.0766576584577412	2.33888297425549e-05	0.000859147052534698	8.54355918760689e-05	5.55948383748351e-09	4.11919064679098e-09	9.62487446602117e-07	0.922272716141013
S22514	2.73454866444212e-07	0.0763877425706112	1.98791671786864e-08	0.000819949768871112	8.28842380849747e-06	8.5978362942862e-07	5.88531936001851e-06	2.5886712647739e-05	0.922751094087038
S22515	1.07722520715029e-06	0.0773812895030781	6.93581894709704e-05	0.000594486487703351	7.98309175436819e-06	3.13903522320558e-08	1.03902149097444e-09	5.19035209230857e-10	0.921945772554377
S22516	2.08707384791324e-07	0.0760698939022471	6.9636921974779e-06	0.000323762438924359	4.98962996538875e-06	3.54936433606448e-05	5.20374862945607e-10	1.96653104055445e-07	0.923558490812441
S22517	1.67677942442152e-07	0.0764392878752864	5.20884685316366e-05	0.000406770763823379	0.000337632529499666	3.28681169601801e-06	2.13062285558032e-09	9.24001928657191e-06	0.922751523723311
S22519	3.2940672471705e-07	0.07783260796771	7.62800661181372e-06	5.79908686264405e-06	2.60201339451793e-07	4.78505805565385e-08	1.48390210665311e-06	2.95821566962447e-06	0.922148885362395
S22521	2.35525015792939e-05	0.0773644973025496	2.50242838036001e-05	0.000599653627329064	1.65135683010116e-05	7.80437490452127e-05	2.18284794527545e-08	4.49355104714866e-07	0.921892243783808
S22523	0.000108511428403008	0.0775042005699681	1.10349830089013e-06	2.66077353939541e-07	0.000202250863551697	2.06860841912011e-07	3.35312176488239e-09	5.61574028879537e-07	0.92218289577443
S2253	6.46548315734404e-08	0.0769949104828486	9.67907580804121e-05	0.000404365044780743	9.41696853705165e-05	1.28602222700441e-06	3.94099937589577e-09	3.2129120094151e-08	0.922408377281742
