naive_B_cell	memory_B_cell	CD4_positive_alpha_beta_T_cell	CD8_positive_alpha_beta_T_cell	macrophage_m0	macrophage_m1	macrophage_m2	MAST_cell	otherCells
S8474	0.0199872661287435	0.0579332613667273	0.231075262709245	0.0287177677063115	0.0348325230533631	0.0269236913129039	2.03274652226212e-09	0.173236199229725	0.427294026460234
S8479	0.0215464455689598	0.0526665793424276	0.223417408694165	0.0300633480230396	0.0356166425474101	0.0286277687890876	1.281481930426e-08	0.177902222192722	0.430159572027369
S848	0.019598379184	0.0565238593014097	0.230524175761993	0.0273060679387528	0.034787943158675	0.0300662062568149	1.25956878879731e-07	0.171685562242972	0.429507680198504
S8492	0.0211516057327964	0.0547474587273424	0.235819873587781	0.0280933265653758	0.0340928775805215	0.0273644488662143	2.47663421860258e-09	0.172974589472353	0.425755816990982
S8499	0.0181918186521018	0.0554128486952334	0.220418052229556	0.0264465005223209	0.0355316518627892	0.0272497063358291	7.26672774763988e-09	0.175169465136995	0.441579949298447
S8508	0.0287999498753696	0.0527270017368808	0.226639216525756	0.0301662047921932	0.0383639251539361	0.0247545139362293	4.26322019436465e-10	0.17510099473197	0.423448192821343
S8513	0.033916602348672	0.0334247187946996	0.225756433373429	0.0281549310806264	0.0368729581604624	0.0245497366710198	3.68583728069906e-09	0.174983996116102	0.442340619769152
S8517	0.0118191711441382	0.0661712638368504	0.22145453533974	0.0298979539696619	0.0372632579447758	0.0280877925946718	5.43347211444026e-09	0.177118886014789	0.428187133721901
S8519	0.0285102293924896	0.0492698518491031	0.233747932083116	0.0276160025511125	0.0347349688934107	0.0259999339979316	5.35966285104505e-09	0.174696374762052	0.425424701111121
S8528	0.0150302957168768	0.0557423254578784	0.227483521755274	0.0277181204416529	0.0347811095913806	0.0274699510245609	7.29452413299981e-09	0.171132975394353	0.4406416933235
S8531	0.0203252191565026	0.0522173781489535	0.236697999718945	0.0280942266826391	0.0359772968469312	0.0239881875939721	8.60616126283198e-09	0.173435203520834	0.429264479725061
S8539	0.0271731638771204	0.050716270848584	0.219894857792854	0.0299372767088743	0.0378505657345461	0.0257843141859703	1.73313714129602e-08	0.176024718663362	0.432618814857317
S8540	0.0262699442458369	0.0443826257789269	0.218816652431628	0.0262723755825304	0.0342623126417386	0.0358191234558562	6.56722224470016e-09	0.17118361529002	0.442993344006241
S8545	0.0397935204241415	0.0427247728339014	0.212080397173121	0.0274530395486784	0.0363352236859624	0.0255448673335019	5.73718226676261e-09	0.175020362361678	0.441047810901833
S8547	0.0132480037110782	0.0613940164617453	0.237325244837348	0.0289566289839196	0.0352289719306319	0.0280796656469127	1.03991285569739e-08	0.169247638963812	0.426519819065424
S8557	0.0225158691336411	0.056960044081236	0.239418903882833	0.0277993057720452	0.0311883805119061	0.0246780446499821	3.0578323677675e-08	0.170812384493901	0.426627036896133
S8563	0.0284793758043758	0.0507295156068126	0.219434421329151	0.0298119575131272	0.0351477754285022	0.0295300945265425	4.6577654350178e-09	0.178756730722364	0.42811012441136
S8567	0.0208546063353766	0.0562488761654466	0.231520817148053	0.0301696187448379	0.0347272081035934	0.0270207091145698	2.03315320313047e-09	0.17472921914439	0.424728943210579
S8575	0.0151506748614863	0.0564900104733595	0.245835407243247	0.02781983591214	0.0348235411373819	0.0257657991606261	1.1790291579032e-09	0.171562605672778	0.422552124359952
S8586	0.0292756693001217	0.0467001744713065	0.24560696714636	0.0285727684700944	0.0374783565727009	0.025022900996164	1.81783469974868e-09	0.170622241565169	0.416720919660249
S8587	0.00644151246782489	0.069765780880231	0.227500281546277	0.0267810081900689	0.0322507674491669	0.030973694452685	3.06774343325456e-07	0.174188460768067	0.432098187471336
S8588	0.0124820431984444	0.0601318196147998	0.236169527093875	0.0268830108373941	0.0379391703631172	0.0285806135585315	3.35185986242826e-09	0.168419445459606	0.429394366522372
S8590	0.0120568959250199	0.0568314646357606	0.224834379137657	0.0270980344758537	0.0353721008290228	0.0328949308879783	7.9984972815573e-09	0.169674273433643	0.441237912676567
S8592	0.0162449893843191	0.0586091434677004	0.235122498266961	0.0263307831328468	0.0343750329762257	0.0249901054395378	1.1186843783223e-09	0.173787935786545	0.43053951042718
S8594	0.00823650345347815	0.0624018880157285	0.224664113313939	0.0288993944827078	0.0363305339917227	0.0258554701285599	2.48347255576473e-08	0.179519808984148	0.43409226279499
S8596	0.0238677654787848	0.0552702615888709	0.234572882562171	0.0324276140115111	0.0351697450222454	0.0261069742541396	5.44722962995507e-09	0.167858026771061	0.424726724863987
S86	0.031038598160601	0.0482562225928763	0.226785538398801	0.0278489786704745	0.0357458118607972	0.0294279402166134	4.8820367399905e-09	0.171612615972823	0.429284289244977
S8608	0.0135290874570136	0.0567088795886743	0.233914739083485	0.0280079429510598	0.0311672292543716	0.0303705848461414	6.74369161540971e-09	0.172866736898065	0.433434793177497
S8612	0.0098054649191511	0.063869255978407	0.233812126386972	0.0297422738232822	0.0354426083813256	0.0289825843142699	3.9733701376971e-09	0.172986521839181	0.425359160384041
S8618	0.030953084111727	0.0463284761640753	0.239535662971277	0.0277025608689912	0.0340089273004469	0.0295473266811189	3.16829692632006e-09	0.173255916065581	0.418668042668486
S8633	0.0215904603548647	0.0570026887519984	0.231837643001351	0.0303631802773567	0.0367042919360266	0.0265299467983438	3.67190798513251e-08	0.172885997825055	0.423085754335924
S8638	0.0182719347857287	0.0546847127997668	0.230722910978814	0.0278061369644157	0.0359092003013876	0.0269571697807901	1.21918813153577e-09	0.169049026771079	0.43659890639883
S8639	0.0323196114853319	0.0438347823824556	0.240188020957734	0.0260540171573469	0.0347865800185199	0.0262862105795456	3.19789556914168e-09	0.169665652458913	0.426865121762257
S8641	0.0204963938706204	0.055868153696765	0.218558947180711	0.0273033464119092	0.0372614714324337	0.0266961865755938	5.04140544498243e-09	0.17542484748336	0.438390648307202
S8644	0.0105730310005056	0.0672547629003075	0.225837173223226	0.0252284893283095	0.0332041889241518	0.0267965754292649	7.80487970194382e-09	0.175575571030739	0.435530200358616
S8645	0.0217526186104491	0.0557145122349561	0.225450127788565	0.0269082628060268	0.0377405601469857	0.0265462338411235	4.25108005959548e-08	0.177776526620412	0.428111115440681
S8658	0.0257362509626434	0.0502804898126483	0.240008580106086	0.0297879179883723	0.0344573778401838	0.0285358449722441	8.00460894645343e-09	0.166873212327255	0.424320317985957
S8665	0.0178074290036575	0.0477370389647361	0.228721104257555	0.0290618629435247	0.0329249910377352	0.0292942213569474	1.18002373892863e-08	0.178559091040079	0.435894249595528
S8668	0.0250188937821355	0.0504989296106991	0.211399537964076	0.0257990970291604	0.0354412065705078	0.0321293393857473	5.2638583542215e-09	0.180675339201748	0.439037651192068
S8669	0.0241086179419365	0.0510347849632643	0.227104646972727	0.034022963297489	0.0347945442838603	0.0284864554839528	4.70095015601083e-09	0.170459098602767	0.429988883753052
S8671	0.00351987020294546	0.0717264414987484	0.230200829853756	0.0271261751722235	0.0366545016372895	0.0270761260382952	3.07678867453717e-09	0.171872360872124	0.431823691647829
S8672	0.022785670616487	0.0512763613945821	0.232221585988354	0.0265760053578594	0.0356142013194306	0.0286039755522039	3.07204758317336e-09	0.176353977381675	0.42656821931736
S8674	0.0233432535844267	0.0488768578820566	0.230805701547337	0.0272718922131707	0.0369965531326015	0.0279658086593191	1.58246232889288e-09	0.177366855375606	0.42737307602302
S8678	0.017250666101206	0.0587126725399605	0.245237069895341	0.0301080331113994	0.0352242838497358	0.0265610903203703	8.21141907176804e-09	0.171426370820485	0.415479805150083
S8685	0.0170627380250287	0.059077086525605	0.240079570142874	0.027603209070975	0.0356762434314315	0.0275411833424016	3.58976778899032e-09	0.171908137315756	0.42105182855616
S8689	0.0250055805780335	0.0508958800683014	0.2362320761392	0.0287922943116851	0.038210773793861	0.0244145319772818	3.10569026650333e-09	0.176077779645773	0.420371080380173
S8692	0.0173836203231124	0.0543286314689692	0.218785928927289	0.0274835849902206	0.0375973330623057	0.0284109375928288	6.74883604830552e-09	0.173720580085138	0.4422893768013
S8715	0.0264068571928276	0.0524888966965233	0.225376072189386	0.0287482210960654	0.037803240673117	0.0253029400318255	6.12103388002826e-10	0.178211850645149	0.425661920863003
S8725	0.0124155101112987	0.0583417781054384	0.225630385981758	0.0310587980107693	0.0342391874005417	0.0278530234869937	4.91505297314632e-10	0.176483134105208	0.433978182306487
S8729	0.0303365825449309	0.0514495714859645	0.226631019717299	0.0292689856581587	0.0341354988394385	0.0313131561185573	4.08753188895406e-10	0.170761787521352	0.426103397705546
S8731	0.0219808933579985	0.0543981016280092	0.243612547385091	0.0268919793417188	0.0338069068060627	0.0275943081659659	7.4798097631255e-12	0.168475147072203	0.423240116235471
S8734	0.01136220566397	0.0680436061435397	0.235751611745918	0.027271990427691	0.0360857553269151	0.0225204985393051	2.29826933000402e-09	0.174084202305578	0.424880127548814
S8739	0.0216424006854605	0.057505250476242	0.236027324521669	0.0265900323023862	0.0344144758246915	0.0280125324461068	6.71949161077285e-09	0.175113178509279	0.420694798514674
S874	0.0194376013306845	0.054153573496627	0.220364987111636	0.0306167768536831	0.0327268653004317	0.0323349110887885	3.88957558060105e-08	0.174842802102666	0.435522443819728
S8743	0.0184781261443327	0.0539421266948355	0.227685406236481	0.024309140947644	0.0327650767136848	0.0323225609638247	3.1489546507558e-09	0.169674805899865	0.440822753250378
S8744	0.0200050311853193	0.0551649809981585	0.231573295469094	0.0285718713718649	0.0326860263065067	0.028411322521179	3.95401682834373e-10	0.172302026682347	0.431285445070129
S8754	0.0179689373993654	0.0588292504392305	0.234941901484446	0.0265607497309969	0.0349392183544067	0.0260589318359348	2.46339086493051e-09	0.170725542238851	0.429975466053378
S8755	0.0244538301127914	0.0496059662067982	0.238576635399854	0.029275593519985	0.0335536763258451	0.0309195629570393	1.10143304785495e-08	0.170745035231517	0.422869689231839
S8760	0.00671390006693562	0.0637222716101931	0.229140362797926	0.0269894522618738	0.0363316242199306	0.0279616910898976	1.05690010069337e-08	0.173466087589002	0.43567459979524
S8762	0.0156767731100459	0.0608803184842194	0.236055717548273	0.0312178115815317	0.0361496269431733	0.0280588990117937	4.84166501976317e-09	0.174151174667483	0.417809673811815
S8774	0.0149292003041544	0.0555659653503097	0.232296891468077	0.0299381453577589	0.0388945951076383	0.0238394424722132	5.42254504742005e-09	0.180006496715001	0.424529257802303
S8776	0.0306765702139305	0.0510766765134021	0.228777585739248	0.0303675748284763	0.0366494658718059	0.0258076462098671	3.47097894782662e-09	0.174711702568204	0.421932774584087
S8788	0.0251527274639056	0.0527155023183933	0.234528105011078	0.03000605393264	0.0336126788491877	0.0300889822537211	6.45964194208814e-09	0.172724947354996	0.421170996356436
S8791	0.0296385617014641	0.0420128221667941	0.229017875397054	0.0257662664306868	0.037452955103935	0.0286175808411767	1.24959588071852e-08	0.173647708346631	0.433846217516299
S8792	0.0163122276633174	0.0613693475885154	0.229951946801188	0.0284174819222246	0.0288901909805249	0.0295003057848838	4.33960645259544e-08	0.172274423967176	0.433284031896105
S8794	0.0223222884906224	0.0548617769765892	0.23373910963235	0.0295188692936754	0.0349438161910031	0.0282254337463655	3.10120270428108e-09	0.169085628810286	0.427303073757907
S8796	0.0227460914854826	0.053174629403095	0.219047922545757	0.0289268228095222	0.0385709707915034	0.028409582176591	1.60663327480151e-08	0.180186980710542	0.428936984011174
S8798	0.0123551387101139	0.0599572130321432	0.21029634193645	0.0332423545500788	0.0401242809737197	0.0272535710292443	1.89630890451262e-08	0.181123874503514	0.435647206301646
S8804	0.0349856637189975	0.0469990326387087	0.224222346448135	0.0286729212060708	0.0370189501013926	0.0286069079894593	2.54162253545462e-08	0.174550388395754	0.424943764085257
S8808	0.0155678999161628	0.0553696472569293	0.221249275343415	0.0274700740544415	0.0369763856920017	0.0288862694320834	1.52346437893262e-08	0.178066280308462	0.436414152761861
S881	0.0168666605336242	0.0563784983987629	0.228377779243644	0.0280597691097191	0.0349944184778233	0.0276904511416226	2.94614443891422e-09	0.173661036720639	0.43397138342802
S8811	0.0164590698009012	0.0597349058261744	0.210510518709139	0.0267955842171664	0.0340656957373524	0.0354101059245409	2.756247160811e-06	0.175900174944548	0.441121188593017
S8812	0.0147255601206736	0.0612473107711612	0.228635697758847	0.0280242774200529	0.0344785900593839	0.03085637890003	4.19889651785031e-08	0.172021379005432	0.430010763975454
S8818	0.0344706163606933	0.0495422741770061	0.228212044948296	0.0297571946337384	0.0365841883561646	0.0250471173780932	4.48494786640944e-09	0.174790936500719	0.421595623160341
S8834	0.0105227698861091	0.0586103439748264	0.215629925210238	0.0299051558355596	0.0349718147317777	0.0305196542207873	5.16097882649317e-09	0.178148259190712	0.44169207178901
S8840	0.025047275937776	0.0515690119243015	0.237337197558664	0.0300575459919515	0.0300602003881747	0.0333193875247675	8.88243725066698e-09	0.169671609688499	0.422937762103429
S8845	0.0127986166115727	0.0615979514553863	0.224533768141698	0.0249835522398862	0.0352718043423233	0.0315733166310238	4.13294097486939e-08	0.176913945751712	0.432327003496988
S8849	0.0156467588627938	0.0573166269269929	0.232522134114419	0.0298266651730114	0.0336129355408495	0.0289188200727876	4.54925941854149e-10	0.170368235689463	0.431787823164758
S8856	0.0143736793205648	0.0581964169044183	0.2457234095594	0.0282414852309559	0.0334046005311782	0.0255754216795849	7.87601884984062e-09	0.170847920957519	0.423637057940361
S8858	0.00957051007126943	0.0635921550454269	0.232951285102612	0.0348372002569628	0.0324205005976982	0.0302307273907817	1.04728368394397e-08	0.176656818988472	0.41974079207394
S8859	0.0280318501711318	0.0515479471906581	0.225284760095646	0.0302416547135991	0.0353072057726225	0.0277199817609545	1.48573980017309e-07	0.177102670536156	0.424763781185252
S8863	0.0176750247565263	0.0569180241663323	0.233203737841378	0.0279462274414518	0.0349970350585555	0.0270921725741352	7.55844823507845e-09	0.175613233982282	0.426554536620891
S8864	0.0157410046462041	0.055026495116013	0.230992376952247	0.033107126578098	0.0344481003123701	0.0324107464638987	2.56335643271918e-07	0.171514587460409	0.426759306135117
S8868	0.015959580428719	0.0495300592727359	0.233736886106289	0.0337478296138278	0.0329004239660359	0.0291175224489675	5.0509316720339e-09	0.17207514351331	0.432932549599183
S8870	0.0136888068861879	0.0597683359040284	0.232102421961738	0.0300723985254099	0.0299679584480643	0.0388068674958422	2.62754457892354e-10	0.17060456771441	0.424988642801565
S8876	0.0165282740995991	0.0625593635445382	0.232248310496994	0.0315823279408339	0.0367306845837819	0.0250302343655183	4.10160755209418e-09	0.172294524203674	0.423026276663453
S8879	0.0118088346607694	0.0624934878480913	0.224951689932419	0.0275095977650519	0.0343663289024981	0.0298858951364648	6.25058756607586e-09	0.178121587011294	0.430862572492824
S8903	0.019198152058461	0.0585551182369509	0.228596531774504	0.025958324479251	0.0369036522746663	0.0261649459691367	1.60168763891179e-09	0.173973658106909	0.430649615498434
S8905	0.0168756142704094	0.0603228359457379	0.225154753993491	0.0280424809478038	0.0363027656861254	0.030663064665455	3.35344184046795e-09	0.173500729952396	0.429137751185139
S8909	0.0105180973792192	0.0557430588856239	0.234165038783482	0.0286587532381506	0.0367790801884054	0.0273832225374475	1.06794367561523e-08	0.169890515954338	0.436862222353896
S8911	0.0204396098971174	0.0540413402974618	0.224953165420291	0.0273115669180111	0.035649811310252	0.0287815616114449	2.11223844265438e-09	0.175487961893822	0.433334980539362
S8925	0.0224639832782859	0.0532059930805615	0.227440275362899	0.0294450803490632	0.0350796022170327	0.0284001621707606	4.38111751591352e-10	0.179248350435264	0.424716552668021
