B.cells.naive	B.cells.memory	T.cells.CD4.naive	T.cells.CD4.memory.resting	T.cells.CD4.memory.activated	T.cells.CD8	Macrophages.M0	Macrophages.M1	Macrophages.M2	Mast.cells.resting	Mast.cells.activated	otherCells
S21280	0.0508114856549458	0.0214268444018569	0.0133645938726191	2.28424257393361e-06	0.110743842742622	0.0716374009660817	0.00770487895181212	0.0261164539683878	0.0593481796676939	0.0108958241555944	0.0248781725850132	0.6030700387908
S21281	0.0468604387653292	0.0242453347995005	0.0114240087012699	5.56095588846105e-08	0.110171001528827	0.0719823361707674	0.00805223369459539	0.0252082864298942	0.0566076392330579	0.00732237560761261	0.0285200455544289	0.609606243905158
S21292	0.044483016234582	0.0278613179505304	0.00850275111444157	3.38047986150697e-07	0.105578571973708	0.0626299952977853	0.00889708114187359	0.0266652648112405	0.0581478548288597	0.0100636609667437	0.0290162712068851	0.618153876425364
S21296	0.0475222796429387	0.0238575775090512	0.0110313822122225	2.30048014791732e-07	0.109064711540014	0.0675919993429145	0.00877596523648993	0.0268218287614545	0.0568816360038641	0.00973479744628227	0.0294595987222316	0.609257993534522
S21300	0.0413771716434438	0.0265027841082498	0.00927451172274861	6.42922647332954e-07	0.111110219735598	0.0691200467098003	0.0080549771539999	0.0267136691171245	0.0576023895150616	0.00893692138088387	0.0292159021750729	0.612090763815369
S21301	0.0383910016475096	0.0276878060313901	0.00557773173964665	2.42364338365178e-07	0.111438028376947	0.0738144556406223	0.00679826550695017	0.0254531152167909	0.0608119393125669	0.0120548921826479	0.0277052988467719	0.610267223133818
S21306	0.0415748674026468	0.0265619789410659	0.0136657202058181	0.000636167547908333	0.112730345630007	0.0690696608181681	0.00714301875851772	0.0268960075817718	0.0564241115004672	0.0107335921684349	0.0298053024414331	0.604759227003761
S21316	0.0467377892372235	0.0269812901149178	0.00844945182162079	1.02051281143725e-07	0.111177793462429	0.0742761119863436	0.00740676235855839	0.0255049597039552	0.0576896298141915	0.0136845891385572	0.0254229603698496	0.602668559941072
S21317	0.0502255004195807	0.0193456544425225	0.0101656381404148	1.81763520533986e-07	0.113588577586517	0.0691684382349843	0.00738308896509546	0.0265678120675296	0.0567225348108234	0.00955830551274121	0.0281067955415292	0.609167472514741
S21328	0.0394162293619174	0.0260365196834546	0.00492598271575949	5.35933929280651e-09	0.107443849362557	0.0681159635458722	0.00843559666013962	0.0274962761083222	0.0577306627235011	0.00835452171268575	0.031454597983592	0.620589794782859
S21332	0.042068701051837	0.0315960790807634	0.00690515821325246	1.6713050151324e-07	0.104888160531503	0.0709401802349901	0.00445886419097796	0.0265789272748343	0.0591164962277772	0.00672071077722201	0.0324800315854935	0.614246523700848
S21333	0.0497966053455697	0.020464832715881	0.00524288637437901	1.03044140685389e-06	0.104226009116184	0.0688719450246621	0.011004071659967	0.0269743582009166	0.0553068706103146	0.00716857212131469	0.0306745657218715	0.620268252667533
S21335	0.0421416962303783	0.0275156212322919	0.00895364872350265	4.54519088281602e-07	0.111421554106916	0.0679062132233935	0.00535812721615952	0.0259971404405542	0.0608602990230092	0.0131772521896633	0.0245583642566873	0.612109628838356
S21338	0.0502964268450368	0.0213406005998549	0.0102550637587412	9.46777447211084e-05	0.113138738050474	0.0658045989640712	0.00838661652231086	0.0253061596793114	0.0573240441918206	0.0108447203207978	0.0276292756280554	0.609579077694805
S21340	0.0473950511862115	0.0224189873697651	0.00509011326359791	2.2263231939959e-07	0.10974728062165	0.0757929293524638	0.00808039195493453	0.0276088053713364	0.0586276139655617	0.00780458468574728	0.0289539724756881	0.608480047120724
S21343	0.0438535590040333	0.0255970257219248	0.0100053140251705	9.64494586355688e-07	0.111356508829976	0.0742157957649581	0.00748383348017296	0.0250158507979359	0.0592377484389257	0.010610971701395	0.0267638713748401	0.605858556366081
S21351	0.0513717351375923	0.0193399641514684	0.00985194221496028	0.000338115869980604	0.10879005249114	0.0677974146223928	0.00761333451111573	0.0263895813735411	0.0562308133232998	0.0111127754916879	0.0262683989738575	0.614895871838963
S21353	0.0512986554184384	0.0204179476589415	0.0103329516350206	6.75581582430647e-07	0.111813742717922	0.0699535712188656	0.00580354281536793	0.0271307052446403	0.0584243095355493	0.00971938108518136	0.0276799542433891	0.607424562845101
S21361	0.0432060710686401	0.0248213121986218	0.00415962703035471	4.06788293989013e-08	0.109333671090153	0.0744763481775051	0.00642099766872526	0.0265352850889213	0.0585674779085608	0.00821723058115699	0.0291323474000751	0.615129591108456
S21363	0.0445394190832685	0.0261586532665747	0.00924827351087645	3.16943589748946e-07	0.108935170368709	0.071144459802845	0.00887588009030467	0.026255180436944	0.0559416208742978	0.0136571776754087	0.0259407199709927	0.609303127976189
S21368	0.0478947422591951	0.0192657556668372	0.00790859022837765	0.00118249513327791	0.107635976187351	0.0723633395476402	0.00639733717922236	0.0266656935259615	0.0605775176980358	0.0119609750481901	0.0271282613897246	0.611019316136187
S21372	0.0431987072108268	0.0243881230864423	0.00820257648498871	1.17070078203233e-06	0.111502547405451	0.0708812282628877	0.00610697478312968	0.0280794052805152	0.0578454566524363	0.00450609907883893	0.0339500206741186	0.611337690379583
S21378	0.0516068260468684	0.0185333220793924	0.00686387388041023	2.2691949892628e-07	0.103469129732777	0.0730146729820239	0.00757539082959297	0.0267977490226473	0.0563330271879457	0.00778964082645825	0.0296759870740261	0.618340153418359
S21391	0.0418324661949932	0.0250601859773968	0.00723492147476558	0.000830691660774615	0.112273361591332	0.0750929317237929	0.0056666587305721	0.0264426791073583	0.0592871032542949	0.00790836636990587	0.0305980944162702	0.607772539498544
S21396	0.0533191759431097	0.0178342341542241	0.00934304855403936	5.82701452265401e-08	0.110559598765695	0.0724706898150128	0.00773285007550754	0.026655775575519	0.059490535871275	0.00855225040042077	0.0289643798337898	0.605077402741262
S21400	0.0469754330126736	0.0238874611791868	0.0115319955668464	0.00241014385912057	0.112599729103526	0.0666789015511519	0.00685016835236929	0.0254817013492427	0.058514540488507	0.0141268103682067	0.0239789680760425	0.606964147093126
S21402	0.0409417842460038	0.0287097689775705	0.00941517727337673	0.00378821979127582	0.113997826412375	0.0689257249217396	0.0051773840177721	0.0250543459342603	0.0576322009039968	0.0114020943513442	0.0290419102263447	0.60591356294394
S21407	0.0490464115408206	0.0233492609022035	0.00745013662584196	7.53701893616548e-07	0.110234812343154	0.0728189821981308	0.00671087472618642	0.0265997426472842	0.0578163429385396	0.00872953948417384	0.0285904626100044	0.608652680281767
S21410	0.0450645268746701	0.0231506507143134	0.0051036971899605	0.00380115369188802	0.108369798869155	0.073266996205375	0.00606491443977492	0.0266619393766205	0.0589410337775568	0.0092437187799436	0.0299101564918341	0.610421413588908
S21414	0.0458574084855169	0.023603269915353	0.00744349043764029	0.000696880293019349	0.109008371643703	0.0694278095631922	0.00490810602557811	0.0268358584639239	0.0603002399926521	0.00895857218567528	0.02917424514689	0.613785747846856
S21418	0.0463263203868943	0.0207170643718929	0.0122001613298871	4.58995895065685e-07	0.109783531904188	0.0577385220684529	0.00760510014493512	0.0280715336556765	0.0600329741642039	0.0124729415669178	0.0262208000929326	0.618830591318124
S21420	0.052893454637387	0.020332822161789	0.0106142772791982	2.58157687396759e-07	0.108218984797672	0.0736648225925093	0.00665441728172493	0.026587481513932	0.0564334687384814	0.0106127048618856	0.0290726889516976	0.604914619026036
S21426	0.0420518787200672	0.026067678153846	0.00473896937392285	3.47836913208639e-07	0.112379336050567	0.0769403317497501	0.00645752399230812	0.0262075599072144	0.0599005257488583	0.0105652682372722	0.027257519260854	0.607433060968427
S21427	0.0407310680901675	0.0300732475605515	0.0117980707088727	1.82357856479303e-06	0.108972648011426	0.0731769557386449	0.0046520904665586	0.026583050587476	0.0594250548714425	0.00643099563727975	0.031313850526648	0.606841144222368
S21428	0.0439562544413504	0.032019352433339	0.0101693353496571	2.38368477282797e-07	0.117354590600887	0.0713191393527602	0.0060093345527392	0.0256892421231828	0.0570538274735301	0.00808815738528449	0.0292359278599392	0.599104600058854
S21431	0.0468843038845209	0.0203545436910632	0.0125104789311911	5.4842792657707e-07	0.111414211609599	0.0639580790278083	0.007283076286449	0.0265176138808019	0.05860874809661	0.0113877909583816	0.0276530931324111	0.613427512073238
S21437	0.0448742348022013	0.023734809303849	0.0079232025622472	1.20304974799227e-07	0.11076765618767	0.0726486691391579	0.00822604650695538	0.0268762961572334	0.0588295236681738	0.0131067115942815	0.0262295288772158	0.60678320089604
S21438	0.0452873154771227	0.0220160526183421	0.0123163632628382	2.00189351524892e-07	0.110220595181698	0.0702671911464738	0.00613856308552875	0.0275289594458896	0.0571564036299437	0.00888083096035485	0.0288725953578141	0.611314929644642
S21441	0.0496105196578113	0.0229065407013329	0.00895870614636565	1.50332526347806e-07	0.111919813998867	0.0735321182763483	0.00593534220517384	0.0252467801173077	0.0580913776736957	0.0105306502223399	0.0262705043692343	0.606997496298997
S21442	0.0534381581868941	0.0188957636722223	0.012777474816416	1.78931848118367e-08	0.109727510436654	0.0725988707971072	0.00564950941730408	0.0248263081024963	0.0595628670062727	0.00873833666505688	0.028352349730512	0.60543283327588
S21444	0.0396871476668303	0.0301879444149771	0.0104301225551327	4.12739245555441e-08	0.10696388353655	0.0639924305148808	0.00767301090607533	0.0285281774142855	0.0574883006387627	0.00986775026080158	0.0289600111909766	0.616221179626803
S21446	0.0491700526942249	0.0213294734482852	0.0116479556157704	2.50606991810762e-05	0.111623114656425	0.0623852013154754	0.00556223267809276	0.0277852615753416	0.0584080461914189	0.00965978726685709	0.0299292664934734	0.612474547365454
S21450	0.0463711921898412	0.0293799547785396	0.00378571232493846	6.19638582426504e-07	0.103691410085662	0.0746080137999661	0.00520141748361764	0.0260203388771097	0.0586374157800946	0.0055864279804728	0.0336496745086616	0.613067822552514
S21453	0.0467036525412332	0.023113089955722	0.010319521678473	2.83068383295914e-08	0.113328227613483	0.0738658180135095	0.00506419796114117	0.0268118524923749	0.0583591570045642	0.0101071713989356	0.0307761786904395	0.601551104343286
S21456	0.0543864470791202	0.017404707911333	0.00906081552209983	7.16746644739574e-06	0.10679046384725	0.0751838024832711	0.00865491431853463	0.0263836822186605	0.0540403280982852	0.00955320850859857	0.0287263463500843	0.609808116196315
S21461	0.0550027686443066	0.0188131042984487	0.0087010012716699	1.36565790679006e-07	0.109947514604943	0.0696383956063827	0.0084640271026669	0.0268245698850824	0.0572909790340963	0.00872951484314136	0.026984456933124	0.609603531210348
S21475	0.0483649284689137	0.0255007828096393	0.0112572157920471	3.25222509301512e-07	0.10985943146679	0.0667297995797029	0.00746248967279931	0.0266191192652149	0.0549259305794563	0.0108586749085818	0.0283448194841633	0.610076482750182
S21478	0.0540159937351709	0.0159327761464828	0.0109083096911569	3.26237577994073e-06	0.108469834024601	0.0670373911022711	0.00948339883319039	0.0259703254763687	0.059079909104053	0.0123648592437902	0.0245675438536654	0.61216639641347
S21480	0.040740358804006	0.0289883221142977	0.0124370258720227	6.68936379731724e-05	0.10909970704866	0.0654207644592292	0.00634801239383214	0.0260271538759081	0.0603375963920466	0.0130570670838839	0.0268840798488127	0.610593018469328
S21486	0.0502631167615942	0.0209722740114593	0.00853551298252397	3.73446841318569e-06	0.111654747919631	0.0707596567835985	0.00700234902349656	0.0253715051776071	0.057872640838497	0.0106986162082861	0.0258752227719163	0.610990623052977
S21490	0.0404616996081885	0.0284796398269825	0.0130540878484563	5.84990076624876e-05	0.116029521787364	0.0692352826195448	0.00608015691522012	0.0247475602769649	0.055218624031679	0.00799425554263328	0.0299485051553913	0.608692167379913
S21491	0.0454707406101605	0.0259792992543903	0.00827682568482848	0.00123265426133573	0.111886074007067	0.0717496176669455	0.00378417492067383	0.0282850989244542	0.0595852381192987	0.0112505621951658	0.0303594184391495	0.60214029591653
S21498	0.0488055024113729	0.021320544532045	0.0112598474502421	3.05662022470479e-05	0.107221719047622	0.0690950130065152	0.00810065902276202	0.0252048887779068	0.0573283296817222	0.00944932189923577	0.0288217102568013	0.613361897711527
S2150	0.0363119965733607	0.0296536933988001	0.00813770588771614	1.82988123545765e-06	0.110649332913433	0.0670541666795334	0.00457412582977646	0.0290919779815102	0.0606574892328936	0.0086492249322573	0.0306593498625365	0.614559106826947
S21502	0.0432151347040615	0.0234077863542791	0.0103466881454039	0.000825426565003102	0.111121849898108	0.0702173964901029	0.00755977856107061	0.0260002750676085	0.0591056898509366	0.0126532283153041	0.0258628439561875	0.609683902091934
S21505	0.0494694939399876	0.0225607349022011	0.00856986546998744	9.39842351866388e-07	0.104040235384709	0.068965846060136	0.00731512642379612	0.0265718573934277	0.058774247959664	0.0105096621621667	0.0267480583077385	0.616473932153834
S21512	0.0461975787838323	0.0237261768806516	0.00792267326520305	3.84532126879678e-07	0.110248792913041	0.0682170616398766	0.0064054742381162	0.0275800078032751	0.0557137781856843	0.00839234886041199	0.0300575220244135	0.615538200873368
S21518	0.039550095191207	0.0296468891349431	0.00909940276629537	2.90979906078536e-07	0.114656994913746	0.069933684263459	0.00516796491270652	0.0264886558606531	0.0580550339862318	0.0109018898748997	0.0290292344775384	0.607469863638414
S21520	0.0488763863901777	0.0209861952333083	0.0082229516185347	5.22362268262787e-07	0.107187867443834	0.0759877193831508	0.00791762581722799	0.0259171434378681	0.0579107677264103	0.00951709685312608	0.0270030772118896	0.610472646522204
S21528	0.0498617382074468	0.0202676864604938	0.00820348990115379	4.74866611560924e-07	0.108008263364834	0.0739541477312821	0.00720595142420246	0.0261205415207729	0.0600690891547021	0.0107473830846616	0.0249937826453708	0.610567451638468
S21533	0.0476387395310866	0.0244557118710505	0.0110525088461801	4.15280102242364e-07	0.112904210907874	0.0690366742009086	0.00649999542848948	0.0249627446853251	0.0587909331231185	0.011065912772761	0.0278582862811772	0.605733867071927
S21536	0.0478145691390624	0.0215853015736012	0.00783466427064382	2.36391093791294e-07	0.10700444835407	0.0686764731065451	0.00787953450165326	0.0271346733067671	0.0596862663225693	0.0131096370709098	0.0263949654701303	0.612879230492954
S21537	0.046445048371364	0.0253517307827881	0.00876166882093545	5.80775055250366e-06	0.110708625079479	0.0685974918090111	0.0078435418635972	0.0252623693160503	0.057966021709226	0.0151191281355911	0.0235366363950611	0.610401929966344
S2154	0.0454870833102118	0.0228703401188069	0.01049254596203	2.13462929863782e-08	0.108191573592382	0.0689033362695966	0.00859035034407383	0.0263867724375934	0.059609143283416	0.0091977913291891	0.0293486159752331	0.610922426031174
S21540	0.048450124762443	0.0208651952898033	0.012394933786812	0.0014512190930142	0.107724979910241	0.0679900561653606	0.00708145897399109	0.0254099474834158	0.0584298945368399	0.0146769055856247	0.0243755978135042	0.611149686598951
S21543	0.0472356554949832	0.0211018636999903	0.00493426348970229	2.12935171908836e-06	0.109938094545296	0.073561327042364	0.00622984486432084	0.0260904954222748	0.0584604540258601	0.00402653188406425	0.0353680834443168	0.613051256735108
S2155	0.0427431225761459	0.0267357223735569	0.010847759133369	3.69392790171179e-07	0.113405762129564	0.0755326544731443	0.00666301941660119	0.0245578015797474	0.0580284543210376	0.00953560111737108	0.0274996969362987	0.604450036550374
