B.cells.naive	B.cells.memory	Monocytes	NK.cells.resting	NK.cells.activated	Neutrophils	T.cells.CD4.naive	T.cells.CD4.memory.resting	T.cells.CD4.memory.activated	T.cells.CD8	otherCells
S23309	0.0310879812755785	0.0236550185478656	0.00623245190196606	0.0295708084244192	4.50099119849465e-09	0.241551011269719	0.00472613094063916	0.012625385438834	0.0220591237064552	0.0599418914995553	0.568550192493977
S23316	0.0347855947888177	0.0233480940822261	0.00570347715897521	0.0244745841630486	5.38426317925905e-09	0.233944279942567	0.00981222495204236	0.0154245149687637	0.0222633392481667	0.0507243814488105	0.579519503862319
S23321	0.0362287305454847	0.0214221362064616	0.00615910263310135	0.0228616722658418	2.51837179334235e-09	0.243533107572133	0.00666506307242734	0.0170498464336891	0.0223141961771232	0.0483530226392862	0.57541311993608
S23323	0.0253025978484411	0.0303937345071681	0.0052690262264506	0.0236434340303655	8.6898761542388e-09	0.242724219741034	0.00490084335735168	0.0224570105057191	0.0232206836613282	0.045527637198765	0.5765608042335
S23326	0.0304767703219828	0.0282242596515562	0.00577504369515766	0.0245884694090249	9.85422316031316e-09	0.224608647880707	0.00450198646078526	0.025926821341023	0.021564781104857	0.0471227818335457	0.587210428447138
S23328	0.031702269277253	0.0248589186871105	0.00583950420673278	0.0271559040990611	8.02334869062439e-08	0.2338177637742	0.00406901484529588	0.0230200072927034	0.0231157746501505	0.0489508340278747	0.577469928906132
S23330	0.0307821715677471	0.0262473315553467	0.00561786871456636	0.0278911807657128	2.02605151346674e-09	0.240623709377747	0.00506873905836835	0.02160499533637	0.0219418885359289	0.0467671497108481	0.573454963351313
S23337	0.0291426749160113	0.0275669993968333	0.00583233474157573	0.0262948725424343	7.24999756925255e-09	0.249545090479421	0.00342673705575318	0.026031743320773	0.0205003343970939	0.0406412032954724	0.571018002604634
S23338	0.0293668003870992	0.0302167990731095	0.00525340053510831	0.0262746082366268	1.4969334928979e-08	0.239207377666047	0.00235525858688432	0.0254750452095661	0.022945525175946	0.046809292659822	0.572095877500456
S23343	0.0287567026203347	0.0284429314084062	0.00617040493569787	0.027831057237771	2.85932522572774e-09	0.235813481511971	0.000218558018706835	0.0289608178140968	0.0220535699471307	0.0456948009811563	0.576057672665404
S23351	0.0289686298444479	0.0270753224058922	0.0058405004449922	0.0230424016061788	8.05723876160595e-09	0.237137824420995	0.0014938658499273	0.0269735314809742	0.0231284582385674	0.0514332247330638	0.574906232917722
S23363	0.0357532981283597	0.0242742024494725	0.0060032675099975	0.0248554608078478	4.04355051047287e-09	0.236016122827048	0.00265715536198072	0.027508366251428	0.0216395334831356	0.0429034740320125	0.578389115105167
S23364	0.0310317988455976	0.024679201389098	0.00591562172183389	0.0249098087679236	1.44510082257942e-09	0.242428334782755	0.00164958466056297	0.0231461945328457	0.0216945072036311	0.0465372269978176	0.578007719652833
S2337	0.0307942547011413	0.0247867262237054	0.0056727872118452	0.0251346367560159	1.71708680725192e-09	0.243105305519994	0.000924084956394425	0.0227342806699735	0.0223965384240905	0.0518830149859912	0.572568368833762
S23371	0.0309757494789864	0.0278197042688661	0.00556256139970622	0.0243512789303305	1.76903434019257e-09	0.232896864340284	0.00119165528908102	0.0307739518627775	0.024378184049242	0.0481750642640907	0.573874984347601
S23374	0.0261099739846579	0.0274265091228737	0.0054718027469574	0.0281349550950592	7.79403342940429e-09	0.245614054339952	0.00353462776556693	0.0197111088917171	0.0232080711256014	0.0489324144539222	0.571856474679659
S23382	0.0262275613468522	0.0310496684427765	0.0057280004735192	0.0254058606787597	9.1660506290481e-09	0.235152734449513	0.00556718213756756	0.0223136182363941	0.0214152164979947	0.052186198706598	0.574953949863975
S23385	0.0281497967159941	0.0276508216614592	0.00567450804253129	0.0282992237904347	7.36363694114697e-10	0.240573042637697	0.0051960298996737	0.020063321986099	0.0220698587378389	0.0476135737178534	0.574709822074055
S23388	0.038315631160711	0.0213088972231334	0.00627484050742431	0.0259190201648985	6.62009001024752e-08	0.230286488738754	0.00829475849617124	0.010672734210695	0.0205028536980905	0.0567164554015351	0.581708254197687
S23390	0.0321757331654201	0.0241751421965226	0.00685161188274329	0.0273695595876947	1.64497737279049e-08	0.232908496530656	0.00314722096617548	0.0163606715946212	0.023048399202678	0.0524850670023885	0.581478081421326
S23398	0.0271596961883421	0.0299186314172377	0.00541459813181223	0.0236305965982822	1.06360759432658e-07	0.229739077101312	0.0034510345051538	0.0289791742617432	0.022125333204966	0.0469184916021212	0.58266326062827
S2340	0.0353643168423731	0.0228926394730586	0.00598306440764772	0.0247259153466874	3.63855982089773e-08	0.234840516240794	5.39378347110177e-07	0.0234262018067701	0.0228055806593453	0.0517800893962915	0.578181100063087
S23406	0.0278717242515485	0.0319959505434444	0.00590675842565143	0.0223617767921292	7.20834915809744e-09	0.213023307651358	0.00530000832069735	0.0227858538872162	0.0242026036008507	0.051416367161406	0.59513564215735
S23412	0.0301066172552278	0.0270446834719813	0.00572305538506698	0.0260175989075477	2.77412461683329e-09	0.228329747870066	0.00547123803940125	0.0176754762879574	0.0226641277490882	0.05682906537305	0.580138386886489
S23417	0.0268795820965731	0.0284539170180561	0.00535878270182067	0.0255826885939614	2.62204198126766e-08	0.235694916953972	0.00570289293747335	0.0261050260509056	0.0211056259340582	0.0445694208613896	0.58054712063137
S23423	0.0310383871653483	0.023688092442094	0.00527860359390844	0.0228492473455208	2.11148529173261e-08	0.24550113168464	0.00431947333557295	0.0250581722280267	0.0220057444817445	0.0473593349184128	0.572901791689879
S23428	0.0339589960768726	0.0229712244757164	0.00574819560281764	0.0211217131705206	4.87977768549825e-08	0.230083488396553	0.00964417742546592	0.0129123814049114	0.0267229869159815	0.0553377492251295	0.581499038508255
S2343	0.0280628792130215	0.0265633313976373	0.00598897348615399	0.0254886897479692	2.4035732323595e-09	0.241277590012113	0.00279287600810987	0.0222084255330459	0.0232822533311677	0.0534611501830751	0.570873828684133
S23430	0.0322728392835795	0.0270382337593623	0.00561766853643837	0.0206301560076526	1.42858641219704e-08	0.215172425288705	0.00860339293991177	0.0271744369060255	0.0265345586924596	0.0552134490644205	0.581742825235581
S23433	0.0323880451373133	0.0230129632999594	0.00604086260019186	0.0228040476217198	6.40642511673224e-08	0.233122731742713	4.39135368473697e-07	0.0262304074341159	0.0222963073334078	0.05006981085654	0.584034320774419
S23437	0.0317725906875636	0.025784512524738	0.00585380215520948	0.025714087937964	2.14247326452291e-09	0.243518907506948	0.00571835732221517	0.024541773758382	0.0218928366843703	0.0426881402884162	0.57251498899172
S23439	0.0255294506695827	0.0287882496263341	0.00637314444159108	0.0281455717366098	6.25706719522208e-08	0.237683574316368	0.00541911756985745	0.0156734660588784	0.0227032955462689	0.0524464054290828	0.577237662034755
S2344	0.028078212598323	0.0285785204226549	0.00562477080898071	0.0257357451391055	4.86728301135953e-08	0.241176141931344	0.0019161355886672	0.0257750826080718	0.0229974728807312	0.0472748919664387	0.572842977382853
S23443	0.0315799292178675	0.0259182854810122	0.0056788144007945	0.0263796178235151	7.96726369395598e-09	0.234554472920844	0.00687079063328309	0.0220557686737787	0.0218609925319284	0.0496351740464757	0.575466146303237
S23446	0.0318767679942634	0.0235432657917179	0.0063904528043391	0.0240329955181324	3.94657825040045e-08	0.235927733073623	0.00295855577333132	0.0199594979103527	0.0236679385756588	0.0547525834992595	0.576890169593539
S23447	0.0325391908564837	0.0259314900667434	0.00566733786961393	0.0223971606103833	8.56425203525404e-09	0.23674045888303	0.00331996915591677	0.0264803362041605	0.0225414722145989	0.045893471877272	0.578489103697545
S23448	0.030811762385139	0.0252878686862824	0.00586679236903058	0.0266360282421425	1.29053547791321e-09	0.23615448548358	0.00240425930798764	0.0208609449758925	0.0213598425120183	0.0481256888849997	0.582492325862392
S23449	0.031405036095493	0.0251334316980346	0.00600702772863976	0.0252103000847434	1.23341148987852e-06	0.234658285941198	0.00492680732692091	0.0192843065842629	0.0231602084768487	0.0472263760441813	0.582986986608188
S2345	0.0328670780889412	0.0241433262330554	0.00563598863621079	0.0227063727648782	1.45578030782922e-07	0.243154274701137	0.00509556726583029	0.0246466542515684	0.0224606846327647	0.0447268744578947	0.574563033389689
S23450	0.0286422241767896	0.0294746759418441	0.00558949184624301	0.0262612230079945	1.04842351077332e-08	0.239754249724775	1.73315649870949e-06	0.0275710075415719	0.0202537751922172	0.046028255220261	0.57642335370757
S23466	0.0310197192434744	0.0287929529345454	0.006240304509359	0.0268715598591436	1.40333974122434e-08	0.228372589782498	0.00918320854550923	0.0140130259080113	0.0228196190718442	0.0522532792793729	0.580433726832844
S23469	0.0341138005118761	0.0252226266373733	0.00564062004959146	0.0282786790789808	1.96076282840708e-08	0.229936866965758	0.00320381311182549	0.0262962737707837	0.0211133120575898	0.0464583861467123	0.579735602061881
S23471	0.0329755601817145	0.0252856580967477	0.00626679950510115	0.0236948662387612	1.1747947774083e-08	0.236573900038279	0.00549970365003349	0.0238224736839688	0.022831052523889	0.0460021938300935	0.577047780503464
S23472	0.0307590772998155	0.0259185104236455	0.00586553638990223	0.0257381190719497	8.8383410189112e-09	0.244939920645798	0.00306656655108014	0.0229297210466536	0.0208985234384996	0.0446718864564805	0.575212129837834
S23474	0.0273927476194069	0.0267900787054267	0.00636481604338314	0.0282680926613657	5.1464057356795e-08	0.222478967654953	0.00710184910858228	0.00758564562232136	0.0233435311396621	0.0668691934020515	0.58380502657879
S23476	0.0304815118298644	0.0279002084152592	0.00598017520699653	0.0245176512661869	1.7109459806727e-08	0.228146103152412	0.00781147565909422	0.017082851608981	0.0218792043356079	0.0494440999771099	0.586756701439028
S23478	0.0330524711480128	0.0273325836612029	0.00541822512219756	0.0238876390054296	1.77970578594854e-08	0.238088697575646	3.67316612726232e-06	0.0283975290214678	0.0227491392434871	0.0498349042652129	0.571235119994158
S2348	0.0273474279028312	0.0276224654450255	0.00587275885740311	0.0238617395091576	2.15981469430932e-09	0.23259769850909	0.00842428194068888	0.0154432085689492	0.0217741500273809	0.0504347065904778	0.586621560489181
S23486	0.030302051244147	0.0240324376393981	0.0052129529607863	0.0264948628771658	7.29126766335161e-09	0.251051458007208	0.00169104794360668	0.0274110181516961	0.0216935470696778	0.0427979063945048	0.569312710420542
S23487	0.0282579774978804	0.0281823138380538	0.00592306743341541	0.0279236912148556	1.26386998560257e-09	0.228424053167713	0.00483419834894089	0.0218251260917922	0.0237958650574618	0.0531066255599926	0.577727080526024
S23495	0.0399397027206143	0.0237830423384457	0.007082303371889	0.0248707815788624	3.2183847165253e-09	0.190085967411035	0.0102752701839748	0.0195992444822001	0.0282468898726605	0.0598265086967352	0.596290286125198
S23497	0.0317264673647803	0.0267228724095105	0.00594695197399977	0.0236320525909051	1.4204657025053e-09	0.242958060317995	0.00706917922276419	0.0199718968057044	0.0208392152745699	0.0426883244266914	0.578444978192613
S23498	0.0364292630327258	0.0236089838522613	0.00551424296932503	0.0228157480459359	7.12394711280742e-08	0.229694283028207	0.00108755222457257	0.0279997959656652	0.0251208013880511	0.0541475717097683	0.573581686544017
S235	0.0276635642104429	0.0300318589668186	0.0050963987697431	0.0226499733345994	1.45196477838476e-09	0.240125527834047	0.00154512803514759	0.0241592456907281	0.0225426485825259	0.050753787998039	0.575431865125944
S23502	0.0358314799543726	0.0289509133234768	0.00565616054715713	0.0230498421717217	2.86152200096558e-07	0.227739766562756	0.00253869768801674	0.0260574344037747	0.0250881412349986	0.0510957263875233	0.573991551574002
S23503	0.0279891091309353	0.0281333365920079	0.00593695615027238	0.024573870690783	3.25322898420006e-09	0.249725073487969	0.00673659263003093	0.0211449654240245	0.0206871893841904	0.045143825413531	0.569929077843027
S23523	0.0283425064274345	0.0281068904879213	0.0061587530817442	0.025246418444132	1.04099220301204e-08	0.232230928359374	0.000665255347426487	0.0232060295944742	0.0220809251974916	0.0547937828379351	0.579168499812145
S23537	0.0284079360904258	0.0283525835522041	0.00594147048178904	0.0253771148473952	2.2449089461983e-08	0.233671702462838	0.00149084475508779	0.0271303880922438	0.0224806245393974	0.0500182844754668	0.577129028254063
S23538	0.0329195746365849	0.0246511248822206	0.00545734470429242	0.0234062574676912	2.1259869051456e-09	0.238362722416433	0.00572786274620989	0.0202787107039871	0.0217632958766909	0.0470061491134793	0.580426955326423
S23545	0.0285735712816722	0.0263412137692544	0.00548920684556655	0.024021847762615	6.21274911649576e-09	0.247109003717124	8.9410376800997e-08	0.0309679752251276	0.0232526692042221	0.0452755318247179	0.568968884746574
S23546	0.0278062704540503	0.0263939230182296	0.00570203779888619	0.0268808174086741	1.23336351940904e-09	0.246603263712385	0.0024871947202973	0.0224605839036519	0.0222747883030612	0.0460541047242772	0.573337014723123
S23548	0.0260240086858285	0.0300201508101083	0.00610411703595831	0.0282956950135076	2.45333490754901e-08	0.230995103411507	4.63180597360122e-09	0.0269629078888843	0.0218657183437441	0.0471356147919407	0.582596654853366
S23553	0.0310861589077726	0.0283974790121069	0.0059731056394919	0.024819142725239	5.40153556920435e-10	0.231124415327831	0.00542742006134989	0.0243945148319178	0.0218869858644507	0.0468046232149636	0.580086153874723
S2356	0.027509105746416	0.030012679504114	0.00610259536605798	0.024583267413158	3.35973363150352e-09	0.227353818119883	0.00994582649494398	0.0175441923962611	0.0229958836455046	0.0481707006048833	0.585781927349045
S23561	0.0275206465790164	0.0265205079895332	0.00573234806171442	0.0259212753856261	2.79518296089809e-09	0.250657512519045	0.00336427684439825	0.0215882845356969	0.0223089813776571	0.0503846889710289	0.566001474941101
S23562	0.0294853779625763	0.0264056235450552	0.00547310377384217	0.0240009277891758	1.97089034489855e-09	0.250541356226761	0.00258373230868877	0.0224012981342812	0.0226159313374095	0.0491753931102131	0.567317253841106
S23564	0.036057704976364	0.0204938909825532	0.00513695871548656	0.0249485188476617	1.15749533789039e-08	0.243806586306099	0.00153696205914051	0.0252319653781764	0.021670490868328	0.0457260297591136	0.575390880532123
S23574	0.0286846641220371	0.0275068760808051	0.00590227387435583	0.0241348449537145	7.97182244939802e-09	0.241724392287865	0.00265203162148736	0.0203154481458065	0.0221671053668097	0.05270669849153	0.574205657083766
S23576	0.0380315975052997	0.0213270688058371	0.00542472925153374	0.0259334560873145	8.12684644977398e-09	0.231478560096446	0.0060752676903345	0.0236302791858356	0.0237609175261385	0.0454881512817833	0.57884996444263
S23578	0.0279168448018978	0.0282070937206051	0.00573178256530168	0.022952648464721	9.32086109454504e-09	0.244304760401951	0.00596294024926305	0.0242484324241365	0.023022753671588	0.0509514376199169	0.566701296759758
S23579	0.0322333784427516	0.0249520886918362	0.00599688616230461	0.025458877329821	5.01895303967785e-07	0.23482098915085	0.00586096180708553	0.0187129450071779	0.0231608328106994	0.054676814975142	0.574125723727028
S23582	0.0268368825509306	0.0297540000435817	0.00553589808734778	0.0254402148636863	2.15337066922648e-09	0.237986436836745	1.30214489611893e-07	0.0313542820254169	0.0221930228103847	0.0467444210556721	0.574154709358374
S23590	0.0373068869935086	0.0215154546523366	0.00547084959524035	0.0242293085288391	6.81017222736175e-10	0.229599736152317	0.0103757521593712	0.0134327370100039	0.0236529295448088	0.0561457683059485	0.578270576376608
