B.cells.naive	B.cells.memory	Monocytes	NK.cells.resting	NK.cells.activated	Neutrophils	T.cells.CD4.naive	T.cells.CD4.memory.resting	T.cells.CD4.memory.activated	T.cells.CD8
S2281	0	0	0.2698	0.0161	0	0.4428	0.1662	0	0	0.1051
S22811	0	0	0.2566	0.0085	0	0.4006	0.2048	0	0	0.1294
S22822	0	0	0.1886	0.1002	0.0218	0.3652	0.1619	0.0407	0	0.1216
S22825	0	0	0.2412	0.0482	0	0.4548	0.1615	0	0	0.0944
S22828	0	0	0.2431	0.0749	0.0601	0.2638	0.2074	0.0645	0	0.0863
S22830	0	0	0.25	0.035	0	0.5457	0.1227	0	0	0.0467
S22834	0	0	0.233	0.0921	0	0.434	0.1283	0	0	0.1127
S22838	0	0	0.1944	0.0777	0.0065	0.4328	0.1124	0	0	0.1763
S2284	0	0	0.2007	0	0	0.2856	0.2945	0.06	0	0.1593
S22847	0	0	0.195	0.0558	0	0.3886	0.2238	0	0	0.1369
S2285	0	0	0.1739	0.0413	0.0193	0.29	0.2469	0	0	0.2287
S22851	0	0	0.1091	0.0549	0	0.4488	0.1926	0	0	0.1946
S22852	0	0	0.1931	0.0644	0	0.4567	0.1944	0	0	0.0915
S22854	0	0	0.11	0.0561	0.0349	0.2842	0.2344	0.0835	0.0095	0.1874
S22855	0	0	0.258	0.0902	0	0.3886	0.1201	0	0	0.1432
S22859	0	0	0.1489	0.0236	0	0.5113	0.1523	0	0	0.1639
S22860	0	0	0.2453	0.0313	0	0.4699	0.1637	0	0	0.0897
S22865	0	0	0.31	0.0133	0	0.474	0.149	0	0	0.0536
S22873	0	0	0.2965	0.1114	0.0074	0.3366	0.1524	0	0	0.0956
S22896	0	0	0.2955	0.0552	0.004	0.4	0.1347	0	0	0.1105
S229	0	0	0.1302	0.1139	0.0444	0.4875	0.0418	0	0	0.1823
S22904	0	0	0.2312	0.0699	0	0.4981	0.1432	0	0	0.0576
S22907	0	0	0.1589	0	0	0.5141	0.1985	0	0.0053	0.1232
S22911	0	0	0.2357	0.1142	0.0044	0.4063	0.0449	0	0	0.1946
S22915	0	0	0.194	0.0305	0	0.3757	0.1719	0.0605	0	0.1673
S22923	0	0	0.1666	0.1148	0.0582	0.3557	0.1636	0	0	0.1412
S22929	0	0	0.2528	0.0879	0.0024	0.4184	0.1712	0	0	0.0673
S22931	0	0	0.1778	0.061	0	0.328	0.2197	0.0714	0	0.1422
S22932	0	0	0.199	0.0403	0.012	0.4292	0.1483	0	0	0.1711
S22937	0	0	0.1481	0.0991	0	0.4696	0.0901	0	0	0.1931
S22939	0	0	0.2227	0.095	0	0.3796	0.1594	0	0	0.1433
S22942	0	0	0.1196	0.0683	0.0078	0.4676	0.1971	0	0	0.1396
S22945	0	0	0.1745	0	0	0.4982	0.2025	0	0	0.1248
S22947	0	0	0.2023	0.0214	0	0.4676	0.1891	0	0.0286	0.0911
S22948	0	0	0.3241	0.1394	0	0.2821	0.0805	0	0	0.1739
S22952	0	0	0.1062	0.0286	0.0266	0.3151	0.298	0.006	0	0.2194
S22953	0	0	0.2802	0.183	0.0061	0.3823	0.069	0	0	0.0795
S22955	0	0	0.2334	3e-04	0	0.5101	0.1206	0	0	0.1357
S22957	0	0	0.2206	0.0033	0	0.5153	0.157	0	0	0.1039
S22958	0	0	0.2231	0.0994	0.0223	0.3881	0.1092	0	0	0.1579
S22963	0	0	0.1685	0.1313	0.037	0.3431	0.1203	0	0	0.1997
S22966	0	0	0.1024	0.1408	0	0.528	0.0449	0	0	0.184
S22969	0	0	0.2186	0.074	0	0.4476	0.1726	0	0	0.0872
S22970	0	0	0.1953	0.0735	0	0.3802	0.1182	0.0169	0.012	0.2038
S22977	0	0	0.1716	0.0453	0	0.4964	0.1357	0	0	0.151
S22980	0	0	0.1749	0.049	0	0.4524	0.1958	0	0	0.1278
S22988	0	0	0.2102	0.0322	0.0097	0.3706	0.2355	0	0	0.1418
S22989	0	0	0.1505	0	0.0201	0.2579	0.2512	0.134	0	0.1863
S2299	0	0	0.1578	0.0075	0	0.4263	0.2084	0.0123	0	0.1878
S22994	0	0	0.131	0.0046	0.0412	0.3869	0.1056	0.1118	0.0296	0.1894
S22998	0	0	0.1858	0.0132	0	0.5304	0.1734	0	0	0.0971
S230	0	0	0.1877	0.1373	0	0.4863	0.076	0	0	0.1128
S23007	0	0	0.1667	0.1152	9e-04	0.4597	0.1281	0	0	0.1295
S23008	0	0	0.1924	0	0.0044	0.2859	0.2724	0.1123	0.0204	0.1121
S23009	0	0	0.228	0.0509	0	0.3858	0.2064	0	0	0.1289
S23012	0	0	0.2348	0.0648	0	0.4963	0.1162	0	0	0.0879
S23014	0	0	0.1286	0.066	0.0181	0.3975	0.1512	0.07	0	0.1687
S23015	0	0	0.1611	0.0497	0	0.473	0.2687	0	0	0.0474
S23017	0	0	0.1915	0.0465	0	0.4742	0.1629	0	0	0.1249
S23023	0	0	0.1941	0	0	0.425	0.2329	0	0	0.148
S23030	0	0	0.2662	0.0275	0	0.3969	0.1742	0	8e-04	0.1344
S23042	0	0	0.253	0.0317	0.0388	0.3201	0.0512	0.0246	0	0.2805
S23048	0	0	0.1639	0	0	0.4149	0.2667	0.033	0	0.1215
S23058	0	0	0.255	0.1275	0.0469	0.3118	0.1186	0	0	0.1402
S23065	0	0	0.2206	0.1378	0	0.2895	0.2277	0	0.0609	0.0635
S23067	0	0	0.2432	0.0787	0.0044	0.3382	0.1706	0	0	0.165
S23086	0	0	0.197	0.12	0	0.3972	0.166	0	0.0041	0.1157
S23087	0	0	0.2702	0.0988	0	0.4291	0.1389	0	0	0.063
S23089	0	0	0.2344	0.099	0.0628	0.2584	0.1351	0	0	0.2103
S2309	0	0	0.2849	0.038	0.0226	0.3458	0.1662	0	0	0.1425
S23093	0	0	0.2283	0.0505	0.0041	0.3568	0.2531	7e-04	0.0155	0.091
S23112	0	0	0.202	0	0	0.6551	0.14	0	0	0.0029
S23124	0	0	0.1619	0.045	0	0.5117	0.1652	0	0	0.1161
S23126	0	0	0.1441	0.1353	0.0146	0.3454	0.1912	0	0	0.1694
S23130	0	0	0.1927	0	0	0.5194	0.1799	0	0	0.108
S23136	0	0	0.28	0	0	0.5311	0.1204	0	0	0.0685
S23141	0	0	0.2761	0.1172	0.0125	0.3879	0.1384	0	6e-04	0.0673
S23144	0	0	0.1644	0	0.0408	0.3156	0.3407	0	0	0.1384
S23159	0	0	0.2312	0.0492	0.028	0.1785	0.2173	0	0.056	0.2396
S23162	0	0	0.1484	0.0573	0.0588	0.2222	0.216	0.0575	0	0.2398
S23163	0	0	0.1593	0.0157	0	0.5464	0.1649	0	0	0.1137
S23166	0	0	0.2242	0.0374	0	0.4529	0.1707	0	0	0.1148
S23170	0	0	0.1848	0	0	0.5898	0.1595	0	0	0.0659
S2318	0	0	0.1346	0.1449	0	0.4545	0.0232	0.0281	0	0.2147
S23184	0	0	0.2736	0.0566	0	0.5046	0.1237	0	0	0.0415
S23185	0	0	0.169	0.0817	0	0.443	0.1673	0	0	0.139
S23187	0	0	0.1859	0.0248	0.0349	0.2977	0.256	0.0269	0	0.1738
S2319	0	0	0.2215	0.077	0.0093	0.3256	0.1742	0	0	0.1924
S23192	0	0	0.2466	0.0307	0.04	0.134	0.258	0.1286	0	0.1623
S23193	0	0	0.2214	0.0912	0.0167	0.4468	0.1356	0	0	0.0882
S23207	0	0	0.1847	0.1721	0.0091	0.3455	0.1767	0	0	0.1119
S23208	0	0	0.1407	0.087	0.0138	0.446	0.2045	0	0	0.1079
S23214	0	0	0.2041	0.0314	0	0.4825	0.1668	0	0	0.1153
S23216	0	0	0.2315	0.0238	0	0.5258	0.1241	0	0	0.0948
S23221	0	0	0.1951	0.13	0.0366	0.3493	0.0862	0	0.0304	0.1723
S23223	0	0	0.1839	0.0027	0	0.4107	0.2617	0	0	0.141
S23227	0	0	0.194	0.085	0	0.433	0.1492	0	0	0.1387
S23233	0	0	0.1872	0.0922	0.0104	0.408	0.1667	0	0.0284	0.107
S23237	0	0	0.3196	0.0425	0	0.4719	0.1358	0	0	0.0303
S23250	0	0	0.1936	0	0	0.4279	0.1923	0.0637	0	0.1224
S23273	0	0	0.2401	0.0414	0	0.4434	0.1687	0	0	0.1064
S23274	0	0	0.1357	0.0794	0.0353	0.4186	0.1348	0	0	0.1962
S23277	0	0	0.2218	0.0738	0	0.5448	0.1327	0	0	0.027
S23279	0	0	0.2346	0.0798	0	0.4769	0.1135	0	0	0.0951
S23292	0	0	0.2042	0.0424	0.0143	0.3863	0.1968	0	0	0.156
S23309	0	0	0.1662	0.1375	0.0285	0.4179	0.0725	0	0	0.1774
S23316	0	0	0.1898	0.0058	0	0.4008	0.2709	0	2e-04	0.1325
S23321	0	0	0.2182	0	0	0.5698	0.1591	0	0	0.0529
S23323	0	0	0.1974	0.0241	0	0.5095	0.1402	0	0	0.1289
S23326	0	0	0.2347	0.0624	0.0054	0.2976	0.2081	0.0534	0	0.1384
S23328	0	0	0.2331	0.1184	0.0208	0.3793	0.1416	0	0	0.1069
S23330	0	0	0.1561	0.0679	0	0.5185	0.1485	0	0	0.109
S23337	0	0	0.2969	0.0211	0	0.5484	0.0874	0	0	0.0462
S23338	0	0	0.104	0.0849	0	0.4834	0.1252	0.0046	0	0.198
S23343	0	0	0.3055	0.0856	0	0.3808	0.1054	0	0	0.1228
S23351	0	0	0.2053	0.0159	0	0.4142	0.189	0	0	0.1757
S23363	0	0	0.2331	0.021	0	0.472	0.1724	0	0	0.1016
S23364	0	0	0.282	0.0805	0	0.4724	0.0949	0	0	0.0702
S2337	0	0	0.2194	0.0861	0	0.4841	0.1346	0	0	0.0758
S23371	0	0	0.1833	0.0474	0.0249	0.2994	0.1811	0.0985	0	0.1654
S23374	0	0	0.1885	0.1327	0	0.5119	0.1135	0	0	0.0534
S23382	0	0	0.1952	0.0445	0	0.3804	0.1876	0	0	0.1924
S23385	0	0	0.2155	0.1056	0	0.4784	0.1468	0	0	0.0538
S23388	0	0	0.2257	0.0679	0	0.3429	0.2288	0	0	0.1346
S23390	0	0	0.3428	0.1219	0	0.3921	0.0915	0	0	0.0516
S23398	0	0	0.1404	0.0246	0	0.3627	0.2435	0.0734	0	0.1554
S2340	0	0	0.2453	0.0652	0.0162	0.4064	0.0894	0	0	0.1775
S23406	0	0.0372	0.2018	0.0561	0.0037	0.2443	0.2321	0.0247	0.0615	0.1385
S23412	0	0	0.1683	0.0698	0.0393	0.3467	0.1349	0.0021	0	0.2389
S23417	0	0	0.1334	0.0872	0.0028	0.4077	0.2134	0	0.0221	0.1334
S23423	0	0	0.1308	0	0	0.5215	0.2381	0	0	0.1096
S23428	0	0	0.1556	0.0496	0	0.3413	0.2026	0	0	0.2509
S2343	0	0	0.2131	0.0558	0	0.4628	0.113	0	0	0.1552
S23430	0	0	0.0362	0	0.0129	0.0946	0.4122	0.2379	0	0.2063
S23433	0	0	0.2173	0.0175	0.0434	0.416	0.1537	0	0	0.1521
S23437	0	0	0.248	0	0	0.5359	0.1521	0	0	0.064
S23439	0	0	0.2966	0.0999	0	0.4387	0.097	0	0	0.0679
S2344	0	0	0.2383	0.0872	0	0.4569	0.095	0	0	0.1226
S23443	0	0	0.1488	0.0541	0	0.3834	0.2614	0.0088	0	0.1434
S23446	0	0	0.2285	0.0525	0	0.4188	0.1603	0	0	0.1399
S23447	0	0	0.2068	0	0	0.4647	0.1762	0	0	0.1522
S23448	0	0	0.1948	0.1091	0.0016	0.4761	0.1503	0	0	0.0682
S23449	0	0	0.2574	0.0901	0	0.4272	0.1957	0	0	0.0295
S2345	0	0	0.1857	0	0	0.513	0.1876	0	0	0.1137
S23450	0	0	0.2278	0.0901	0	0.4836	0.0752	0	0	0.1233
S23466	0	0	0.2016	0.0287	0.036	0.3376	0.2322	0	0	0.1639
S23469	0	0	0.1549	0.105	0.0431	0.3843	0.1948	0	0	0.1178
S23471	0	0	0.3829	3e-04	0	0.3546	0.1823	0	0	0.0799
S23472	0	0	0.2406	0.0378	0	0.5961	0.1087	0	0	0.0168
S23474	0	0	0.1623	0.1393	0.0753	0.2406	0.1268	0	0	0.2557
S23476	0	0	0.2219	0.0808	0	0.3622	0.2309	0	0.0388	0.0654
S23478	0	0	0.1144	0.0739	0.0291	0.4103	0.1242	0.0146	0	0.2336
S2348	0	0	0.2267	0.0454	0	0.4096	0.1821	0	0.041	0.0952
S23486	0	0	0.1913	0.0397	0	0.6166	0.0822	0	0	0.0702
S23487	0	0	0.1884	0.0924	0.0468	0.2893	0.2072	0.0137	0	0.1621
S23495	0	0	0.1241	0.0483	0.0748	0	0.2921	0.2924	0.0067	0.1616
S23497	0	0	0.2514	0	0	0.5395	0.1787	0	0	0.0303
S23498	0	0	0.1241	0.0205	0.0365	0.2679	0.1772	0.149	0	0.2247
S235	0	0	0.1068	0.0283	0	0.522	0.1736	0	0	0.1692
S23502	0	0	0.1696	0.0297	0.0017	0.3067	0.2014	0.1307	0	0.1602
S23503	0	0	0.2256	0	0	0.5963	0.1365	0	0	0.0416
S23523	0	0	0.2653	0.108	0	0.3611	0.0947	0	0	0.1709
S23537	0	0	0.1827	0.0959	0.008	0.4045	0.1159	0	0	0.193
S23538	0	0	0.2369	0.0417	0	0.4785	0.1705	0	0.0033	0.0691
S23545	0	0	0.2052	0.0598	0	0.5006	0.0731	0	0	0.1613
S23546	0	0	0.2688	0.0316	0	0.5411	0.1095	0	0	0.049
S23548	0	0	0.2644	0.1726	0.0398	0.33	0.0802	0	0	0.113
S23553	0	0	0.2149	0.0574	0	0.4028	0.23	0	0	0.095
S2356	0	0	0.2725	0.0146	0.0279	0.3767	0.1882	0	0	0.12
S23561	0	0	0.2365	0.0497	0	0.5382	0.0872	0	0	0.0884
S23562	0	0	0.1557	0.0433	0	0.6147	0.0846	0	0	0.1016
S23564	0	0	0.1743	0.0318	0	0.5198	0.1651	0	0	0.109
S23574	0	0	0.209	0.0191	0	0.5169	0.1493	0	0	0.1057
S23576	0	0	0.1991	0.0479	0.01	0.3678	0.2216	0.0301	0	0.1236
S23578	0	0	0.1627	0	0	0.457	0.1783	0	0	0.202
S23579	0	0	0.2427	0.0674	0	0.3433	0.1844	0	0	0.1623
S23582	0	0	0.1615	0.0656	0.0538	0.4029	0.1265	0	0	0.1897
S23590	0	0	0.1568	0.0129	0.0241	0.299	0.2439	0.053	0	0.2104
S2360	0	0	0.2071	0.0735	0	0.3955	0.1242	0	0	0.1996
S23600	0	0	0.2108	0.023	0.0411	0.3496	0.272	0	0.0167	0.0867
S23606	0	0	0.2328	0.0564	0	0.4768	0.1145	0	0	0.1194
S23609	0	0	0.1798	0.0521	0	0.4989	0.1611	0	0	0.108
S2361	0	0	0.2085	0.0929	0	0.3935	0.1344	0	0.0242	0.1465
S23612	0	0	0.2606	0.1192	0.0122	0.1023	0.1868	0.0124	0	0.3065
S23615	0	0	0.2046	0.0597	0	0.4328	0.2	0	0	0.103
S23616	0	0	0.2103	0.1216	0.0202	0.4419	0.0878	0	0	0.1181
S23620	0	0	0.1156	0	0	0.4937	0.1928	0	0	0.1979
S23624	0	0	0.2385	0.0249	0	0.4355	0.1462	0	0	0.1549
S23632	0	0	0.2651	0	0	0.3814	0.2172	0	0	0.1363
S23640	0	0	0.1917	0.0371	0	0.4112	0.1846	0	0.0037	0.1717
S23653	0	0	0.1699	0.0156	0	0.4044	0.2575	0.0042	0	0.1482
S23655	0	0	0.1584	0.0709	0	0.4203	0.223	0	0	0.1274
S2366	0	0	0.2168	0.0709	0.0441	0.354	0.1138	0.02	0	0.1804
S23662	0	0	0.2319	0.009	0	0.4964	0.1812	0	0	0.0815
S23667	0	0	0.2929	0.0962	0	0.3528	0.1389	0	0	0.1192
S23668	0	0	0.3376	0.082	0	0.4299	0.087	0	0	0.0635
S23669	0	0	0.2374	0.0542	0	0.4202	0.1728	0	0	0.1155
S2367	0	0	0.1762	0.0326	0.0455	0.3925	0.2138	0	0	0.1394
S23670	0	0	0.1709	0.0301	0.0183	0.4423	0.2176	0	0	0.1207
S23671	0	0	0.248	0.0364	0	0.56	0.1106	0	0	0.045
S23673	0	0	0.2075	0.0408	0.0316	0.3314	0.1132	0	0	0.2756
S23691	0	0	0.2506	0.0072	0	0.6243	0.1164	0	0	0.0016
S23692	0	0	0.1914	0.0713	0	0.5013	0.1014	0	0	0.1346
S2370	0	0	0.2507	0.0417	0	0.5633	0.1309	0	0	0.0134
S23700	0	0	0.1992	0.0208	0	0.4726	0.2071	0	0	0.1004
S23704	0	0	0.2453	0.1532	0.0132	0.3748	0.0425	0	0	0.1711
S23707	0	0	0.1147	0	0	0.453	0.2428	0.0532	0	0.1363
S23709	0	0	0.1649	0	0	0.5354	0.1893	0	0	0.1104
S2371	0	0	0.1593	0.0298	0.0391	0.1305	0.2723	0.1637	0	0.2052
S23713	0	0	0.3189	0	0	0.4007	0.2092	0	0	0.0713
S23714	0	0	0.2262	0.0453	0	0.4858	0.1512	0	0	0.0915
S23721	0	0	0.1335	0.0472	0.0093	0.4922	0.1483	0	0	0.1695
S23727	0	0	0.1242	0.0356	0.0678	0.289	0.2252	0.1061	0	0.1522
S23729	0	0	0.2601	0.0489	0	0.3837	0.2433	0	0.037	0.027
S23733	0	0	0.1636	0.0433	0	0.5742	0.1508	0	0	0.0681
S23736	0	0	0.2641	0.0611	0	0.3294	0.2828	0	0.0502	0.0125
S23745	0	0	0.1928	0.0395	0	0.5234	0.1356	0	0	0.1086
S23750	0	0	0.2659	0.0732	0	0.467	0.113	0	0	0.0808
S23751	0	0	0.2316	0.0552	0	0.4871	0.162	0	0	0.064
S23752	0	0	0.2653	0.1132	0.0168	0.2932	0.1172	0.0539	0.0215	0.1189
S23760	0	0	0.2719	0.0677	0	0.4104	0.1719	0	0	0.0781
S23768	0	0	0.302	0.0073	0	0.4949	0.1642	0	0	0.0316
S23771	0	0	0.1298	0	0	0.3599	0.2805	0.0645	0	0.1652
S23784	0	0	0.2246	0.0874	0.0239	0.3738	0.1879	0	0	0.1023
S23790	0	0	0.2959	0.1316	0.026	0.3042	0.1657	0	0	0.0766
S23795	0	0	0.1142	0.0412	0.0814	0.3611	0.1439	0.0197	0	0.2385
S238	0	0	0.2023	0.0409	0.0399	0.2909	0.2526	0	0	0.1734
S23800	0	0	0.216	0.0689	0.0252	0.3638	0.1579	0.0057	0.026	0.1365
S23801	0	0	0.1708	0	0	0.4432	0.2505	0	0	0.1355
S23803	0	0	0.2676	0.0038	0	0.4715	0.1668	0	0	0.0903
S23808	0	0	0.1776	0.0527	0.0317	0.5377	0.1235	0	0	0.0767
S23811	0	0	0.1711	0.0317	0.0204	0.3191	0.2366	0.0552	0	0.166
S23821	0	0	0.1834	0.0852	0	0.5646	0.1164	0	0	0.0504
S23826	0	0	0.1202	0.145	0.1235	0.2688	0.0881	0	0	0.2544
S23830	0	0	0.2861	0.0421	0	0.4359	0.1427	0	0	0.0931
S23839	0	0	0.228	0.1068	0	0.378	0.1232	0	0.0035	0.1605
S2384	0	0	0.1696	0.0399	0.0106	0.4947	0.1807	0	0	0.1046
S23841	0	0	0.2539	0.0378	0	0.4612	0.1468	0	0	0.1003
S23846	0	0	0.1914	0.0025	0	0.4912	0.1435	0	0	0.1715
S23847	0	0	0.1522	0.0294	0	0.4901	0.2115	0	0	0.1168
S23852	0	0	0.1366	0.0751	0.0144	0.521	0.1245	0	0	0.1284
S23858	0	0	0.2782	0.0886	0	0.3689	0.1301	0	0	0.1341
S23868	0	0	0.1667	0.071	0	0.3784	0.1989	0.0467	0	0.1382
S2387	0	0	0.2318	0.0558	0	0.4099	0.1544	0	0	0.1481
S23877	0	0	0.353	0.1178	0.0686	0.1408	0.143	0	0.0061	0.1708
S23891	0	0	0.3168	0.0479	0.0074	0.417	0.1842	0	0	0.0267
S23892	0	0	0.1963	0.0375	0	0.3965	0.2064	0	0	0.1634
S23893	0.0019	0	0.0452	0.2506	0.1499	0.2072	0.1506	0.0859	0.0228	0.0859
S23894	0	0	0.2446	0.0589	0	0.5071	0.1537	0	0	0.0357
S23897	0	0	0.151	0.038	0.0614	0.4715	0.1608	0	0	0.1173
S2391	0	0	0.2236	0.0513	0	0.5123	0.1153	0	0	0.0975
S23911	0	0	0.3666	0.0892	0	0.3562	0.0966	0	0	0.0915
S23913	0	0	0.3136	0.0201	0	0.44	0.1534	0	0	0.0728
S23920	0	0	0.3166	0.0466	0	0.4229	0.12	0	0	0.0939
S23923	0	0	0.2016	0	0	0.5799	0.1877	0	0	0.0308
S23926	0	0	0.2041	0.0094	0	0.4259	0.2534	0	0.0241	0.0831
S23936	0	0	0.3129	0.0869	0	0.4504	0.0853	0	0	0.0645
S23940	0	0	0.1606	0.0811	0.0456	0.3203	0.1609	0.0623	0	0.1692
S23944	0	0	0.1997	0.0731	0	0.6002	0.0749	0	0	0.0521
S23949	0	0	0.2153	0.058	0.026	0.3448	0.1982	0	0	0.1577
S23951	0	0	0.2751	0	0	0.5102	0.1232	0	0	0.0916
S23952	0	0	0.2323	0.1744	0.0115	0.2562	0.0736	0	0	0.252
S23956	0	0	0.2751	0.0222	0	0.4034	0.1756	0	0	0.1237
S23967	0	0	0.1584	0.0291	0.0285	0.4627	0.2163	0	0	0.105
S23969	0	0	0.1733	0	0	0.5081	0.2194	0	0	0.0993
S23970	0	0	0.2902	0.0617	0	0.4924	0.1397	0	0	0.0162
S23971	0	0	0.2179	0.0067	0	0.421	0.2208	0	0	0.1337
S23972	0	0	0.1649	0.0868	0	0.4182	0.0854	0.0098	0	0.2349
S23986	0	0	0.1961	0.0253	0	0.4312	0.2312	0.0105	0	0.1057
S23988	0	0	0.2539	0.0798	0.017	0.2664	0.1776	0	0	0.2053
S23989	0	0	0.2343	0.0867	0	0.4575	0.0939	0	0	0.1276
S23990	0	0	0.2258	0	0	0.4551	0.1967	0	0	0.1224
S240	0	0	0.1934	0.1969	0.0826	0.2672	0.0318	0	0	0.2281
S24001	0	0	0.1387	0.0473	0	0.5319	0.1652	0	0	0.1169
S24004	0	0	0.1664	0.0196	0	0.3432	0.256	0.0064	0	0.2084
S24006	0	0	0.1305	0	0	0.5475	0.2352	0	0	0.0868
S24016	0	0	0.1342	0.0358	0	0.5903	0.123	0	0	0.1167
S24018	0	0	0.1427	0.0788	0	0.5616	0.1791	0	0	0.0378
S24020	0	0	0.2412	0.0158	0	0.5314	0.1363	0	0	0.0753
S24022	0	0	0.2553	0.0088	0	0.3909	0.2448	0.0257	0	0.0746
S24028	0	0	0.1698	0.0559	0	0.467	0.1953	0	0	0.112
S24029	0	0	0.187	0.1202	0.0247	0.3557	0.1076	0	0	0.2047
S24031	0	0	0.192	0.1064	0.0082	0.4026	0.1439	0	0	0.147
S24041	0	0	0.187	0.0262	0	0.432	0.2189	0	0	0.136
S24050	0	0	0.311	0	0	0.5882	0.1007	0	0	1e-04
S24052	0	0	0.1711	0.068	0.0014	0.4992	0.1543	0	0	0.106
S24054	0	0	0.1666	0.0379	0	0.544	0.1506	0	0	0.1009
S24063	0	0	0.2051	0.0476	0	0.3311	0.2453	0	0	0.1709
S24065	0	0	0.1779	0.0307	0	0.4948	0.1753	0	0	0.1212
S24071	0	0	0.2177	0.0549	0.0649	0.253	0.2127	0.0522	0	0.1446
S24078	0	0	0.2168	0	0	0.5642	0.1755	0	0	0.0436
S24080	0	0	0.2446	0.1221	0	0.4914	0.1274	0	0	0.0146
S24083	0	0	0.1898	0.0487	0	0.4871	0.1832	0	0	0.0912
S24096	0	0	0.141	0.017	0	0.4205	0.2488	0	0	0.1727
S24097	0	0	0.1677	0.0263	0.0644	0.2614	0.1972	0.092	0.0125	0.1786
S24098	0	0	0.2206	0.0337	0.0343	0.2237	0.2602	0.0636	0	0.164
S24102	0	0	0.111	0.0915	0.0376	0.3929	0.0642	0.0362	0	0.2666
S24105	0	0	0.2368	0	0	0.4852	0.1765	0	0	0.1015
S24108	0	0	0.1816	0.0746	0	0.5563	0.0726	0	0	0.115
S24109	0	0	0.1537	0.0484	0.0621	0.299	0.1886	0.0773	0	0.171
S24119	0	0	0.2308	0.0354	0.0198	0.3818	0.1865	0	0	0.1458
S24129	0	0	0.2039	0.0272	0	0.4617	0.2049	0.0058	0	0.0965
S2413	0	0	0.2761	0.0474	0	0.4607	0.137	0	0	0.0788
S24131	0	0	0.1653	0	0	0.5969	0.1711	0	0.0043	0.0624
S24133	0	0	0.2204	0.0615	0	0.4474	0.1432	0	0	0.1274
S24142	0	0	0.1946	0.0075	0	0.295	0.203	0.1614	0.0064	0.132
S24145	0	0	0.156	0.0693	0	0.5655	0.0436	0	0	0.1656
S24146	0	0	0.2198	0.073	0	0.3544	0.1848	0	0.0076	0.1604
S24148	0	0	0.248	0.03	0	0.4864	0.1235	0	0	0.112
S2415	0	0	0.1381	0.0266	0	0.4641	0.2274	0	0	0.1439
S24151	0	0	0.1605	4e-04	0	0.5287	0.1987	0	0	0.1117
S24155	0	0	0.1522	0.0511	0	0.5154	0.1732	0	0	0.1081
S24159	0	0	0.1275	0.0204	0	0.5488	0.1226	0	0	0.1806
S24163	0	0	0.2345	0.0522	0	0.6703	0.0431	0	0	0
S24167	0	0	0.2413	0.113	0	0.3424	0.1754	0.0152	0	0.1128
S24184	0	0	0.1801	0.0864	0	0.5401	0.0824	0	0	0.111
S24190	0	0	0.195	0.0474	0	0.4764	0.1394	0.0064	0	0.1353
S24191	0	0	0.2435	0	0	0.5318	0.1699	0	0	0.0548
S24192	0	0	0.1858	0.1016	0.0334	0.2204	0.2428	0.0332	0	0.1828
S24202	0	0	0.215	0.1034	0.0018	0.4273	0.1186	0	0	0.1339
S24203	0	0	0.13	0.0705	0.0712	0.2483	0.129	0.1283	0	0.2227
S24204	0	0	0.2164	0.1474	0.0114	0.4654	0.0808	0	0	0.0785
S24209	0	0	0.2325	0.115	0	0.4667	0.0855	0	0	0.1003
S24212	0	0	0.1994	0.0544	0	0.3292	0.2384	0	0	0.1785
S24215	0	0	0.2835	0.032	0	0.3081	0.2391	0	0	0.1373
S24221	0	0	0.2015	0	0	0.3912	0.2459	0.0158	0	0.1455
S24230	0	0	0.2376	0.0131	0	0.4057	0.2149	0	0	0.1288
S24231	0	0	0.1859	0.1229	0.0478	0.2675	0.1824	0	0	0.1936
S24232	0	0	0.2316	0.0434	0	0.4534	0.1482	0	0	0.1234
S24234	0	0	0.2294	0.1106	0	0.4679	0.0578	0	0	0.1344
S24235	0	0	0.1959	0.0025	0	0.5294	0.2259	0	0.0151	0.0312
S2424	0	0	0.3098	0.0871	0.0028	0.4108	0.1427	0	0	0.0467
S24242	0	0	0.221	0.0662	0	0.341	0.2456	0	0	0.1262
S24244	0	0	0.1013	0.0067	0	0.4243	0.2515	0.0321	0	0.184
S24253	0	0	0.2196	0.0897	0.008	0.4481	0.1346	0	0	0.1001
S24262	0	0	0.1505	0.0476	0.0084	0.3736	0.1919	0.0237	0	0.2043
S24272	0	0	0.1527	0.0054	0	0.4029	0.2521	0.0408	0	0.1461
S24275	0	0	0.2117	0	0	0.4557	0.211	0	0	0.1216
S24283	0	0	0.2185	0.0023	0	0.3866	0.1819	0.0127	0	0.1981
S24284	0	0	0.2779	0.0774	0	0.4694	0.0975	0	0	0.0779
S24286	0	0	0.1873	0.1329	0	0.3876	0.1349	0	0	0.1572
S24288	0	0	0.2	0.1208	0.0215	0.3124	0.0948	0.0622	0	0.1882
S24293	0	0	0.2053	0.1018	0.0076	0.4772	0.114	0	0	0.0941
S24294	0	0	0.3281	0.0461	0	0.5318	0.094	0	0	0
S24296	0	0	0.1907	0.0589	0	0.3351	0.1925	0.0892	0	0.1336
S2430	0	0	0.2458	0.1187	0.0326	0.346	0.0961	0	0	0.1608
S24300	0	0	0.2515	0	0	0.4466	0.2222	0	0.0012	0.0786
